mp,season,url_school,school,player,player_id,pts,g
661,2010,alabama-am,Alabama A&M,Casey Cantey,casey-cantey-1,324,27
645,2010,alabama-am,Alabama A&M,Bo Amusa,bo-amusa-1,257,27
564,2010,alabama-am,Alabama A&M,Evan Hilton,evan-hilton-1,215,25
357,2010,alabama-am,Alabama A&M,Maurice Kemp,maurice-kemp-1,148,27
469,2010,alabama-am,Alabama A&M,Jonathan Inman,jonathan-inman-1,143,27
527,2010,alabama-am,Alabama A&M,Adam Young,adam-young-1,96,27
479,2010,alabama-am,Alabama A&M,Marcus Lee,marcus-lee-1,85,25
458,2010,alabama-am,Alabama A&M,Jabari Deshields,jabari-deshields-1,77,27
275,2010,alabama-am,Alabama A&M,Desmond Jackson,desmond-jackson-1,37,27
143,2010,alabama-am,Alabama A&M,Reggie Porter,reggie-porter-1,36,14
51,2010,alabama-am,Alabama A&M,Alfred Frayer,alfred-frayer-1,7,12
58,2010,alabama-am,Alabama A&M,Royce Hamilton,royce-hamilton-1,6,11
24,2010,alabama-am,Alabama A&M,Antonio Adams,antonio-adams-1,2,7
29,2010,alabama-am,Alabama A&M,Pierre Andrews,pierre-andrews-1,1,10
1124,2010,alabama-birmingham,Alabama-Birmingham,Elijah Millsap,elijah-millsap-1,547,34
889,2010,alabama-birmingham,Alabama-Birmingham,Howard Crawford,howard-crawford-1,401,34
1163,2010,alabama-birmingham,Alabama-Birmingham,Jamarr Sanders,jamarr-sanders-1,354,34
1207,2010,alabama-birmingham,Alabama-Birmingham,Aaron Johnson,aaron-johnson-2,326,34
866,2010,alabama-birmingham,Alabama-Birmingham,George Drake,george-drake-1,220,34
650,2010,alabama-birmingham,Alabama-Birmingham,Kenny Cooper,kenny-cooper-1,191,34
279,2010,alabama-birmingham,Alabama-Birmingham,Dexter Fields,dexter-fields-1,99,29
385,2010,alabama-birmingham,Alabama-Birmingham,Cameron Moore,cameron-moore-1,92,30
282,2010,alabama-birmingham,Alabama-Birmingham,Ovie Soko,ovie-soko-1,41,28
5,2010,alabama-birmingham,Alabama-Birmingham,Karl Moton,karl-moton-1,5,5
959,2010,alabama-state,Alabama State,Menji Mundadi,menji-mundadi-1,483,31
815,2010,alabama-state,Alabama State,Tramayne Moorer,tramayne-moorer-1,382,31
878,2010,alabama-state,Alabama State,Tramaine Butler,tramaine-butler-1,323,31
552,2010,alabama-state,Alabama State,Byron Walker,byron-walker-1,199,29
519,2010,alabama-state,Alabama State,Christopher Duncan,christopher-duncan-1,178,29
406,2010,alabama-state,Alabama State,Sekani Milligen,sekani-milligen-1,112,30
395,2010,alabama-state,Alabama State,Robert Sanders,robert-sanders-1,99,31
517,2010,alabama-state,Alabama State,A.J. Spencer,aj-spencer-1,79,28
330,2010,alabama-state,Alabama State,Ivory White,ivory-white-1,60,18
482,2010,alabama-state,Alabama State,Jeffery Middlebrooks,jeffery-middlebrooks-1,51,24
82,2010,alabama-state,Alabama State,Ryan Watts,ryan-watts-1,10,10
100,2010,alabama-state,Alabama State,Jadarren Mumpfield,jadarren-mumpfield-1,8,10
60,2010,alabama-state,Alabama State,Stephawn Brown,stephawn-brown-1,7,8
91,2010,alabama-state,Alabama State,Jevon Freeman,jevon-freeman-1,5,12
18,2010,alabama-state,Alabama State,Derrick Johnson,derrick-johnson-1,2,3
6,2010,alabama-state,Alabama State,Jordan Jefferson,jordan-jefferson-1,0,3
1043,2010,alabama,Alabama,Mikhail Torrance,mikhail-torrance-1,500,32
837,2010,alabama,Alabama,JaMychal Green,jamychal-green-1,438,31
698,2010,alabama,Alabama,Tony Mitchell,tony-mitchell-3,275,30
802,2010,alabama,Alabama,Senario Hillman,senario-hillman-1,244,31
632,2010,alabama,Alabama,Justin Knox,justin-knox-1,202,32
574,2010,alabama,Alabama,Charvez Davis,charvez-davis-1,192,32
822,2010,alabama,Alabama,Anthony Brock,anthony-brock-1,177,30
629,2010,alabama,Alabama,Chris Hines,chris-hines-2,117,32
107,2010,alabama,Alabama,Andrew Steele,andrew-steele-1,23,6
204,2010,alabama,Alabama,Ben Eblen,ben-eblen-1,18,27
29,2010,alabama,Alabama,Greg Cage,greg-cage-1,4,7
13,2010,alabama,Alabama,Justin Luquire,justin-luquire-1,2,4
10,2010,alabama,Alabama,Chris Dixon,chris-dixon-1,0,5
849,2010,albany-ny,Albany (NY),Tim Ambrose,tim-ambrose-1,398,32
769,2010,albany-ny,Albany (NY),Will Harris,will-harris-1,368,29
656,2010,albany-ny,Albany (NY),Mike Black,mike-black-1,222,31
532,2010,albany-ny,Albany (NY),Logan Aronhalt,logan-aronhalt-1,209,31
644,2010,albany-ny,Albany (NY),Scotty McRae,scotty-mcrae-1,188,32
556,2010,albany-ny,Albany (NY),Fran Urli,fran-urli-1,164,30
470,2010,albany-ny,Albany (NY),Mike Johnson,mike-johnson-2,105,22
380,2010,albany-ny,Albany (NY),Billy Allen,billy-allen-1,99,30
288,2010,albany-ny,Albany (NY),Jake Lindfors,jake-lindfors-1,73,22
479,2010,albany-ny,Albany (NY),Blake Metcalf,blake-metcalf-1,65,32
509,2010,albany-ny,Albany (NY),Brett Gifford,brett-gifford-1,62,30
309,2010,albany-ny,Albany (NY),Derrek Tartt,derrek-tartt-1,51,30
9,2010,albany-ny,Albany (NY),Louis Barraza,louis-barraza-1,3,2
900,2010,alcorn-state,Alcorn State,Jonathan Boyd,jonathan-boyd-1,347,31
864,2010,alcorn-state,Alcorn State,Ian Francis,ian-francis-1,295,31
542,2010,alcorn-state,Alcorn State,JaMarkus Holt,jamarkus-holt-1,226,20
643,2010,alcorn-state,Alcorn State,Keith Searcy,keith-searcy-1,191,31
383,2010,alcorn-state,Alcorn State,Tony Eackles,tony-eackles-1,180,29
535,2010,alcorn-state,Alcorn State,Brandon Rogers,brandon-rogers-1,161,26
344,2010,alcorn-state,Alcorn State,Shaunvanta Ingram,shaunvanta-ingram-1,136,28
401,2010,alcorn-state,Alcorn State,Alex Savannah,alex-savannah-1,72,27
463,2010,alcorn-state,Alcorn State,Michael Starks,michael-starks-1,70,29
286,2010,alcorn-state,Alcorn State,Corey Anthony,corey-anthony-1,61,26
298,2010,alcorn-state,Alcorn State,Derrick Blackwell,derrick-blackwell-1,55,27
212,2010,alcorn-state,Alcorn State,Jamar Ragland,jamar-ragland-1,52,12
336,2010,alcorn-state,Alcorn State,Michael Martin,michael-martin-1,27,30
17,2010,alcorn-state,Alcorn State,Gifford Blakely,gifford-blakely-1,7,2
926,2010,american,American,Stephen Lumpkins,stephen-lumpkins-1,403,31
713,2010,american,American,Vlad Moldoveanu,vlad-moldoveanu-1,399,22
948,2010,american,American,Nick Hendra,nick-hendra-1,299,30
807,2010,american,American,Simon McCormack,simon-mccormack-1,183,31
596,2010,american,American,Riley Grafft,riley-grafft-1,174,31
733,2010,american,American,Daniel Munoz,daniel-munoz-1,142,31
507,2010,american,American,Steve Luptak,steve-luptak-1,86,29
362,2010,american,American,Blake Jolivette,blake-jolivette-1,77,19
251,2010,american,American,Joe Hill,joe-hill-1,71,21
266,2010,american,American,Matthew Wilson,matthew-wilson-1,49,26
144,2010,american,American,Mike Bersch,mike-bersch-1,48,12
64,2010,american,American,Daniel Fisher,daniel-fisher-1,9,14
4,2010,american,American,Jeff Holton,jeff-holton-1,1,4
4,2010,american,American,Jordan Borucki,jordan-borucki-1,0,4
1273,2010,appalachian-state,Appalachian State,Donald Sims,donald-sims-1,754,37
1084,2010,appalachian-state,Appalachian State,Kellen Brand,kellen-brand-1,432,37
954,2010,appalachian-state,Appalachian State,Isaac Butts,isaac-butts-1,314,37
792,2010,appalachian-state,Appalachian State,Jeremi Booth,jeremi-booth-1,292,37
773,2010,appalachian-state,Appalachian State,Josh Hunter,josh-hunter-1,246,37
697,2010,appalachian-state,Appalachian State,Ryann Abraham,ryann-abraham-1,200,37
525,2010,appalachian-state,Appalachian State,Marcus Wright,marcus-wright-1,181,34
613,2010,appalachian-state,Appalachian State,Andre Williamson,andre-williamson-1,171,37
276,2010,appalachian-state,Appalachian State,Nathan Healy,nathan-healy-1,68,35
279,2010,appalachian-state,Appalachian State,Tyler Webb,tyler-webb-1,61,32
93,2010,appalachian-state,Appalachian State,A.J. Highsmith,aj-highsmith-1,26,23
47,2010,appalachian-state,Appalachian State,Josh Nirenberg,josh-nirenberg-1,14,11
20,2010,appalachian-state,Appalachian State,Jacob Lail,jacob-lail-1,4,10
23,2010,appalachian-state,Appalachian State,J.R. Archer,jr-archer-1,3,12
982,2010,arizona-state,Arizona State,Rihards Kuksiks,rihards-kuksiks-1,398,33
917,2010,arizona-state,Arizona State,Ty Abbott,ty-abbott-1,385,32
1086,2010,arizona-state,Arizona State,Derek Glasser,derek-glasser-1,333,33
894,2010,arizona-state,Arizona State,Eric Boateng,eric-boateng-1,292,33
648,2010,arizona-state,Arizona State,Trent Lockett,trent-lockett-1,220,33
799,2010,arizona-state,Arizona State,Jamelle McMillan,jamelle-mcmillan-1,190,29
458,2010,arizona-state,Arizona State,Jerren Shipp,jerren-shipp-1,135,30
241,2010,arizona-state,Arizona State,Demetrius Walker,demetrius-walker-1,91,23
266,2010,arizona-state,Arizona State,Taylor Rohde,taylor-rohde-1,67,30
166,2010,arizona-state,Arizona State,Ruslan Pateev,ruslan-pateev-1,41,20
93,2010,arizona-state,Arizona State,Victor Rudd,victor-rudd-1,38,15
21,2010,arizona-state,Arizona State,Marcus Jackson,marcus-jackson-4,6,7
29,2010,arizona-state,Arizona State,Brandon Thompson,brandon-thompson-1,6,9
875,2010,arizona,Arizona,Derrick Williams,derrick-williams-2,486,31
1021,2010,arizona,Arizona,Nic Wise,nic-wise-1,447,31
893,2010,arizona,Arizona,Kyle Fogg,kyle-fogg-1,345,31
876,2010,arizona,Arizona,Jamelle Horne,jamelle-horne-1,283,30
785,2010,arizona,Arizona,Solomon Hill,solomon-hill-1,207,31
563,2010,arizona,Arizona,MoMo Jones,lamont-jones-1,197,30
466,2010,arizona,Arizona,Brendon Lavender,brendon-lavender-1,94,29
356,2010,arizona,Arizona,Kevin Parrom,kevin-parrom-1,78,17
338,2010,arizona,Arizona,Kyryl Natyazhko,kyryl-natyazhko-1,59,31
122,2010,arizona,Arizona,Alex Jacobson,alex-jacobson-1,24,18
26,2010,arizona,Arizona,Garland Judkins,garland-judkins-1,7,6
21,2010,arizona,Arizona,D.J. Shumpert,dj-shumpert-1,2,10
8,2010,arizona,Arizona,Dondre Wise,dondre-wise-1,0,4
977,2010,arkansas-little-rock,Little Rock,Solomon Bozeman,solomon-bozeman-1,428,30
879,2010,arkansas-little-rock,Little Rock,Alex Garcia-Mendoza,alex-garcia-mendoza-1,336,30
713,2010,arkansas-little-rock,Little Rock,Matt Mouzy,matt-mouzy-1,285,29
414,2010,arkansas-little-rock,Little Rock,Ricky Davison,ricky-davison-1,162,28
389,2010,arkansas-little-rock,Little Rock,Derrick Bails,derrick-bails-1,157,26
564,2010,arkansas-little-rock,Little Rock,Courtney Jackson,courtney-jackson-1,155,30
440,2010,arkansas-little-rock,Little Rock,Kelson Stewart,kelson-stewart-1,129,29
435,2010,arkansas-little-rock,Little Rock,Wayne Burton,wayne-burton-1,116,30
324,2010,arkansas-little-rock,Little Rock,Montrell Thornton,montrell-thornton-1,98,26
329,2010,arkansas-little-rock,Little Rock,Mike Smith,mike-smith-4,86,11
463,2010,arkansas-little-rock,Little Rock,Lionel Foster,lionel-foster-1,49,23
105,2010,arkansas-little-rock,Little Rock,Nikola Cicic,nikola-cicic-1,27,15
1124,2010,arkansas-pine-bluff,Arkansas-Pine Bluff,Terrance Calvin,terrance-calvin-1,346,34
769,2010,arkansas-pine-bluff,Arkansas-Pine Bluff,Lebaron Weathers,lebaron-weathers-1,335,34
922,2010,arkansas-pine-bluff,Arkansas-Pine Bluff,Tavaris Washington,tavaris-washington-1,314,33
829,2010,arkansas-pine-bluff,Arkansas-Pine Bluff,Savalance Townsend,savalance-townsend-1,276,28
677,2010,arkansas-pine-bluff,Arkansas-Pine Bluff,Tyree Glass,tyree-glass-1,270,33
597,2010,arkansas-pine-bluff,Arkansas-Pine Bluff,George Davis,george-davis-1,168,34
816,2010,arkansas-pine-bluff,Arkansas-Pine Bluff,Allen Smith,allen-smith-1,163,34
182,2010,arkansas-pine-bluff,Arkansas-Pine Bluff,Terrell Kennedy,terrell-kennedy-1,74,19
221,2010,arkansas-pine-bluff,Arkansas-Pine Bluff,Dominic Moore,dominic-moore-1,53,29
170,2010,arkansas-pine-bluff,Arkansas-Pine Bluff,Ricky Parks,ricky-parks-1,47,16
156,2010,arkansas-pine-bluff,Arkansas-Pine Bluff,Gavin Montgomery,gavin-montgomery-1,43,22
188,2010,arkansas-pine-bluff,Arkansas-Pine Bluff,Stephan Collins,stephan-collins-1,22,29
55,2010,arkansas-pine-bluff,Arkansas-Pine Bluff,Hugh Barnett,hugh-barnett-1,18,17
61,2010,arkansas-pine-bluff,Arkansas-Pine Bluff,Vincent Martin,vincent-martin-1,14,10
32,2010,arkansas-pine-bluff,Arkansas-Pine Bluff,Terry Tidwell,terry-tidwell-1,13,6
69,2010,arkansas-pine-bluff,Arkansas-Pine Bluff,Antonio Ootesey,antonio-ootesey-1,8,18
33,2010,arkansas-pine-bluff,Arkansas-Pine Bluff,Antoni Lasker,antoni-lasker-1,2,9
1032,2010,arkansas-state,Arkansas State,Brandon Reed,brandon-reed-1,469,31
789,2010,arkansas-state,Arkansas State,Martavius Adams,martavius-adams-1,359,31
1013,2010,arkansas-state,Arkansas State,Rashad Allison,rashad-allison-1,265,31
948,2010,arkansas-state,Arkansas State,Trey Finn,trey-finn-1,235,30
438,2010,arkansas-state,Arkansas State,Daniel Bryant,daniel-bryant-1,231,22
688,2010,arkansas-state,Arkansas State,Brandon Peterson,brandon-peterson-2,213,31
438,2010,arkansas-state,Arkansas State,JeJuan Brown,jejuan-brown-1,143,24
468,2010,arkansas-state,Arkansas State,Jeremy Thomas,jeremy-thomas-1,129,29
226,2010,arkansas-state,Arkansas State,Adam Sterrenberg,adam-sterrenberg-1,68,21
161,2010,arkansas-state,Arkansas State,Justin Butler,justin-butler-1,38,19
46,2010,arkansas-state,Arkansas State,Michael Lance,michael-lance-1,10,5
4,2010,arkansas-state,Arkansas State,Donald Boone,donald-boone-1,0,1
992,2010,arkansas,Arkansas,Marshawn Powell,marshawn-powell-1,478,32
1058,2010,arkansas,Arkansas,Rotnei Clarke,rotnei-clarke-1,469,31
735,2010,arkansas,Arkansas,Mike Washington,mike-washington-1,362,29
599,2010,arkansas,Arkansas,Courtney Fortson,courtney-fortson-1,323,18
570,2010,arkansas,Arkansas,Jemal Farmer,jemal-farmer-1,186,32
571,2010,arkansas,Arkansas,Stef Welsh,stef-welsh-1,167,29
513,2010,arkansas,Arkansas,Julysses Nobles,julysses-nobles-1,112,28
524,2010,arkansas,Arkansas,Marcus Britt,marcus-britt-1,101,26
425,2010,arkansas,Arkansas,Delvon Johnson,delvon-johnson-1,84,32
273,2010,arkansas,Arkansas,Glenn Bryant,glenn-bryant-1,76,30
58,2010,arkansas,Arkansas,Michael Sanchez,michael-sanchez-1,16,4
118,2010,arkansas,Arkansas,Stephen Cox,stephen-cox-1,10,23
34,2010,arkansas,Arkansas,Brandon Mitchell,brandon-mitchell-1,5,4
2,2010,arkansas,Arkansas,Cody Lay,cody-lay-1,2,1
1,2010,arkansas,Arkansas,Nick Mason,nick-mason-1,0,1
2,2010,arkansas,Arkansas,Chris Roberts,chris-roberts-2,0,1
935,2010,army,Army,Cleveland Richard,cleveland-richard-1,366,29
580,2010,army,Army,Julian Simmons,julian-simmons-1,328,29
864,2010,army,Army,Josh Miller,josh-miller-1,237,29
648,2010,army,Army,Marcus Nelson,marcus-nelson-1,152,27
609,2010,army,Army,Jeremy Hence,jeremy-hence-1,144,29
581,2010,army,Army,Chris Walker,chris-walker-1,135,29
247,2010,army,Army,Tyrell Thompson,tyrell-thompson-1,100,19
474,2010,army,Army,Eric Zastoupil,eric-zastoupil-1,97,29
273,2010,army,Army,Ella Ellis,ella-ellis-1,75,29
212,2010,army,Army,Jon Sizemore,jon-sizemore-1,52,28
261,2010,army,Army,Mitch McDonald,mitch-mcdonald-1,36,29
36,2010,army,Army,Nathan Hedgecock,nathan-hedgecock-1,12,16
59,2010,army,Army,Jason Pancoe,jason-pancoe-1,9,18
35,2010,army,Army,Jordan Springer,jordan-springer-1,6,17
7,2010,army,Army,Joe Clark,joe-clark-2,0,9
4,2010,army,Army,C.J. McElrath,cj-mcelrath-1,0,3
1059,2010,auburn,Auburn,DeWayne Reed,dewayne-reed-1,518,32
1034,2010,auburn,Auburn,Lucas Hargrove,lucas-hargrove-1,411,32
804,2010,auburn,Auburn,Tay Waller,tay-waller-1,398,26
968,2010,auburn,Auburn,Frankie Sullivan,frankie-sullivan-1,393,31
679,2010,auburn,Auburn,Brendon Knox,brendon-knox-1,277,32
428,2010,auburn,Auburn,Earnest Ross,earnest-ross-1,91,32
330,2010,auburn,Auburn,Andre Malone,andre-malone-1,85,30
423,2010,auburn,Auburn,Johnnie Lett,johnnie-lett-1,60,32
197,2010,auburn,Auburn,Ty Armstrong,ty-armstrong-1,59,30
164,2010,auburn,Auburn,Kenny Gabriel,kenny-gabriel-1,59,21
180,2010,auburn,Auburn,Josh Wallace,josh-wallace-1,29,24
45,2010,auburn,Auburn,Larry Williams,larry-williams-2,23,13
26,2010,auburn,Auburn,Rob Chubb,rob-chubb-1,9,7
16,2010,auburn,Auburn,Jake Drum,jake-drum-1,7,6
97,2010,auburn,Auburn,Tony Neysmith,tony-neysmith-1,3,22
0,2010,auburn,Auburn,Dylan Spencer,dylan-spencer-1,0,1
1129,2010,austin-peay,Austin Peay,Wes Channels,wes-channels-1,540,32
1073,2010,austin-peay,Austin Peay,Anthony Campbell,anthony-campbell-1,481,31
897,2010,austin-peay,Austin Peay,John Fraley,john-fraley-1,294,32
625,2010,austin-peay,Austin Peay,Tyrone Caldwell,tyrone-caldwell-1,194,32
570,2010,austin-peay,Austin Peay,Duran Roberson,duran-roberson-1,194,32
723,2010,austin-peay,Austin Peay,Caleb Brown,caleb-brown-1,187,32
538,2010,austin-peay,Austin Peay,Justin Blake,justin-blake-1,185,32
597,2010,austin-peay,Austin Peay,Marcel Williams,marcel-williams-1,114,31
165,2010,austin-peay,Austin Peay,Chris Reaves,chris-reaves-1,52,26
112,2010,austin-peay,Austin Peay,Eric Mosley,eric-mosley-1,49,20
93,2010,austin-peay,Austin Peay,Ernest Fields,ernest-fields-1,28,15
3,2010,austin-peay,Austin Peay,Chris Wood,chris-wood-1,2,1
867,2010,ball-state,Ball State,Jarrod Jones,jarrod-jones-1,366,30
851,2010,ball-state,Ball State,Randy Davis,randy-davis-1,308,30
908,2010,ball-state,Ball State,Jauwan Scaife,jauwan-scaife-1,305,30
772,2010,ball-state,Ball State,Terrence Watson,terrence-watson-1,242,29
588,2010,ball-state,Ball State,Malik Perry,malik-perry-1,198,26
566,2010,ball-state,Ball State,Brawley Chisholm,brawley-chisholm-1,136,30
702,2010,ball-state,Ball State,Pierre Sneed,pierre-sneed-1,117,30
394,2010,ball-state,Ball State,Myron Green,myron-green-1,75,27
328,2010,ball-state,Ball State,Maurice Hubbard,maurice-hubbard-1,49,28
130,2010,ball-state,Ball State,John Green,john-green-2,12,14
37,2010,ball-state,Ball State,Zach Fields,zach-fields-1,10,14
2,2010,ball-state,Ball State,Zach Harrison,zach-harrison-1,0,2
2,2010,ball-state,Ball State,Will Hauser,will-hauser-1,0,2
1,2010,ball-state,Ball State,Franklin Henderson,franklin-henderson-1,0,1
1174,2010,baylor,Baylor,LaceDarius Dunn,lacedarius-dunn-1,704,36
1264,2010,baylor,Baylor,Ekpe Udoh,ekpe-udoh-1,500,36
1161,2010,baylor,Baylor,Tweety Carter,tweety-carter-1,479,32
840,2010,baylor,Baylor,Quincy Acy,quincy-acy-1,335,36
623,2010,baylor,Baylor,Josh Lomers,josh-lomers-1,238,36
958,2010,baylor,Baylor,Anthony Jones,anthony-jones-2,223,36
634,2010,baylor,Baylor,A.J. Walton,aj-walton-1,137,36
211,2010,baylor,Baylor,Nolan Dennis,nolan-dennis-1,54,25
176,2010,baylor,Baylor,Fred Ellis,fred-ellis-1,40,29
97,2010,baylor,Baylor,Cory Jefferson,cory-jefferson-1,27,21
42,2010,baylor,Baylor,Dragan Sekelja,dragan-sekelja-1,21,15
43,2010,baylor,Baylor,Givon Crump,givon-crump-1,7,15
27,2010,baylor,Baylor,Oscar Griffin,oscar-griffin-1,6,16
918,2010,belmont,Belmont,Ian Clark,ian-clark-1,462,31
759,2010,belmont,Belmont,Mick Hedgepeth,mick-hedgepeth-1,361,31
744,2010,belmont,Belmont,Keaton Belcher,keaton-belcher-1,288,31
447,2010,belmont,Belmont,Scott Saunders,scott-saunders-1,243,31
719,2010,belmont,Belmont,Drew Hanlen,drew-hanlen-1,210,31
604,2010,belmont,Belmont,Kerron Johnson,kerron-johnson-1,183,30
700,2010,belmont,Belmont,Jordan Campbell,jordan-campbell-1,182,28
770,2010,belmont,Belmont,Jon House,jon-house-1,181,31
272,2010,belmont,Belmont,Brandon Baker,brandon-baker-1,67,30
191,2010,belmont,Belmont,Trevor Noack,trevor-noack-1,55,27
87,2010,belmont,Belmont,Jonny Rice,jonny-rice-1,28,20
40,2010,belmont,Belmont,Adam Barnes,adam-barnes-1,6,16
0,2010,belmont,Belmont,Mike Dejworek,mike-dejworek-1,0,2
1236,2010,bethune-cookman,Bethune-Cookman,Clifford Reed,cj-reed-1,520,33
1004,2010,bethune-cookman,Bethune-Cookman,Alexander Starling,alexander-starling-1,324,33
603,2010,bethune-cookman,Bethune-Cookman,Albert Abrahams,albert-abrahams-1,279,33
678,2010,bethune-cookman,Bethune-Cookman,Stanley Elliott,stanley-elliott-1,179,32
673,2010,bethune-cookman,Bethune-Cookman,Kevin Dukes,kevin-dukes-1,176,33
609,2010,bethune-cookman,Bethune-Cookman,Javoris Bryant,javoris-bryant-1,161,32
530,2010,bethune-cookman,Bethune-Cookman,Jarrell Thomas,jarrell-thomas-1,139,31
355,2010,bethune-cookman,Bethune-Cookman,Aric Miller,aric-miller-1,100,28
409,2010,bethune-cookman,Bethune-Cookman,Tyrel Adams,tyrel-adams-1,59,31
173,2010,bethune-cookman,Bethune-Cookman,Jerry Jones,jerry-jones-1,34,12
262,2010,bethune-cookman,Bethune-Cookman,Antroine Williford,antroine-williford-1,33,28
83,2010,bethune-cookman,Bethune-Cookman,Kene Anusionwu,kene-anusionwu-1,9,19
7,2010,bethune-cookman,Bethune-Cookman,Rashad Bailey,rashad-bailey-1,8,2
1034,2010,binghamton,Binghamton,Greer Wright,greer-wright-1,466,31
955,2010,binghamton,Binghamton,Moussa Camara,moussa-camara-1,333,31
761,2010,binghamton,Binghamton,Dylan Talley,dylan-talley-1,307,26
1050,2010,binghamton,Binghamton,Chretien Lukusa,chretien-lukusa-1,221,31
895,2010,binghamton,Binghamton,Mahamoud Jabbi,mahamoud-jabbi-1,194,31
396,2010,binghamton,Binghamton,Kyrie Sutton,kyrie-sutton-1,168,27
391,2010,binghamton,Binghamton,Pina Guillaume,pina-guillaume-1,77,25
368,2010,binghamton,Binghamton,Umur Peten,umur-peten-1,77,26
179,2010,binghamton,Binghamton,Jimmy Gray,jimmy-gray-1,33,23
210,2010,binghamton,Binghamton,Taylor Johnston,taylor-johnston-1,32,25
2,2010,binghamton,Binghamton,Javon Ralling,javon-ralling-1,1,3
5,2010,binghamton,Binghamton,Mike Horn,mike-horn-1,0,5
4,2010,binghamton,Binghamton,Preston Pena,preston-pena-1,0,4
878,2010,boise-state,Boise State,Ike Okoye,ike-okoye-1,413,32
882,2010,boise-state,Boise State,Robert Arnold,robert-arnold-1,365,31
799,2010,boise-state,Boise State,Daequon Montreal,daequon-montreal-1,344,32
1061,2010,boise-state,Boise State,La'Shard Anderson,lashard-anderson-1,316,32
730,2010,boise-state,Boise State,Paul Noonan,paul-noonan-1,265,30
562,2010,boise-state,Boise State,Kurt Cunningham,kurt-cunningham-1,246,32
982,2010,boise-state,Boise State,Anthony Thomas,anthony-thomas-1,242,32
281,2010,boise-state,Boise State,Zack Moritz,zack-moritz-1,104,30
98,2010,boise-state,Boise State,Justin Salzwedel,justin-salzwedel-1,31,17
135,2010,boise-state,Boise State,Westly Perryman,westly-perryman-1,29,8
24,2010,boise-state,Boise State,Tyler Young,tyler-young-1,12,10
18,2010,boise-state,Boise State,Nate Larsen,nate-larsen-1,3,10
888,2010,boston-college,Boston College,Joe Trapani,joe-trapani-1,424,30
934,2010,boston-college,Boston College,Reggie Jackson,reggie-jackson-1,399,31
774,2010,boston-college,Boston College,Corey Raji,corey-raji-1,332,29
646,2010,boston-college,Boston College,Rakim Sanders,rakim-sanders-1,260,24
554,2010,boston-college,Boston College,Tyler Roche,tyler-roche-1,209,29
790,2010,boston-college,Boston College,Biko Paris,biko-paris-1,150,31
508,2010,boston-college,Boston College,Josh Southern,josh-southern-1,136,31
470,2010,boston-college,Boston College,Dallas Elmore,dallas-elmore-1,121,31
263,2010,boston-college,Boston College,Evan Ravenel,evan-ravenel-1,82,25
347,2010,boston-college,Boston College,Cortney Dunn,cortney-dunn-1,23,26
13,2010,boston-college,Boston College,Peter Rehnquist,peter-rehnquist-1,6,6
13,2010,boston-college,Boston College,Nick Mosakowski,nick-mosakowski-1,3,6
