year,player,player_id,school_id,school_name,win_shares
2008,Travis Lay,16957,245,American University,1.6
2008,Garrison Carr,16953,245,American University,5.1
2008,Brian Gilmore,16949,245,American University,3.5
2008,Derrick Mercer,16951,245,American University,3.0
2008,Bryce Simon,16950,245,American University,2.1
2008,Jordan Nichols,16954,245,American University,2.2
2008,Cornelio Guibunda,6107,245,American University,1.5
2008,Constantin Motnii,16956,245,American University,0.4
2008,Steve Luptak,16947,245,American University,0.2
2008,Frank Borden,16952,245,American University,0.1
2008,Romone Penny,4900,245,American University,0.1
2008,Frane Markusovic,6440,245,American University,0.1
2008,Nick Hendra,16943,245,American University,0.0
2008,Jordan Hill,1603,235,Arizona,4.1000000000000005
2008,Chase Budinger,1613,235,Arizona,3.9999999999999996
2008,Jerryd Bayless,765,235,Arizona,4.8
2008,Nic Wise,2331,235,Arizona,2.7
2008,Jawann McClellan,1851,235,Arizona,2.4000000000000004
2008,Bret Brielmaier,6657,235,Arizona,1.0
2008,Jamelle Horne,6647,235,Arizona,1.0
2008,Daniel Dillon,1845,235,Arizona,0.7
2008,Fendi Onobun,6655,235,Arizona,0.5
2008,Kirk Walters,6658,235,Arizona,0.1
2008,Laval Lucas-Perry,3893,235,Arizona,0.3
2008,Zane Johnson,6656,235,Arizona,0.1
2008,David Bagga,6654,235,Arizona,0.0
2008,Mohamed Tangara,1749,235,Arizona,-0.1
2008,Patrick Beverley,1684,254,Arkansas,4.2
2008,Charles Thomas,4784,254,Arkansas,2.3
2008,Darian Townes,1705,254,Arkansas,4.2
2008,Michael Washington,2330,254,Arkansas,1.5
2008,Sonny Weems,809,254,Arkansas,3.6
2008,Gary Ervin,2526,254,Arkansas,3.1
2008,Steven Hill,894,254,Arkansas,2.0
2008,Stefan Welsh,5544,254,Arkansas,0.9
2008,Vincent Hunter,5554,254,Arkansas,0.7999999999999999
2008,Marcus Britt,5539,254,Arkansas,0.2
2008,Levan Patsatsia,5552,254,Arkansas,0.1
2008,Antywan Jones,20345,254,Arkansas,0.0
2008,Stephen Cox,5545,254,Arkansas,0.0
2008,Nate Rakestraw,5553,254,Arkansas,-0.1
2008,Drake Reed,11664,225,Austin Peay,3.0
2008,Fernandez Lockett,11669,225,Austin Peay,4.1
2008,Ernest Fields,11655,225,Austin Peay,2.0999999999999996
2008,Derek Wright,11668,225,Austin Peay,4.3
2008,Todd Babington,11670,225,Austin Peay,3.2
2008,Wesley Channels,11662,225,Austin Peay,2.4
2008,Kyle Duncan,11665,225,Austin Peay,2.4
2008,Caleb Brown,11650,225,Austin Peay,0.1
2008,Tomas Janusauskas,11671,225,Austin Peay,0.2
2008,Brandon Harriford,11667,225,Austin Peay,0.1
2008,Andre Arnold,11666,225,Austin Peay,0.0
2008,Duran Roberson,11653,225,Austin Peay,-0.1
2008,Kevin Rogers,1708,51,Baylor,3.6999999999999997
2008,Curtis Jerrells,1640,51,Baylor,3.9000000000000004
2008,LaceDarius Dunn,4067,51,Baylor,3.6999999999999997
2008,Henry Dugat,4080,51,Baylor,3.1
2008,Tweety Carter,1945,51,Baylor,2.8000000000000003
2008,Aaron Bruce,1918,51,Baylor,2.2
2008,Mamadou Diene,4148,51,Baylor,1.5
2008,Josh Lomers,4146,51,Baylor,1.0
2008,Delbert Simpson,4143,51,Baylor,0.7
2008,Mark Shepherd,4489,51,Baylor,0.7
2008,Djibril Thiam,4488,51,Baylor,0.4
2008,Richard Hurd,4490,51,Baylor,0.1
2008,Shane Dansby,12079,40,Belmont,3.8000000000000003
2008,Jordan Campbell,14159,40,Belmont,2.6999999999999997
2008,Justin Hare,14171,40,Belmont,4.1
2008,Alex Renfroe,14165,40,Belmont,3.1
2008,Matthew Dotson,14169,40,Belmont,3.0
2008,Andy Wicke,14166,40,Belmont,2.4
2008,Will Peeples,14173,40,Belmont,1.3
2008,Keaton Belcher,14160,40,Belmont,1.4
2008,Jon House,14157,40,Belmont,0.7
2008,Henry Harris,14168,40,Belmont,0.4
2008,Mike Dejworek,14162,40,Belmont,0.4
2008,Andrew House,14170,40,Belmont,0.2
2008,Stefan Baskin,14172,40,Belmont,0.1
2008,Kerron Johnson,3641,40,Belmont,0.0
2008,Reggie Larry,1826,340,Boise State,5.8
2008,Matt Nelson,8772,340,Boise State,4.9
2008,Tyler Tiedeman,8773,340,Boise State,4.2
2008,Matt Bauscher,8771,340,Boise State,3.9
2008,Anthony Thomas,8752,340,Boise State,2.3
2008,Paul Noonan,8760,340,Boise State,1.4
2008,Mark Sanchez,8769,340,Boise State,0.7
2008,Kurt Cunningham,8757,340,Boise State,0.9
2008,Aaron Garner,8767,340,Boise State,0.3
2008,Jamar Greene,8768,340,Boise State,-0.1
2008,Zack Moritz,8766,340,Boise State,0.1
2008,Shawn Rouse,8770,340,Boise State,-0.0
2008,Nate Larsen,8759,340,Boise State,-0.1
2008,Trent Plaisted,813,208,Brigham Young,4.6000000000000005
2008,Lee Cummard,1770,208,Brigham Young,7.300000000000001
2008,Jonathan Tavernari,2559,208,Brigham Young,3.9999999999999996
2008,Chris Collinsworth,9763,208,Brigham Young,1.4
2008,Sam Burgess,9765,208,Brigham Young,3.9
2008,Ben Murdock,9762,208,Brigham Young,2.6
2008,Jimmer Fredette,9263,208,Brigham Young,2.3
2008,"Michael Loyd, Jr.",9756,208,Brigham Young,0.5
2008,Chris Miles,9752,208,Brigham Young,0.7
2008,Vuk Ivanovic,9766,208,Brigham Young,0.5
2008,Nick Martineau,9764,208,Brigham Young,0.2
2008,Archie Rose,9758,208,Brigham Young,0.0
2008,Mike Green,1755,145,Butler,6.699999999999999
2008,Matt Howard,15393,145,Butler,5.7
2008,A.J. Graves,9431,145,Butler,4.199999999999999
2008,Pete Campbell,9430,145,Butler,3.5
2008,Drew Streicher,15400,145,Butler,2.5
2008,Julian Betko,4860,145,Butler,2.0
2008,Willie Veasley,15397,145,Butler,1.5
2008,Zach Hahn,15398,145,Butler,0.7
2008,Shawn Vanzant,15396,145,Butler,0.5
2008,Avery Jukes,5513,145,Butler,0.4
2008,Ben Slaton,15399,145,Butler,0.1
2008,Elliot Englemann,15401,145,Butler,0.0
2008,Alex Anglin,15387,145,Butler,0.0
2008,Nick Rodgers,15394,145,Butler,-0.0
2008,Grant Leiendecker,15392,145,Butler,-0.0
2008,Scott Cutley,11519,108,Cal State Fullerton,3.9
2008,Frank Robinson,902,108,Cal State Fullerton,4.7
2008,Marcus Morgan,16515,108,Cal State Fullerton,2.9
2008,Josh Akognon,2578,108,Cal State Fullerton,5.5
2008,Marcus Crenshaw,11518,108,Cal State Fullerton,2.5
2008,Ray Reed,6109,108,Cal State Fullerton,1.7999999999999998
2008,Junior Russell,16513,108,Cal State Fullerton,1.0
2008,Kenneth Alexander,16514,108,Cal State Fullerton,1.1
2008,Marcio Lassiter,16510,108,Cal State Fullerton,1.3
2008,Andrew Green,8782,108,Cal State Fullerton,1.1
2008,Eddie Lima,16512,108,Cal State Fullerton,0.2
2008,Trevor Booker,3685,30,Clemson,4.0
2008,K.C. Rivers,3681,30,Clemson,5.7
2008,James Mays,905,30,Clemson,2.9
2008,Cliff Hammonds,1926,30,Clemson,4.800000000000001
2008,Terrence Oglesby,3684,30,Clemson,3.1
2008,Demontez Stitt,3677,30,Clemson,1.5999999999999999
2008,Raymond Sykes,3484,30,Clemson,1.2999999999999998
2008,David Potter,3676,30,Clemson,1.7
2008,Sam Perry,4328,30,Clemson,1.1
2008,Jerai Grant,3678,30,Clemson,0.8
2008,Matt Morris,4327,30,Clemson,0.2
2008,Jesse Yanutola,3679,30,Clemson,0.1
2008,Jonah Baize,3680,30,Clemson,-0.0
2008,Julius Powell,4326,30,Clemson,-0.0
2008,Karolis Petrukonis,3682,30,Clemson,-0.1
2008,Zavier Anderson,3686,30,Clemson,-0.0
2008,Jeff Adrien,1641,64,Connecticut,3.9999999999999996
2008,Hasheem Thabeet,1597,64,Connecticut,4.3999999999999995
2008,Stanley Robinson,2318,64,Connecticut,3.4
2008,Jerome Dyson,4354,64,Connecticut,2.3
2008,A.J. Price,1656,64,Connecticut,5.0
2008,Doug Wiggins,6021,64,Connecticut,2.5
2008,Craig Austrie,4351,64,Connecticut,2.0
2008,Gavin Edwards,4353,64,Connecticut,1.0
2008,Curtis Kelly,2532,64,Connecticut,0.4
2008,Donnell Beverly,4352,64,Connecticut,0.1
2008,Jonathan Mandeldove,4358,64,Connecticut,0.1
2008,Alex Hornat,4349,64,Connecticut,0.0
2008,Jim Veronick,4355,64,Connecticut,0.0
2008,Johnnie Bird,4357,64,Connecticut,0.0
2008,Kyle Bailey,2048,64,Connecticut,-0.0
2008,John Lindner,4356,64,Connecticut,-0.0
2008,Tywain McKee,1777,187,Coppin State,5.7
2008,Robert Pressey,19112,187,Coppin State,1.5999999999999999
2008,A'Daeron Duncan,19106,187,Coppin State,1.0
2008,Antwan Harrison,19107,187,Coppin State,1.7999999999999998
2008,Vince Goldsberry,19101,187,Coppin State,0.4
2008,Julian Conyers,19110,187,Coppin State,1.0
2008,Eddie Hayden,19092,187,Coppin State,0.6
2008,Mike Miller,19111,187,Coppin State,0.1
2008,Brian Chesnut,19102,187,Coppin State,-0.1
2008,Ceslovas Kucinskas,19091,187,Coppin State,0.5
2008,Ethan Kennedy,19109,187,Coppin State,0.1
2008,Chuka Iloegbu,19103,187,Coppin State,-0.3
2008,Earl Knight,19116,187,Coppin State,-0.1
2008,Ernest Hargett,19108,187,Coppin State,-0.0
2008,Ruben Britt,19113,187,Coppin State,-0.2
2008,Rigoberto Sargeant,18068,187,Coppin State,-0.2
2008,Jeff Foote,10166,157,Cornell,2.3
2008,Louis Dale,12453,157,Cornell,4.1
2008,Ryan Wittman,9451,157,Cornell,3.9
2008,Jason Hartford,12462,157,Cornell,2.1
2008,Alex Tyler,12443,157,Cornell,1.8
2008,Adam Gore,12457,157,Cornell,3.1999999999999997
2008,Collin Robinson,6938,157,Cornell,1.1
2008,Brian Kreefer,12458,157,Cornell,0.8
2008,Geoff Reeves,12450,157,Cornell,0.7
2008,Jason Battle,12460,157,Cornell,0.7
2008,Andre Wilkins,12445,157,Cornell,0.5
2008,Conor Mullen,12459,157,Cornell,0.3
2008,Pete Reynolds,12455,157,Cornell,0.1
2008,Adam Wire,12442,157,Cornell,0.1
2008,Aaron Osgood-Richardson,12441,157,Cornell,0.1
2008,Jon Jaques,9455,157,Cornell,0.1
2008,Jason Richards,797,269,Davidson,5.7
2008,Boris Meno,21209,269,Davidson,2.5
2008,Stephen Curry,1600,269,Davidson,8.2
2008,Andrew Lovedale,21206,269,Davidson,3.2
2008,Thomas Sander,21211,269,Davidson,3.4
2008,Steve Rossiter,21203,269,Davidson,2.1999999999999997
2008,Max Paulhus Gosselin,21208,269,Davidson,2.5
2008,Bryant Barr,21196,269,Davidson,1.7999999999999998
2008,William Archambault,21205,269,Davidson,1.7000000000000002
2008,Brendan McKillop,21195,269,Davidson,0.6
2008,Aaron Bond,21193,269,Davidson,0.1
2008,Can Civi,21207,269,Davidson,0.1
2008,Dan Nelms,21198,269,Davidson,0.0
2008,Mike Schmitt,21210,269,Davidson,-0.0
2008,Jake Cohen,21201,269,Davidson,-0.0
2008,Jonathan Cox,7186,199,Drake,5.7
2008,Adam Emmenecker,7190,199,Drake,5.2
2008,Leonard Houston,7192,199,Drake,4.9
2008,Josh Young,7176,199,Drake,5.4
2008,Klayton Korver,7191,199,Drake,3.9999999999999996
2008,Brent Heemskerk,7183,199,Drake,2.9
2008,John Michael Hall,7185,199,Drake,0.6
2008,Jacob Baryenbruch,7184,199,Drake,0.8
2008,Adonte Parker,7187,199,Drake,0.3
2008,Alex White,7182,199,Drake,0.5
2008,Bill Eaddy,7169,199,Drake,0.3
2008,Kit Avery,7188,199,Drake,0.0
2008,Tyson Dirks,7189,199,Drake,0.0
2008,Kyle Singler,2151,31,Duke,4.2
2008,DeMarcus Nelson,872,31,Duke,5.2
2008,Brian Zoubek,2390,31,Duke,1.2
2008,Jon Scheyer,1947,31,Duke,5.1
2008,Gerald Henderson,1606,31,Duke,3.5
2008,Greg Paulus,1952,31,Duke,4.5
2008,Taylor King,2160,31,Duke,1.7
2008,Nolan Smith,2154,31,Duke,1.5999999999999999
2008,Lance Thomas,1948,31,Duke,1.6
2008,David McClure,3652,31,Duke,0.6
2008,Martynas Pocius,2409,31,Duke,0.3
2008,Jordan Davidson,3653,31,Duke,0.0
2008,Will Thomas,1860,118,George Mason,7.6000000000000005
2008,Folarin Campbell,18598,118,George Mason,4.8
2008,John Vaughan,18597,118,George Mason,3.7
2008,Louis Birdsong,18585,118,George Mason,3.0
2008,Dre Smith,18596,118,George Mason,2.8000000000000003
2008,Cam Long,18580,118,George Mason,1.7
2008,Jordan Carter,18600,118,George Mason,0.7000000000000001
2008,Vlad Moldoveanu,16948,118,George Mason,0.7
2008,Isaiah Tate,18581,118,George Mason,0.2
2008,Chris Fleming,18594,118,George Mason,0.4
2008,Jay Threatt,18599,118,George Mason,-0.0
2008,Luke Hancock,18586,118,George Mason,-0.1
2008,Roy Hibbert,772,66,Georgetown,5.8
2008,DaJuan Summers,1617,66,Georgetown,3.8
2008,Jessie Sapp,6095,66,Georgetown,3.8
2008,Jonathan Wallace,1861,66,Georgetown,4.3
2008,Austin Freeman,2155,66,Georgetown,3.5999999999999996
2008,Pat Ewing,799,66,Georgetown,3.1999999999999997
2008,Vernon Macklin,1949,66,Georgetown,1.1
2008,Chris Wright,2157,66,Georgetown,0.9000000000000001
2008,Jeremiah Rivers,5073,66,Georgetown,1.0
2008,Tyler Crawford,6097,66,Georgetown,0.3
2008,Omar Wattad,6096,66,Georgetown,0.2
2008,Bryon Jansen,6094,66,Georgetown,0.0
2008,Sundiata Gaines,4708,257,Georgia,4.7
2008,Dave Bliss,5670,257,Georgia,3.0
2008,Jeremy Price,4812,257,Georgia,1.7999999999999998
2008,Donald Rashaad Singleton,1699,257,Georgia,0.3
2008,Jeremy Jacob,5671,257,Georgia,0.3
2008,Billy Humphrey,5669,257,Georgia,3.5
2008,Terrance Woodbury,4783,257,Georgia,2.3
2008,Corey Butler,5666,257,Georgia,1.5
2008,Zac Swansey,5668,257,Georgia,0.7999999999999999
2008,Albert Jackson,5653,257,Georgia,0.3
2008,Chris Barnes,5654,257,Georgia,0.5
2008,Troy Brewer,5667,257,Georgia,0.6
2008,Jeremy Pargo,1701,332,Gonzaga,4.4
2008,Austin Daye,1625,332,Gonzaga,3.7
2008,Abdullahi Kuso,8339,332,Gonzaga,2.6
2008,Micah Downs,1769,332,Gonzaga,3.1
2008,Matt Bouldin,2218,332,Gonzaga,4.2
2008,David Pendergraft,8340,332,Gonzaga,3.9
2008,Josh Heytvelt,1630,332,Gonzaga,2.1
2008,Steven Gray,8335,332,Gonzaga,2.3
2008,Larry Gurganious,8341,332,Gonzaga,1.1
2008,Robert Sacre,8333,332,Gonzaga,1.0
2008,Ira Brown,8338,332,Gonzaga,0.4
2008,Will Foster,8336,332,Gonzaga,0.1
2008,Brandon Herbert,17651,332,Gonzaga,0.0
2008,Andrew Sorenson,8337,332,Gonzaga,0.1
2008,Theo Davis,10153,332,Gonzaga,0.0
2008,D.J. White,783,97,Indiana,6.9
2008,Jamarcus Ellis,4040,97,Indiana,3.1
2008,Eric Gordon,762,97,Indiana,5.9
2008,Armon Bassett,4038,97,Indiana,3.4
2008,Jordan Crawford,4441,97,Indiana,2.7
2008,Lance Stemler,4442,97,Indiana,2.4
2008,Kyle Taber,3856,97,Indiana,0.8
2008,Mike White,4443,97,Indiana,0.6
2008,DeAndre Thomas,4439,97,Indiana,0.7999999999999999
2008,Brandon McGee,4438,97,Indiana,0.1
2008,Eli Holman,4440,97,Indiana,0.1
2008,Adam Ahlfeld,4437,97,Indiana,0.1
2008,A.J. Ratliff,2278,97,Indiana,0.0
2008,Brett Finkelmeier,3849,97,Indiana,0.0
2008,Darrell Arthur,785,54,Kansas,4.5
2008,Darnell Jackson,820,54,Kansas,5.3999999999999995
2008,Cole Aldrich,2159,54,Kansas,1.6
2008,Mario Chalmers,803,54,Kansas,6.5
2008,Brandon Rush,767,54,Kansas,4.8
2008,Russell Robinson,1704,54,Kansas,4.4
2008,Sasha Kaun,818,54,Kansas,3.3
2008,Sherron Collins,1946,54,Kansas,2.8
2008,Rodrick Stewart,2393,54,Kansas,1.6
2008,Tyrel Reed,4195,54,Kansas,0.9
2008,Jeremy Case,4520,54,Kansas,0.7000000000000001
2008,Conner Teahan,3579,54,Kansas,0.5
2008,Matt Kleinmann,4192,54,Kansas,0.2
2008,Brennan Bechard,4187,54,Kansas,0.2
2008,Brad Witherspoon,4519,54,Kansas,-0.0
2008,Chase Buford,4188,54,Kansas,-0.0
2008,Michael Beasley,757,55,Kansas State,8.5
2008,Henry Walker,814,55,Kansas State,3.9
2008,Jacob Pullen,4073,55,Kansas State,2.8
2008,Clent Stewart,4534,55,Kansas State,1.9000000000000001
2008,Blake Young,4533,55,Kansas State,2.3
2008,Ron Anderson,4208,55,Kansas State,1.4
2008,Andre Gilbert,4126,55,Kansas State,1.1
2008,Dominique Sutton,4203,55,Kansas State,0.8
2008,Fred Brown,4204,55,Kansas State,1.0
2008,Darren Kent,4135,55,Kansas State,0.9
2008,Chris Merriewether,4202,55,Kansas State,0.3
2008,James Franklin,4535,55,Kansas State,0.2
2008,Luis Colon,4207,55,Kansas State,0.1
2008,Haminn Quaintance,1936,177,Kent State,5.1000000000000005
2008,Mike Scott,11505,177,Kent State,6.1
2008,Al Fisher,11500,177,Kent State,3.2
2008,Chris Singletary,11489,177,Kent State,3.8
2008,Rodriquez Sherman,11498,177,Kent State,1.9
2008,Rashad Woods,6072,177,Kent State,1.5
2008,Mike McKee,11496,177,Kent State,1.8
2008,Jordan Mincy,11502,177,Kent State,1.0
2008,Julian Sullinger,11503,177,Kent State,1.0
2008,Isaac Knight,11504,177,Kent State,0.3
2008,Brandon Parks,11486,177,Kent State,0.1
2008,Gabe Garcia,12670,177,Kent State,-0.1
2008,Patrick Patterson,2152,258,Kentucky,4.7
2008,Perry Stevenson,5717,258,Kentucky,2.6
2008,Ramel Bradley,4810,258,Kentucky,4.1000000000000005
2008,Mark Coury,5731,258,Kentucky,0.6
2008,Joe Crawford,823,258,Kentucky,3.6999999999999997
2008,Derrick Jasper,4819,258,Kentucky,1.0
2008,Ramon Harris,5718,258,Kentucky,1.0
2008,Jodie Meeks,1644,258,Kentucky,0.5
2008,A.J. Stewart,5719,258,Kentucky,0.30000000000000004
2008,Michael Porter,5728,258,Kentucky,0.2
2008,Alex Legion,2355,258,Kentucky,0.4
2008,Jared Carter,5723,258,Kentucky,0.1
2008,Kerry Benson,5730,258,Kentucky,0.1
2008,Mark Krebs,5716,258,Kentucky,0.0
2008,Morakinyo Williams,5732,258,Kentucky,0.1
2008,Dusty Mills,5729,258,Kentucky,0.0
2008,Matt Scherbenske,5727,258,Kentucky,-0.0
2008,Eric Evans,10388,258,Kentucky,-0.0
2008,Dwight Perry,5722,258,Kentucky,-0.0
2008,Earl Clark,1619,67,Louisville,3.8
2008,Terrence Williams,1607,67,Louisville,3.9999999999999996
2008,Derrick Caracter,2581,67,Louisville,2.5
2008,Jerry Smith,2391,67,Louisville,4.4
2008,David Padgett,796,67,Louisville,3.2
2008,Andre McGee,6128,67,Louisville,2.7
2008,Juan Palacios,1752,67,Louisville,1.7000000000000002
2008,Edgar Sosa,2530,67,Louisville,2.0
2008,Preston Knowles,6123,67,Louisville,1.0
2008,Terrance Farley,6133,67,Louisville,0.3
2008,Will Scott,6130,67,Louisville,0.5
2008,Lee Steiden,6129,67,Louisville,0.0
2008,Josh Chichester,6131,67,Louisville,0.0
2008,Stuart Miller,6132,67,Louisville,0.0
2008,Lazar Hayward,2308,68,Marquette,4.300000000000001
2008,Ousmane Barro,6170,68,Marquette,2.6
2008,Jerel McNeal,1638,68,Marquette,4.6
2008,Dominic James,1747,68,Marquette,3.8999999999999995
2008,Wesley Matthews,1653,68,Marquette,4.0
2008,David Cubillan,6157,68,Marquette,2.0
2008,Maurice Acker,6163,68,Marquette,1.5999999999999999
2008,Dwight Burke,7691,68,Marquette,1.4
2008,Dan Fitzgerald,1890,68,Marquette,1.4000000000000001
2008,Lawrence Blackledge,6169,68,Marquette,0.6
2008,Patrick Hazel,6167,68,Marquette,0.3
2008,Trevor Mbakwe,5135,68,Marquette,0.2
2008,Scott Christopherson,3541,68,Marquette,0.3
2008,Robert Frozena,6164,68,Marquette,0.1
2008,Tommy Brice,6171,68,Marquette,0.1
2008,Joey Dorsey,806,301,Memphis,4.4
2008,Robert Dozier,1652,301,Memphis,4.1
2008,Derrick Rose,756,301,Memphis,5.3
2008,Jeff Robinson,2534,301,Memphis,1.1
2008,Chris Douglas-Roberts,800,301,Memphis,6.2
2008,Antonio Anderson,1763,301,Memphis,4.3999999999999995
2008,Shawn Taggart,1672,301,Memphis,3.1
2008,Willie Kemp,3621,301,Memphis,2.3000000000000003
2008,Doneal Mack,7868,301,Memphis,2.4
2008,Andre Allen,3622,301,Memphis,1.5
2008,Chance McGrady,7877,301,Memphis,0.1
2008,Pierre Henderson,7872,301,Memphis,0.2
2008,Hashim Bailey,7879,301,Memphis,0.0
2008,Dwayne Collins,2546,35,Miami (FL),2.8
2008,Anthony King,4319,35,Miami (FL),3.0
2008,Jack McClinton,1687,35,Miami (FL),4.1000000000000005
2008,Brian Asbury,3792,35,Miami (FL),3.4
2008,James Dews,3795,35,Miami (FL),3.8
2008,Jimmy Graham,3796,35,Miami (FL),1.5999999999999999
2008,Raymond Hicks,4395,35,Miami (FL),1.7
2008,Lance Hurdle,3798,35,Miami (FL),2.0
2008,Eddie Rios,3794,35,Miami (FL),0.5
2008,Fabio Nass,4392,35,Miami (FL),0.4
2008,Adrian Thomas,3791,35,Miami (FL),0.4
2008,Landon Glover,4394,35,Miami (FL),0.1
2008,Jonathan Stratton,4393,35,Miami (FL),0.0
2008,Goran Suton,1686,100,Michigan State,4.2
2008,Raymar Morgan,2284,100,Michigan State,4.8
2008,Drew Neitzel,1746,100,Michigan State,5.3
2008,Drew Naymick,2525,100,Michigan State,2.5
2008,Kalin Lucas,2313,100,Michigan State,2.7
2008,Travis Walton,1743,100,Michigan State,1.8
2008,Marquise Gray,1740,100,Michigan State,1.4
2008,Durrell Summers,2359,100,Michigan State,1.5
2008,Chris Allen,3904,100,Michigan State,1.1
2008,Tom Herzog,3910,100,Michigan State,0.2
2008,Idong Ibok,3905,100,Michigan State,0.2
2008,Isaiah Dahlman,3906,100,Michigan State,0.1
2008,Mike Kebler,3909,100,Michigan State,0.0
2008,Jon Crandell,3907,100,Michigan State,0.0
2008,Charles Rhodes,923,261,Mississippi State,4.4
2008,Jarvis Varnado,2326,261,Mississippi State,4.2
2008,Jamont Gordon,1733,261,Mississippi State,4.8
2008,Barry Stewart,3617,261,Mississippi State,3.5
2008,Phil Turner,5838,261,Mississippi State,1.3
2008,Ben Hansbrough,3576,261,Mississippi State,3.6999999999999997
2008,Brian Johnson,2400,261,Mississippi State,0.8
2008,Ravern Johnson,5839,261,Mississippi State,0.6
2008,Riley Benock,5840,261,Mississippi State,0.6
2008,Elgin Bailey,5836,261,Mississippi State,0.3
2008,Kodi Augustus,5837,261,Mississippi State,0.1
2008,Joseph Iupe,5850,261,Mississippi State,-0.0
2008,Rod Bryant,5848,261,Mississippi State,0.0
2008,Brandon Bolen,5834,261,Mississippi State,-0.0
2008,Billy Begley,5849,261,Mississippi State,-0.0
2008,Larry Cox,15102,295,Mississippi Valley State,2.5
2008,Carl Lucas,15097,295,Mississippi Valley State,3.2
2008,Chris Watson,12787,295,Mississippi Valley State,1.8
2008,Eric Petty,15078,295,Mississippi Valley State,1.2000000000000002
2008,Stanford Speech,15104,295,Mississippi Valley State,2.3
2008,Michael Clark,15086,295,Mississippi Valley State,2.3
2008,Dwayne Harmason,15076,295,Mississippi Valley State,1.5
2008,Mike Davis,15103,295,Mississippi Valley State,0.3
2008,Orlando Smith,15089,295,Mississippi Valley State,0.3
2008,Michael Higgins,15087,295,Mississippi Valley State,0.2
2008,"Steven Kite, Jr.",15092,295,Mississippi Valley State,0.2
2008,Joseph Reed,15100,295,Mississippi Valley State,0.1
2008,Jerry Purnell,22950,295,Mississippi Valley State,0.1
2008,Andrew Jackson,15096,295,Mississippi Valley State,0.0
2008,Julius Love,15101,295,Mississippi Valley State,0.0
2008,Wayne Parks II,15105,295,Mississippi Valley State,-0.1
2008,Donald Prichard,15099,295,Mississippi Valley State,-0.0
2008,Chris Gamble,15098,295,Mississippi Valley State,-0.0
2008,Alfred Clark,15095,295,Mississippi Valley State,-0.2
2008,Jeremy Goode,20646,219,Mount St. Mary's,4.0
2008,Markus Mitchell,20659,219,Mount St. Mary's,2.2
2008,Chris Vann,20661,219,Mount St. Mary's,3.7
2008,Sam Atupem,20660,219,Mount St. Mary's,2.3
2008,Kelly Beidler,20647,219,Mount St. Mary's,1.5
2008,Jean Cajou,20645,219,Mount St. Mary's,1.8
2008,Will Holland,20657,219,Mount St. Mary's,1.8
2008,Shawn Atupem,20655,219,Mount St. Mary's,1.0
2008,Jason Loughry,20663,219,Mount St. Mary's,0.5
2008,Tayvon Jackson,20656,219,Mount St. Mary's,0.2
2008,Jacolby Wells,20644,219,Mount St. Mary's,0.2
2008,Pierre Brown,20653,219,Mount St. Mary's,-0.0
2008,Kevin Jones,20648,219,Mount St. Mary's,0.0
2008,Ed Kenny,20662,219,Mount St. Mary's,0.0
2008,Matt Ashcroft,20664,219,Mount St. Mary's,-0.1
2008,Tyler Hansbrough,1608,2,North Carolina,8.7
2008,Ty Lawson,1612,2,North Carolina,3.9
2008,Danny Green,1642,2,North Carolina,4.3
2008,Deon Thompson,2324,2,North Carolina,2.5
2008,Wayne Ellington,1620,2,North Carolina,5.6000000000000005
2008,Marcus Ginyard,2306,2,North Carolina,2.9000000000000004
2008,Alex Stepheson,2389,2,North Carolina,1.2999999999999998
2008,Quentin Thomas,1881,2,North Carolina,1.0
2008,Will Graves,3649,2,North Carolina,0.8
2008,Bobby Frasor,1955,2,North Carolina,0.6
2008,Mike Copeland,3647,2,North Carolina,0.2
2008,Jack Wooten,3646,2,North Carolina,0.0
2008,Surry Wood,4389,2,North Carolina,0.1
2008,J.B. Tanner,3645,2,North Carolina,0.1
2008,Patrick Moody,3648,2,North Carolina,0.0
2008,Marc Campbell,3650,2,North Carolina,-0.0
2008,Greg Little,4388,2,North Carolina,0.0
2008,Luke Harangody,2307,69,Notre Dame,5.7
2008,Rob Kurz,953,69,Notre Dame,4.4
2008,Tory Jackson,6204,69,Notre Dame,2.3
2008,Kyle McAlarney,1731,69,Notre Dame,4.0
2008,Zach Hillesland,6206,69,Notre Dame,2.1999999999999997
2008,Ryan Ayers,1778,69,Notre Dame,3.0
2008,Luke Zeller,1695,69,Notre Dame,1.5
2008,Jonathan Peoples,6198,69,Notre Dame,1.2
2008,Tyrone Nash,6205,69,Notre Dame,0.2
2008,Tim Abromaitis,6202,69,Notre Dame,0.1
2008,Ty Proffitt,6207,69,Notre Dame,0.1
2008,Tim Andree,6201,69,Notre Dame,0.1
2008,Tom Kopko,6203,69,Notre Dame,0.1
2008,Blake Griffin,1596,4,Oklahoma,5.1000000000000005
2008,Taylor Griffin,1685,4,Oklahoma,2.6
2008,Austin Johnson,4074,4,Oklahoma,3.5
2008,Tony Crocker,4129,4,Oklahoma,3.4
2008,David Godbold,4558,4,Oklahoma,2.7
2008,Longar Longar,1802,4,Oklahoma,2.4
2008,Omar Leary,4246,4,Oklahoma,1.5
2008,Keith Clark,4559,4,Oklahoma,0.8
2008,Cade Davis,4244,4,Oklahoma,0.9
2008,Tony Neysmith,5589,4,Oklahoma,0.0
2008,Beau Gerber,4243,4,Oklahoma,0.0
