mp,season,url_school,school,player,player_id,pts,g
589,2018,alcorn-state,Alcorn State,Yalen Reed,yalen-reed-1,172,28
510,2018,alcorn-state,Alcorn State,Avery Patterson,avery-patterson-2,149,25
505,2018,alcorn-state,Alcorn State,Tyler Carter,tyler-carter-1,118,32
184,2018,alcorn-state,Alcorn State,Reginald Johnson,reginald-johnson-1,98,8
209,2018,alcorn-state,Alcorn State,Kobe Wilson,kobe-wilson-1,26,27
88,2018,alcorn-state,Alcorn State,Khari Jabriel Allen,khari-jabrielallen-1,24,5
112,2018,alcorn-state,Alcorn State,TyQuayion Smith,tyquayion-smith-1,20,20
48,2018,alcorn-state,Alcorn State,Juwan Henderson,juwan-henderson-1,13,6
53,2018,alcorn-state,Alcorn State,James Stokes,james-stokes-1,11,12
1074,2018,american,American,Sa'eed Nelson,saeed-nelson-1,538,29
1083,2018,american,American,Laurynas Motuzis,laurynas-motuzis-1,438,30
934,2018,american,American,Sam Iorio,sam-iorio-2,416,28
723,2018,american,American,Cheikh Diallo,cheikh-diallo-1,159,30
579,2018,american,American,Marvin Bragg,marvin-bragg-1,127,27
365,2018,american,American,Stacy Beckton,stacy-beckton-1,87,20
433,2018,american,American,Jesse Little,jesse-little-1,67,23
245,2018,american,American,Drew LaMont,drew-lamont-1,49,14
175,2018,american,American,James Washington,james-washington-2,34,15
190,2018,american,American,Matt Cimino,matt-cimino-1,25,18
212,2018,american,American,Nick Macarchuk,nick-macarchuk-3,18,18
2,2018,american,American,Tyler McFarland,tyler-mcfarland-1,3,2
10,2018,american,American,Kevin Brown,kevin-brown-1,0,6
1079,2018,appalachian-state,Appalachian State,Ronshad Shabazz,ronshad-shabazz-1,609,33
924,2018,appalachian-state,Appalachian State,Justin Forrest,justin-forrest-1,444,33
779,2018,appalachian-state,Appalachian State,Griffin Kinney,griffin-kinney-1,348,33
813,2018,appalachian-state,Appalachian State,O'Showen Williams,oshowen-williams-1,258,33
731,2018,appalachian-state,Appalachian State,Tyrell Johnson,tyrell-johnson-1,244,33
908,2018,appalachian-state,Appalachian State,Isaac Johnson,isaac-johnson-1,241,33
613,2018,appalachian-state,Appalachian State,Craig Hinton,craig-hinton-1,166,33
246,2018,appalachian-state,Appalachian State,Hunter Seacat,hunter-seacat-1,58,22
199,2018,appalachian-state,Appalachian State,Bennett Holley,bennett-holley-1,55,29
159,2018,appalachian-state,Appalachian State,Jake Wilson,jake-wilson-1,31,26
188,2018,appalachian-state,Appalachian State,Zach Cottrell,zach-cottrell-1,27,23
20,2018,appalachian-state,Appalachian State,Trey Ford,trey-ford-1,15,6
21,2018,appalachian-state,Appalachian State,Nick Hough,nick-hough-1,12,6
20,2018,appalachian-state,Appalachian State,Kevin Kerley,kevin-kerley-1,12,6
1124,2018,arizona-state,Arizona State,Tra Holder,tra-holder-1,582,32
1117,2018,arizona-state,Arizona State,Shannon Evans,shannon-evans-1,529,32
1030,2018,arizona-state,Arizona State,Kodi Justice,kodi-justice-1,405,32
752,2018,arizona-state,Arizona State,Romello White,romello-white-1,325,31
762,2018,arizona-state,Arizona State,Remy Martin,remy-martin-2,308,32
546,2018,arizona-state,Arizona State,De'Quon Lake,dequon-lake-1,229,32
541,2018,arizona-state,Arizona State,Mickey Mitchell,mickey-mitchell-1,140,24
332,2018,arizona-state,Arizona State,Vitaliy Shibel,vitaliy-shibel-1,59,32
186,2018,arizona-state,Arizona State,Kimani Lawrence,kimani-lawrence-1,58,19
40,2018,arizona-state,Arizona State,Austin Witherill,austin-witherill-1,10,15
12,2018,arizona-state,Arizona State,Grant Fogerty,grant-fogerty-1,0,12
8,2018,arizona-state,Arizona State,Jordan Salzman,jordan-salzman-1,0,8
1172,2018,arizona,Arizona,Deandre Ayton,deandre-ayton-1,704,35
1124,2018,arizona,Arizona,Allonzo Trier,allonzo-trier-1,598,33
949,2018,arizona,Arizona,Dusan Ristic,dusan-ristic-1,426,35
723,2018,arizona,Arizona,Rawle Alkins,rawle-alkins-1,302,23
1120,2018,arizona,Arizona,Parker Jackson-Cartwright,parker-jackson-cartwright-1,274,35
498,2018,arizona,Arizona,Dylan Smith,dylan-smith-1,147,34
361,2018,arizona,Arizona,Brandon Randolph,brandon-randolph-2,116,31
334,2018,arizona,Arizona,Keanu Pinder,keanu-pinder-1,75,32
276,2018,arizona,Arizona,Ira Lee,ira-lee-1,64,27
321,2018,arizona,Arizona,Emmanuel Akot,emmanuel-akot-1,56,31
202,2018,arizona,Arizona,Alex Barcello,alex-barcello-1,50,21
6,2018,arizona,Arizona,Tyler Trillo,tyler-trillo-1,3,2
7,2018,arizona,Arizona,Jake Desjardins,jake-desjardins-1,2,3
6,2018,arizona,Arizona,Talbott Denny,talbott-denny-1,1,3
1,2018,arizona,Arizona,Matt Weyand,matt-weyand-1,0,1
666,2018,arkansas-little-rock,Little Rock,Andre Jones,andre-jones-3,282,23
801,2018,arkansas-little-rock,Little Rock,Jaizec Lottie,jaizec-lottie-1,225,32
886,2018,arkansas-little-rock,Little Rock,Oliver Black,oliver-black-1,211,32
516,2018,arkansas-little-rock,Little Rock,Cameron Corcoran,cameron-corcoran-1,209,31
543,2018,arkansas-little-rock,Little Rock,Anthony Black,anthony-black-2,182,26
495,2018,arkansas-little-rock,Little Rock,Ben Marcus,ben-marcus-1,178,30
410,2018,arkansas-little-rock,Little Rock,Camron Reedus,camron-reedus-1,159,22
465,2018,arkansas-little-rock,Little Rock,Ryan Pippins,ryan-pippins-1,144,19
450,2018,arkansas-little-rock,Little Rock,Kris Bankston,kris-bankston-1,121,30
349,2018,arkansas-little-rock,Little Rock,Damir Hadzic,damir-hadzic-1,106,26
329,2018,arkansas-little-rock,Little Rock,Wadly Mompremier,wadly-mompremier-1,102,24
334,2018,arkansas-little-rock,Little Rock,K.J. Gilmore,kj-gilmore-1,74,27
134,2018,arkansas-little-rock,Little Rock,Brandon Brady,brandon-brady-1,30,14
76,2018,arkansas-little-rock,Little Rock,Cezanne Carson,cezanne-carson-1,8,13
46,2018,arkansas-little-rock,Little Rock,Khari Harley,khari-harley-1,7,7
0,2018,arkansas-little-rock,Little Rock,Deondre Burns,deondre-burns-1,0,1
1134,2018,arkansas-pine-bluff,Arkansas-Pine Bluff,Martaveous McKnight,martaveous-mcknight-1,650,35
818,2018,arkansas-pine-bluff,Arkansas-Pine Bluff,Travon Harper,travon-harper-1,371,35
1036,2018,arkansas-pine-bluff,Arkansas-Pine Bluff,Charles Jackson,charles-jackson-4,304,35
697,2018,arkansas-pine-bluff,Arkansas-Pine Bluff,Trent Steen,trent-steen-1,258,34
701,2018,arkansas-pine-bluff,Arkansas-Pine Bluff,Joe'Randle Toliver,joerandle-toliver-1,209,35
379,2018,arkansas-pine-bluff,Arkansas-Pine Bluff,Terrance Banyard,terrance-banyard-1,159,29
549,2018,arkansas-pine-bluff,Arkansas-Pine Bluff,Quamauri Hardy,quamauri-hardy-1,100,34
572,2018,arkansas-pine-bluff,Arkansas-Pine Bluff,Cameron Posey,cameron-posey-1,98,33
412,2018,arkansas-pine-bluff,Arkansas-Pine Bluff,Christian Robertson,christian-robertson-1,76,35
221,2018,arkansas-pine-bluff,Arkansas-Pine Bluff,Artavious McDyess,artavious-mcdyess-1,26,18
96,2018,arkansas-pine-bluff,Arkansas-Pine Bluff,Kennedy McKinney,kennedy-mckinney-1,19,17
136,2018,arkansas-pine-bluff,Arkansas-Pine Bluff,David Tillman,david-tillman-1,13,21
96,2018,arkansas-pine-bluff,Arkansas-Pine Bluff,J'Breun Sprinkle,jbreun-sprinkle-1,10,17
45,2018,arkansas-pine-bluff,Arkansas-Pine Bluff,Dwain Whitfield,dwain-whitfield-1,6,9
10,2018,arkansas-pine-bluff,Arkansas-Pine Bluff,Jordan McNair,jordan-mcnair-1,4,2
66,2018,arkansas-pine-bluff,Arkansas-Pine Bluff,William Ridgell,william-ridgell-1,2,12
22,2018,arkansas-pine-bluff,Arkansas-Pine Bluff,Marcus Wallace,marcus-wallace-3,2,4
955,2018,arkansas-state,Arkansas State,Ty Cockfield,ty-cockfield-1,477,32
736,2018,arkansas-state,Arkansas State,Deven Simms,deven-simms-1,410,24
947,2018,arkansas-state,Arkansas State,Rashad Lindsey,rashad-lindsey-1,283,32
672,2018,arkansas-state,Arkansas State,Tamas Bruce,tamas-bruce-1,268,30
653,2018,arkansas-state,Arkansas State,Grantham Gillard,grantham-gillard-1,262,30
656,2018,arkansas-state,Arkansas State,Tristin Walley,tristin-walley-1,207,30
641,2018,arkansas-state,Arkansas State,Marquis Eaton,marquis-eaton-1,196,32
526,2018,arkansas-state,Arkansas State,Connor Kern,connor-kern-1,119,32
354,2018,arkansas-state,Arkansas State,Salif Boudie,salif-boudie-1,89,25
156,2018,arkansas-state,Arkansas State,Jake Scoggins,jake-scoggins-1,24,25
111,2018,arkansas-state,Arkansas State,C.J. Foster,cj-foster-1,18,8
18,2018,arkansas-state,Arkansas State,Andrew Riley,andrew-riley-1,12,7
16,2018,arkansas-state,Arkansas State,Shaquillo Fritz,shaquillo-fritz-1,2,6
8,2018,arkansas-state,Arkansas State,Christian Willis,christian-willis-1,2,2
1094,2018,arkansas,Arkansas,Jaylen Barford,jaylen-barford-1,628,35
1082,2018,arkansas,Arkansas,Daryl Macon,daryl-macon-1,587,35
790,2018,arkansas,Arkansas,Daniel Gafford,daniel-gafford-1,413,35
1051,2018,arkansas,Arkansas,Anton Beard,anton-beard-1,331,35
519,2018,arkansas,Arkansas,C.J. Jones,cj-jones-3,222,35
519,2018,arkansas,Arkansas,Darious Hall,darious-hall-1,177,35
500,2018,arkansas,Arkansas,Dustin Thomas,dustin-thomas-1,131,26
439,2018,arkansas,Arkansas,Adrio Bailey,adrio-bailey-1,126,31
629,2018,arkansas,Arkansas,Trey Thompson,trey-thompson-1,117,35
292,2018,arkansas,Arkansas,Arlando Cook,arlando-cook-1,50,28
136,2018,arkansas,Arkansas,Gabe Osabuohien,gabe-osabuohien-1,22,20
18,2018,arkansas,Arkansas,Jonathan Holmes,jonathan-holmes-3,15,11
6,2018,arkansas,Arkansas,Jt Plummer,jt-plummer-1,0,7
898,2018,army,Army,Jordan Fox,jordan-fox-1,411,30
739,2018,army,Army,Matthew Wilson,matthew-wilson-2,360,30
904,2018,army,Army,Thomas Funk,thomas-funk-1,323,30
585,2018,army,Army,Alex King,alex-king-1,279,30
588,2018,army,Army,Luke Morrison,luke-morrison-1,258,30
494,2018,army,Army,Tucker Blackwell,tucker-blackwell-1,175,29
689,2018,army,Army,Jacob Kessler,jacob-kessler-1,156,30
414,2018,army,Army,John Emezie,john-emezie-1,111,29
204,2018,army,Army,Lonnie Grayson,lonnie-grayson-1,66,22
281,2018,army,Army,Babacar Thiombane,babacar-thiombane-1,37,30
127,2018,army,Army,John Miller,john-miller-1,26,21
16,2018,army,Army,Cayne Edwards,cayne-edwards-1,10,5
19,2018,army,Army,Parker Fennema,parker-fennema-1,6,5
16,2018,army,Army,Mark Pollack,mark-pollack-1,6,6
27,2018,army,Army,Mark Madden,mark-madden-2,4,7
4,2018,army,Army,Will Culliton,will-culliton-1,2,1
4,2018,army,Army,Nick Finke,nick-finke-1,0,1
7,2018,army,Army,Jason Houle,jason-houle-1,0,2
6,2018,army,Army,Lance Lawson,lance-lawson-1,0,2
4,2018,army,Army,Keeston Smith,keeston-smith-1,0,1
916,2018,auburn,Auburn,Mustapha Heron,mustapha-heron-1,526,32
1031,2018,auburn,Auburn,Bryce Brown,bryce-brown-1,524,33
1038,2018,auburn,Auburn,Jared Harper,jared-harper-12,449,34
812,2018,auburn,Auburn,DeSean Murray,desean-murray-1,342,34
734,2018,auburn,Auburn,Chuma Okeke,chuma-okeke-1,255,34
525,2018,auburn,Auburn,Anfernee McLemore,anfernee-mclemore-1,201,27
481,2018,auburn,Auburn,Malik Dunbar,malik-dunbar-1,185,34
587,2018,auburn,Auburn,Horace Spencer,horace-spencer-1,160,34
582,2018,auburn,Auburn,Davion Mitchell,davion-mitchell-1,126,34
19,2018,auburn,Auburn,Cole Blackstock,cole-blackstock-1,4,13
21,2018,auburn,Auburn,Patrick Keim,patrick-keim-1,4,13
10,2018,auburn,Auburn,Thomas Collier,thomas-collier-1,2,5
15,2018,auburn,Auburn,Brett Easterling,brett-easterling-1,2,8
17,2018,auburn,Auburn,Will Macoy,will-macoy-1,2,10
11,2018,auburn,Auburn,Devontae Williams,devontae-williams-1,1,8
1020,2018,austin-peay,Austin Peay,Averyl Ugba,averyl-ugba-1,534,34
1070,2018,austin-peay,Austin Peay,Terry Taylor,terry-taylor-5,530,34
860,2018,austin-peay,Austin Peay,Dayton Gumm,dayton-gumm-1,340,33
749,2018,austin-peay,Austin Peay,Zach Glotta,zach-glotta-1,274,34
833,2018,austin-peay,Austin Peay,Chris Porter-Bunton,chris-porter-bunton-1,267,34
671,2018,austin-peay,Austin Peay,Steve Harris,steve-harris-3,228,34
897,2018,austin-peay,Austin Peay,Tre' Ivory,tre-ivory-1,131,34
334,2018,austin-peay,Austin Peay,Richard Henderson,richard-henderson-1,120,32
88,2018,austin-peay,Austin Peay,Edward Stephens,edward-stephens-1,23,9
129,2018,austin-peay,Austin Peay,Ivan Cucak,ivan-cucak-1,21,22
62,2018,austin-peay,Austin Peay,Deyshawn Martin,deyshawn-martin-1,21,6
107,2018,austin-peay,Austin Peay,Acoydan McCarthy,acoydan-mccarthy-1,18,23
31,2018,austin-peay,Austin Peay,Ferran Bernacer,ferran-bernacer-1,5,7
953,2018,ball-state,Ball State,Tayler Persons,tayler-persons-1,481,32
816,2018,ball-state,Ball State,Tahjai Teague,tahjai-teague-1,386,32
836,2018,ball-state,Ball State,Trey Moses,trey-moses-1,361,32
883,2018,ball-state,Ball State,Kyle Mallers,kyle-mallers-1,307,32
869,2018,ball-state,Ball State,Sean Sellers,sean-sellers-1,266,32
579,2018,ball-state,Ball State,Ishmael El-Amin,ishmael-el-amin-1,151,31
359,2018,ball-state,Ball State,Zach Gunn,zach-gunn-1,124,25
318,2018,ball-state,Ball State,Jontrell Walker,jontrell-walker-1,110,14
274,2018,ball-state,Ball State,Jeremie Tyler,jeremie-tyler-1,106,15
429,2018,ball-state,Ball State,Francis Kiapway,francis-kiapway-1,88,25
152,2018,ball-state,Ball State,Josh Thompson,josh-thompson-1,28,15
6,2018,ball-state,Ball State,Tyler Leedy,tyler-leedy-1,2,4
1124,2018,baylor,Baylor,Manu Lecomte,manu-lecomte-1,536,33
1023,2018,baylor,Baylor,Jo Acuil,jo-acuil-1,462,33
805,2018,baylor,Baylor,Nuni Omot,nuni-omot-1,335,34
644,2018,baylor,Baylor,T.J. Maston,tj-maston-1,320,28
814,2018,baylor,Baylor,King McClure,king-mcclure-1,277,34
657,2018,baylor,Baylor,Tristan Clark,tristan-clark-1,224,33
786,2018,baylor,Baylor,Mark Vital,mark-vital-1,222,33
794,2018,baylor,Baylor,Jake Lindsey,jake-lindsey-1,152,34
178,2018,baylor,Baylor,Tyson Jolly,tyson-jolly-1,27,20
29,2018,baylor,Baylor,Jonathan Davis,jonathan-davis-2,11,10
21,2018,baylor,Baylor,Obim Okeke,obim-okeke-1,3,7
1168,2018,belmont,Belmont,Dylan Windler,dylan-windler-1,571,33
1139,2018,belmont,Belmont,Amanze Egekeze,amanze-egekeze-1,555,33
1068,2018,belmont,Belmont,Kevin McClain,kevin-mcclain-1,415,33
1084,2018,belmont,Belmont,Austin Luke,austin-luke-1,303,33
461,2018,belmont,Belmont,Nick Hopkins,nick-hopkins-1,208,28
462,2018,belmont,Belmont,Mack Mercer,mack-mercer-1,195,30
344,2018,belmont,Belmont,Tyler Hadden,tyler-hadden-1,139,33
290,2018,belmont,Belmont,Seth Adelsperger,seth-adelsperger-1,77,30
303,2018,belmont,Belmont,Burton Sampson,burton-sampson-1,46,31
196,2018,belmont,Belmont,Michael Benkert,michael-benkert-1,22,31
50,2018,belmont,Belmont,Grayson Murphy,grayson-murphy-1,18,4
35,2018,belmont,Belmont,Caleb Hollander,caleb-hollander-1,13,7
938,2018,bethune-cookman,Bethune-Cookman,Brandon Tabb,brandon-tabb-1,568,30
998,2018,bethune-cookman,Bethune-Cookman,Isaiah Bailey,isaiah-bailey-1,498,31
863,2018,bethune-cookman,Bethune-Cookman,Shawntrez Davis,shawntrez-davis-1,469,32
893,2018,bethune-cookman,Bethune-Cookman,Soufiyane Diakite,soufiyane-diakite-1,335,32
644,2018,bethune-cookman,Bethune-Cookman,Malik Maitland,malik-maitland-1,221,22
646,2018,bethune-cookman,Bethune-Cookman,Jeffrey Altidort,jeffrey-altidort-1,159,25
704,2018,bethune-cookman,Bethune-Cookman,Houston Smith,houston-smith-1,159,32
359,2018,bethune-cookman,Bethune-Cookman,Armani Collins,armani-collins-1,106,26
225,2018,bethune-cookman,Bethune-Cookman,Davis Francis,davis-francis-1,71,26
126,2018,bethune-cookman,Bethune-Cookman,Ulmer Manzie,ulmer-manzie-1,25,13
23,2018,bethune-cookman,Bethune-Cookman,Rodney Ross,rodney-ross-1,6,7
33,2018,bethune-cookman,Bethune-Cookman,Jamal Gaines,jamal-gaines-1,5,10
1005,2018,binghamton,Binghamton,J.C. Show,jc-show-1,429,31
903,2018,binghamton,Binghamton,Thomas Bruce,thomas-bruce-1,323,29
853,2018,binghamton,Binghamton,Willie Rodriguez,willie-rodriguez-1,286,31
628,2018,binghamton,Binghamton,Fard Muhammad,fard-muhammad-1,256,31
736,2018,binghamton,Binghamton,Everson Davis,everson-davis-1,233,31
473,2018,binghamton,Binghamton,Bobby Ahearn,bobby-ahearn-1,144,31
677,2018,binghamton,Binghamton,Timmy Rose,timmy-rose-1,142,31
349,2018,binghamton,Binghamton,Tyler Stewart,tyler-stewart-1,136,24
235,2018,binghamton,Binghamton,Caleb Stewart,caleb-stewart-1,78,25
144,2018,binghamton,Binghamton,Albert Odero,albert-odero-1,51,15
104,2018,binghamton,Binghamton,Dusan Perovic,dusan-perovic-1,44,17
30,2018,binghamton,Binghamton,Jordan McRae,jordan-mcrae-2,13,7
61,2018,binghamton,Binghamton,John Schurman,john-schurman-1,12,9
27,2018,binghamton,Binghamton,Yosef Yacob,yosef-yacob-1,0,4
961,2018,boise-state,Boise State,Chandler Hutchison,chandler-hutchison-1,619,31
911,2018,boise-state,Boise State,Christian Sengfelder,christian-sengfelder-1,378,32
943,2018,boise-state,Boise State,Justinian Jessup,justinian-jessup-1,371,32
835,2018,boise-state,Boise State,Lexus Williams,lexus-williams-1,304,32
817,2018,boise-state,Boise State,Alex Hobbs,alex-hobbs-1,279,32
