mp,season,url_school,school,player,player_id,pts,g
546,2008,alabama-state,Alabama State,Jamarr Sanders,jamarr-sanders-1,167,31
476,2008,alabama-state,Alabama State,Richard Lott,richard-lott-1,161,25
442,2008,alabama-state,Alabama State,Rashad Provitt,rashad-provitt-1,129,28
207,2008,alabama-state,Alabama State,Deshean Porchea,deshean-porchea-1,51,24
195,2008,alabama-state,Alabama State,Wendell Mardis,wendell-mardis-1,40,19
79,2008,alabama-state,Alabama State,Brandon Jones,brandon-jones-1,20,17
18,2008,alabama-state,Alabama State,Tramaine Butler,tramaine-butler-1,1,3
20,2008,alabama-state,Alabama State,Jevon Freeman,jevon-freeman-1,0,7
980,2008,alabama,Alabama,Richard Hendrix,richard-hendrix-1,568,32
1039,2008,alabama,Alabama,Mykal Riley,mykal-riley-1,493,33
994,2008,alabama,Alabama,Alonzo Gee,alonzo-gee-1,480,33
816,2008,alabama,Alabama,Brandon Hollinger,brandon-hollinger-1,200,32
759,2008,alabama,Alabama,Demetrius Jemison,demetrius-jemison-1,184,33
614,2008,alabama,Alabama,Rico Pickett,rico-pickett-1,170,29
449,2008,alabama,Alabama,Senario Hillman,senario-hillman-1,137,32
366,2008,alabama,Alabama,Mikhail Torrance,mikhail-torrance-1,99,30
306,2008,alabama,Alabama,Yamene Coleman,yamene-coleman-2,63,28
222,2008,alabama,Alabama,Justin Tubbs,justin-tubbs-1,56,18
138,2008,alabama,Alabama,Justin Knox,justin-knox-1,32,19
6,2008,alabama,Alabama,Greg Cage,greg-cage-1,2,3
6,2008,alabama,Alabama,John Dill,john-dill-1,0,3
6,2008,alabama,Alabama,Kyle Sellers,kyle-sellers-1,0,3
964,2008,albany-ny,Albany (NY),Brian Lillis,brian-lillis-1,483,30
884,2008,albany-ny,Albany (NY),Brian Connelly,brian-connelly-1,303,30
904,2008,albany-ny,Albany (NY),Brent Wilson,brent-wilson-1,288,30
726,2008,albany-ny,Albany (NY),Jon Iati,jon-iati-1,275,30
395,2008,albany-ny,Albany (NY),Tim Ambrose,tim-ambrose-1,210,29
623,2008,albany-ny,Albany (NY),Jerel Hastings,jerel-hastings-1,146,30
526,2008,albany-ny,Albany (NY),Josh Martin,josh-martin-1,136,25
351,2008,albany-ny,Albany (NY),Al Turley,al-turley-1,86,30
331,2008,albany-ny,Albany (NY),Brett Gifford,brett-gifford-1,61,29
338,2008,albany-ny,Albany (NY),Jimmie Covington,jimmie-covington-1,50,29
35,2008,albany-ny,Albany (NY),Rob Moores,rob-moores-1,6,16
22,2008,albany-ny,Albany (NY),Reid Anderson,reid-anderson-1,4,4
944,2008,alcorn-state,Alcorn State,Alex Owumi,alex-owumi-1,419,29
788,2008,alcorn-state,Alcorn State,Troy Jackson,troy-jackson-1,358,23
931,2008,alcorn-state,Alcorn State,Anthony Ford,anthony-ford-1,344,30
629,2008,alcorn-state,Alcorn State,James Kendrick,james-kendrick-1,221,29
590,2008,alcorn-state,Alcorn State,Jarvis Williams,jarvis-williams-1,181,25
321,2008,alcorn-state,Alcorn State,Richard Griffin,richard-griffin-1,123,11
560,2008,alcorn-state,Alcorn State,Jumane Reed,jumane-reed-1,112,22
256,2008,alcorn-state,Alcorn State,Adrian Oliver,adrian-oliver-1,86,23
257,2008,alcorn-state,Alcorn State,Jamal Thompson,jamal-thompson-1,61,21
223,2008,alcorn-state,Alcorn State,Derrick Blackwell,derrick-blackwell-1,57,28
257,2008,alcorn-state,Alcorn State,Gifford Blakely,gifford-blakely-1,38,29
206,2008,alcorn-state,Alcorn State,Ramando Lyons,ramando-lyons-1,38,18
84,2008,alcorn-state,Alcorn State,Chris Simms,chris-simms-1,34,8
255,2008,alcorn-state,Alcorn State,Anthony Searcy,anthony-searcy-1,28,20
,2008,alcorn-state,Alcorn State,LaDarius Calcote,ladarius-calcote-1,0,1
1187,2008,american,American,Garrison Carr,garrison-carr-1,606,33
1250,2008,american,American,Derrick Mercer,derrick-mercer-1,406,33
720,2008,american,American,Brian Gilmore,brian-gilmore-1,284,32
848,2008,american,American,Bryce Simon,bryce-simon-1,223,32
689,2008,american,American,Travis Lay,travis-lay-1,193,33
583,2008,american,American,Jordan Nichols,jordan-nichols-1,137,33
451,2008,american,American,Cornelio Guibunda,cornelio-guibunda-1,88,33
438,2008,american,American,Frank Borden,frank-borden-1,79,30
164,2008,american,American,Constantin Motnii,constantin-motnii-1,51,12
122,2008,american,American,Nick Hendra,nick-hendra-1,39,16
32,2008,american,American,Frane Markusovic,frane-markusovic-1,12,8
42,2008,american,American,Steve Luptak,steve-luptak-1,11,14
73,2008,american,American,Romone Penny,romone-penny-1,11,21
754,2008,appalachian-state,Appalachian State,Donte Minter,donte-minter-1,418,30
740,2008,appalachian-state,Appalachian State,Donald Sims,donald-sims-1,355,31
888,2008,appalachian-state,Appalachian State,Kellen Brand,kellen-brand-1,323,31
908,2008,appalachian-state,Appalachian State,Jeremy Clayton,jeremy-clayton-1,271,31
685,2008,appalachian-state,Appalachian State,Ryann Abraham,ryann-abraham-1,252,31
687,2008,appalachian-state,Appalachian State,Eduardo Bermudez,eduardo-bermudez-1,203,31
478,2008,appalachian-state,Appalachian State,Douglass McLaughlin-Williams,douglass-mclaughlin-williams-1,118,29
331,2008,appalachian-state,Appalachian State,Jeremi Booth,jeremi-booth-1,104,28
488,2008,appalachian-state,Appalachian State,Davis Bowne,davis-bowne-1,74,31
171,2008,appalachian-state,Appalachian State,Isaac Butts,isaac-butts-1,57,20
75,2008,appalachian-state,Appalachian State,A.J. Highsmith,aj-highsmith-1,29,17
12,2008,appalachian-state,Appalachian State,Jay McMillan,jay-mcmillan-1,6,8
8,2008,appalachian-state,Appalachian State,J.R. Archer,jr-archer-1,4,6
1158,2008,arizona-state,Arizona State,James Harden,james-harden-1,605,34
967,2008,arizona-state,Arizona State,Jeff Ayres,jeff-pendergraph-1,421,34
1112,2008,arizona-state,Arizona State,Ty Abbott,ty-abbott-1,338,34
912,2008,arizona-state,Arizona State,Derek Glasser,derek-glasser-1,208,34
893,2008,arizona-state,Arizona State,Jerren Shipp,jerren-shipp-1,202,34
464,2008,arizona-state,Arizona State,Rihards Kuksiks,rihards-kuksiks-1,146,27
394,2008,arizona-state,Arizona State,Eric Boateng,eric-boateng-1,131,34
484,2008,arizona-state,Arizona State,Jamelle McMillan,jamelle-mcmillan-1,87,34
276,2008,arizona-state,Arizona State,Christian Polk,christian-polk-1,78,22
193,2008,arizona-state,Arizona State,Antwi Atuahene,antwi-atuahene-1,45,28
54,2008,arizona-state,Arizona State,Kraidon Woods,kraidon-woods-1,10,12
18,2008,arizona-state,Arizona State,Steve Jones,steve-jones-1,0,7
1072,2008,arizona,Arizona,Jerryd Bayless,jerryd-bayless-1,592,30
1200,2008,arizona,Arizona,Chase Budinger,chase-budinger-1,583,34
1001,2008,arizona,Arizona,Jordan Hill,jordan-hill-1,450,34
1193,2008,arizona,Arizona,Jawann McClellan,jawann-mcclellan-1,285,34
793,2008,arizona,Arizona,Nic Wise,nic-wise-1,248,27
397,2008,arizona,Arizona,Jamelle Horne,jamelle-horne-1,77,26
432,2008,arizona,Arizona,Daniel Dillon,daniel-dillon-1,61,30
306,2008,arizona,Arizona,Bret Brielmaier,bret-brielmaier-1,57,21
184,2008,arizona,Arizona,Fendi Onobun,fendi-onobun-1,36,21
49,2008,arizona,Arizona,Laval Lucas-Perry,laval-lucas-perry-1,20,5
155,2008,arizona,Arizona,Kirk Walters,kirk-walters-1,18,22
74,2008,arizona,Arizona,Zane Johnson,zane-johnson-1,14,15
6,2008,arizona,Arizona,David Bagga,david-bagga-1,2,4
13,2008,arizona,Arizona,Mohamed Tangara,mohamed-tangara-1,0,6
779,2008,arkansas-little-rock,Little Rock,Steven Moore,steven-moore-1,307,31
746,2008,arkansas-little-rock,Little Rock,Mike Smith,mike-smith-4,284,31
658,2008,arkansas-little-rock,Little Rock,Terrance Akins,terrance-akins-1,229,31
626,2008,arkansas-little-rock,Little Rock,De'Andre Eggins,deandre-eggins-1,220,30
669,2008,arkansas-little-rock,Little Rock,John Fowler,john-fowler-1,214,31
570,2008,arkansas-little-rock,Little Rock,Shane Edwards,shane-edwards-1,192,31
818,2008,arkansas-little-rock,Little Rock,Brandon Patterson,brandon-patterson-1,169,28
306,2008,arkansas-little-rock,Little Rock,Derrick Bails,derrick-bails-1,124,31
373,2008,arkansas-little-rock,Little Rock,Rashad Moss,rashad-moss-1,105,29
165,2008,arkansas-little-rock,Little Rock,Matt Mouzy,matt-mouzy-1,83,18
292,2008,arkansas-little-rock,Little Rock,Lekheythan Malone,lekheythan-malone-1,76,18
59,2008,arkansas-little-rock,Little Rock,Kelson Stewart,kelson-stewart-1,11,11
139,2008,arkansas-little-rock,Little Rock,LaMarvon Jackson,lamarvon-jackson-1,10,18
1000,2008,arkansas-pine-bluff,Arkansas-Pine Bluff,Larry Williams,larry-williams-1,383,31
985,2008,arkansas-pine-bluff,Arkansas-Pine Bluff,Williams Byrd,williams-byrd-1,382,31
791,2008,arkansas-pine-bluff,Arkansas-Pine Bluff,Marcelle Goins,marcelle-goins-1,249,30
759,2008,arkansas-pine-bluff,Arkansas-Pine Bluff,Jarvis Gunter,jarvis-gunter-1,192,29
502,2008,arkansas-pine-bluff,Arkansas-Pine Bluff,Allen Smith,allen-smith-1,139,30
449,2008,arkansas-pine-bluff,Arkansas-Pine Bluff,George Davis,george-davis-1,137,31
306,2008,arkansas-pine-bluff,Arkansas-Pine Bluff,Ricky Parks,ricky-parks-1,87,24
263,2008,arkansas-pine-bluff,Arkansas-Pine Bluff,Terrance Calvin,terrance-calvin-1,74,11
481,2008,arkansas-pine-bluff,Arkansas-Pine Bluff,Tim Hamilton,tim-hamilton-1,69,25
208,2008,arkansas-pine-bluff,Arkansas-Pine Bluff,Tyree Glass,tyree-glass-1,49,21
163,2008,arkansas-pine-bluff,Arkansas-Pine Bluff,Gavin Montgomery,gavin-montgomery-1,44,18
224,2008,arkansas-pine-bluff,Arkansas-Pine Bluff,Cory Norman,cory-norman-1,43,19
25,2008,arkansas-pine-bluff,Arkansas-Pine Bluff,Antonio Ootesey,antonio-ootesey-1,10,6
16,2008,arkansas-pine-bluff,Arkansas-Pine Bluff,Jason Tolliver,jason-tolliver-1,6,5
19,2008,arkansas-pine-bluff,Arkansas-Pine Bluff,Jamarcus Williams,jamarcus-williams-1,5,6
25,2008,arkansas-pine-bluff,Arkansas-Pine Bluff,Tim Johnson,tim-johnson-1,0,5
10,2008,arkansas-pine-bluff,Arkansas-Pine Bluff,Warren Moore,warren-moore-1,0,3
959,2008,arkansas-state,Arkansas State,Ryan Wedel,ryan-wedel-1,453,30
633,2008,arkansas-state,Arkansas State,Adrian Banks,adrian-banks-1,386,21
812,2008,arkansas-state,Arkansas State,Yima Chia-Kur,yima-chia-kur-1,333,30
830,2008,arkansas-state,Arkansas State,Shawn Morgan,shawn-morgan-1,262,29
682,2008,arkansas-state,Arkansas State,Kewain Gant,kewain-gant-1,201,30
369,2008,arkansas-state,Arkansas State,Michael Lance,michael-lance-1,135,30
634,2008,arkansas-state,Arkansas State,Ifeanyi Koggu,ifeanyi-koggu-1,107,30
309,2008,arkansas-state,Arkansas State,P.J. Keaton,pj-keaton-1,82,29
346,2008,arkansas-state,Arkansas State,Ashton Farmer,ashton-farmer-1,51,30
199,2008,arkansas-state,Arkansas State,Logan Nutt,logan-nutt-1,40,25
162,2008,arkansas-state,Arkansas State,Jeremy Thomas,jeremy-thomas-1,39,13
90,2008,arkansas-state,Arkansas State,Larry Handy,larry-handy-1,29,15
1067,2008,arkansas,Arkansas,Sonny Weems,sonny-weems-1,509,34
805,2008,arkansas,Arkansas,Darian Townes,darian-townes-1,425,35
1183,2008,arkansas,Arkansas,Patrick Beverley,patrick-beverley-1,422,35
1015,2008,arkansas,Arkansas,Gary Ervin,gary-ervin-1,332,35
731,2008,arkansas,Arkansas,Charles Thomas,charles-thomas-3,314,34
677,2008,arkansas,Arkansas,Stef Welsh,stef-welsh-1,184,35
468,2008,arkansas,Arkansas,Mike Washington,mike-washington-1,149,35
570,2008,arkansas,Arkansas,Steven Hill,steven-hill-1,148,35
263,2008,arkansas,Arkansas,Vincent Hunter,vincent-hunter-1,83,30
182,2008,arkansas,Arkansas,Marcus Britt,marcus-britt-1,22,27
19,2008,arkansas,Arkansas,Levan Patsatsia,levan-patsatsia-1,3,9
12,2008,arkansas,Arkansas,Stephen Cox,stephen-cox-1,2,10
33,2008,arkansas,Arkansas,Nate Rakestraw,nate-rakestraw-1,0,11
1091,2008,army,Army,Jarrell Brown,jarrell-brown-1,545,30
880,2008,army,Army,Josh Miller,josh-miller-1,253,30
708,2008,army,Army,Cleveland Richard,cleveland-richard-1,177,30
595,2008,army,Army,Doug Williams,doug-williams-1,170,24
763,2008,army,Army,Marcus Nelson,marcus-nelson-1,132,30
360,2008,army,Army,Chris Walker,chris-walker-1,113,29
257,2008,army,Army,Tyrell Thompson,tyrell-thompson-1,87,29
170,2008,army,Army,Kenny Brewer,kenny-brewer-1,80,14
229,2008,army,Army,John Moonshower,john-moonshower-1,74,16
443,2008,army,Army,Corban Bates,corban-bates-1,59,29
167,2008,army,Army,Jon Sizemore,jon-sizemore-1,26,13
97,2008,army,Army,Grant Carter,grant-carter-1,19,19
48,2008,army,Army,Nathan Hedgecock,nathan-hedgecock-1,12,9
34,2008,army,Army,Ryan Hodgson,ryan-hodgson-1,7,6
96,2008,army,Army,Rickey Royal,rickey-royal-1,6,18
70,2008,army,Army,Mitch McDonald,mitch-mcdonald-1,5,6
9,2008,army,Army,Curtis Koszuta,curtis-koszuta-1,3,5
24,2008,army,Army,Jeremy Hence,jeremy-hence-1,2,10
5,2008,army,Army,Will Schuh,will-schuh-1,0,1
7,2008,army,Army,Eric Zastoupil,eric-zastoupil-1,0,2
957,2008,auburn,Auburn,Rasheem Barrett,rasheem-barrett-1,407,30
909,2008,auburn,Auburn,Frank Tolbert,frank-tolbert-1,402,30
813,2008,auburn,Auburn,Quan Prowell,quan-prowell-1,374,25
970,2008,auburn,Auburn,DeWayne Reed,dewayne-reed-1,268,30
1126,2008,auburn,Auburn,Quantez Robertson,quantez-robertson-1,234,30
556,2008,auburn,Auburn,Lucas Hargrove,lucas-hargrove-1,202,26
273,2008,auburn,Auburn,Korvotney Barber,korvotney-barber-1,138,10
266,2008,auburn,Auburn,Matt Heramb,matt-heramb-1,81,27
105,2008,auburn,Auburn,Larry Williams,larry-williams-2,32,22
13,2008,auburn,Auburn,Boubacar Sylla,boubacar-sylla-1,3,3
2,2008,auburn,Auburn,Ryan Brooks,ryan-brooks-1,0,1
7,2008,auburn,Auburn,Adam Luquire,adam-luquire-1,0,3
3,2008,auburn,Auburn,Drew Smith,drew-smith-1,0,3
1103,2008,austin-peay,Austin Peay,Drake Reed,drake-reed-1,488,34
1046,2008,austin-peay,Austin Peay,Todd Babington,todd-babington-1,404,35
1133,2008,austin-peay,Austin Peay,Derek Wright,derek-wright-1,400,35
909,2008,austin-peay,Austin Peay,Wes Channels,wes-channels-1,381,35
1112,2008,austin-peay,Austin Peay,Fernandez Lockett,fernandez-lockett-1,376,35
830,2008,austin-peay,Austin Peay,Kyle Duncan,kyle-duncan-1,241,35
536,2008,austin-peay,Austin Peay,Ernest Fields,ernest-fields-1,194,35
271,2008,austin-peay,Austin Peay,Caleb Brown,caleb-brown-1,64,35
92,2008,austin-peay,Austin Peay,Brandon Harriford,brandon-harriford-1,22,21
71,2008,austin-peay,Austin Peay,Tomas Janusauskas,tomas-janusauskas-1,20,23
5,2008,austin-peay,Austin Peay,Andre Arnold,andre-arnold-1,0,5
18,2008,austin-peay,Austin Peay,Duran Roberson,duran-roberson-1,0,5
1072,2008,ball-state,Ball State,Peyton Stovall,peyton-stovall-1,404,30
743,2008,ball-state,Ball State,Anthony Newell,anthony-newell-1,355,21
857,2008,ball-state,Ball State,Melvin Goins,melvin-goins-2,241,30
835,2008,ball-state,Ball State,Malik Perry,malik-perry-1,201,30
564,2008,ball-state,Ball State,Rashaun McLemore,rashaun-mclemore-1,182,29
583,2008,ball-state,Ball State,Laron Frazier,laron-frazier-1,125,30
705,2008,ball-state,Ball State,Brandon Lampley,brandon-lampley-1,125,30
387,2008,ball-state,Ball State,Rob Giles,rob-giles-1,63,22
107,2008,ball-state,Ball State,Deontay Twyman,deontay-twyman-1,27,15
189,2008,ball-state,Ball State,Dexter Hinkley,dexter-hinkley-1,6,19
5,2008,ball-state,Ball State,Othello Banaci,othello-banaci-1,4,3
3,2008,ball-state,Ball State,Joey Clawson,joey-clawson-1,0,2
997,2008,baylor,Baylor,Curtis Jerrells,curtis-jerrells-1,490,32
681,2008,baylor,Baylor,LaceDarius Dunn,lacedarius-dunn-1,421,31
941,2008,baylor,Baylor,Kevin Rogers,kevin-rogers-1,393,32
877,2008,baylor,Baylor,Henry Dugat,henry-dugat-1,389,32
827,2008,baylor,Baylor,Tweety Carter,tweety-carter-1,306,32
691,2008,baylor,Baylor,Aaron Bruce,aaron-bruce-1,270,32
370,2008,baylor,Baylor,Josh Lomers,josh-lomers-1,111,30
415,2008,baylor,Baylor,Mamadou Diene,mamadou-diene-1,86,25
249,2008,baylor,Baylor,Delbert Simpson,delbert-simpson-1,58,25
397,2008,baylor,Baylor,Mark Shepherd,mark-shepherd-1,52,32
121,2008,baylor,Baylor,Djibril Thiam,djibril-thiam-1,19,7
36,2008,baylor,Baylor,Richard Hurd,richard-hurd-1,6,12
931,2008,belmont,Belmont,Justin Hare,justin-hare-1,486,33
835,2008,belmont,Belmont,Shane Dansby,shane-dansby-1,415,31
722,2008,belmont,Belmont,Matthew Dotson,matthew-dotson-1,376,33
858,2008,belmont,Belmont,Andy Wicke,andy-wicke-1,306,33
716,2008,belmont,Belmont,Alex Renfroe,alex-renfroe-1,300,34
738,2008,belmont,Belmont,Jordan Campbell,jordan-campbell-1,229,32
447,2008,belmont,Belmont,Keaton Belcher,keaton-belcher-1,208,34
674,2008,belmont,Belmont,Will Peeples,will-peeples-1,134,33
415,2008,belmont,Belmont,Henry Harris,henry-harris-1,100,32
372,2008,belmont,Belmont,Jon House,jon-house-1,91,34
139,2008,belmont,Belmont,Mike Dejworek,mike-dejworek-1,39,24
41,2008,belmont,Belmont,Andrew House,andrew-house-1,28,9
12,2008,belmont,Belmont,Stefan Baskin,stefan-baskin-1,2,4
962,2008,bethune-cookman,Bethune-Cookman,John Holmes,john-holmes-1,428,31
1053,2008,bethune-cookman,Bethune-Cookman,Dewayne Pettus,dewayne-pettus-1,389,31
836,2008,bethune-cookman,Bethune-Cookman,Jimmy Hudson,jimmy-hudson-1,294,26
683,2008,bethune-cookman,Bethune-Cookman,Dominique Whatley,dominique-whatley-1,233,29
889,2008,bethune-cookman,Bethune-Cookman,Joey Woods,joey-woods-1,146,32
474,2008,bethune-cookman,Bethune-Cookman,Jordan Carrier,jordan-carrier-1,93,25
408,2008,bethune-cookman,Bethune-Cookman,Kevan Creppy,kevan-creppy-1,79,31
167,2008,bethune-cookman,Bethune-Cookman,Josh Cummings,josh-cummings-1,67,10
613,2008,bethune-cookman,Bethune-Cookman,Kyle Cook,kyle-cook-1,64,31
334,2008,bethune-cookman,Bethune-Cookman,John Anderson,john-anderson-1,47,22
134,2008,bethune-cookman,Bethune-Cookman,Tobias Mahone,tobias-mahone-1,22,12
860,2008,binghamton,Binghamton,Lazar Trifunovic,lazar-trifunovic-1,391,28
1076,2008,binghamton,Binghamton,Mike Gordon,mike-gordon-1,375,30
811,2008,binghamton,Binghamton,Richard Forbes,richard-forbes-1,330,29
700,2008,binghamton,Binghamton,Dwayne Jackson,dwayne-jackson-1,255,30
726,2008,binghamton,Binghamton,Reggie Fuller,reggie-fuller-1,190,29
571,2008,binghamton,Binghamton,Chretien Lukusa,chretien-lukusa-1,121,28
344,2008,binghamton,Binghamton,Brandon Herbert,brandon-herbert-1,95,25
248,2008,binghamton,Binghamton,Milos Klimovic,milos-klimovic-1,71,17
250,2008,binghamton,Binghamton,Moussa Camara,moussa-camara-1,55,23
106,2008,binghamton,Binghamton,Devin McBride,devin-mcbride-1,52,10
187,2008,binghamton,Binghamton,Giovanni Olomo,giovanni-olomo-1,21,18
140,2008,binghamton,Binghamton,Jaan Montgomery,jaan-montgomery-1,18,21
7,2008,binghamton,Binghamton,Chad Henry,chad-henry-1,2,6
1169,2008,boise-state,Boise State,Reggie Larry,reggie-larry-1,661,34
971,2008,boise-state,Boise State,Matt Nelson,matt-nelson-1,517,33
1074,2008,boise-state,Boise State,Tyler Tiedeman,tyler-tiedeman-1,473,34
1028,2008,boise-state,Boise State,Matt Bauscher,matt-bauscher-1,304,33
967,2008,boise-state,Boise State,Anthony Thomas,anthony-thomas-1,290,34
360,2008,boise-state,Boise State,Paul Noonan,paul-noonan-1,160,33
496,2008,boise-state,Boise State,Jamar Greene,jamar-greene-1,113,33
308,2008,boise-state,Boise State,Mark Sanchez,mark-sanchez-1,98,33
274,2008,boise-state,Boise State,Kurt Cunningham,kurt-cunningham-1,86,33
223,2008,boise-state,Boise State,Aaron Garner,aaron-garner-1,53,29
59,2008,boise-state,Boise State,Shawn Rouse,shawn-rouse-1,9,11
14,2008,boise-state,Boise State,Zack Moritz,zack-moritz-1,3,2
6,2008,boise-state,Boise State,Nate Larsen,nate-larsen-1,0,5
1144,2008,boston-college,Boston College,Tyrese Rice,tyrese-rice-1,629,30
858,2008,boston-college,Boston College,Rakim Sanders,rakim-sanders-1,351,31
752,2008,boston-college,Boston College,Shamari Spears,shamari-spears-1,269,28
628,2008,boston-college,Boston College,Corey Raji,corey-raji-1,256,31
716,2008,boston-college,Boston College,Biko Paris,biko-paris-1,177,31
703,2008,boston-college,Boston College,Tyrelle Blair,tyrelle-blair-1,155,31
624,2008,boston-college,Boston College,John Oates,john-oates-1,133,31
298,2008,boston-college,Boston College,Josh Southern,josh-southern-1,113,20
499,2008,boston-college,Boston College,Tyler Roche,tyler-roche-1,109,29
6,2008,boston-college,Boston College,Cortney Dunn,cortney-dunn-1,5,3
17,2008,boston-college,Boston College,Daye Kaba,daye-kaba-1,4,7
5,2008,boston-college,Boston College,Brennan Bennett,brennan-bennett-1,2,3
880,2008,boston-university,Boston University,Corey Lowe,corey-lowe-1,470,26
772,2008,boston-university,Boston University,John Holland,john-holland-1,342,30
782,2008,boston-university,Boston University,Carlos Strong,carlos-strong-1,312,28
838,2008,boston-university,Boston University,Scott Brittain,scott-brittain-1,299,30
880,2008,boston-university,Boston University,Matt Wolff,matt-wolff-1,174,31
559,2008,boston-university,Boston University,Tyler Morris,tyler-morris-1,130,20
