player,player_id,season,url_school,school,rsci
Reggie McAdams,reggie-mcadams-1,2016,akron,Akron,NA
Jake Kretzer,jake-kretzer-1,2016,akron,Akron,NA
Noah Robotham,noah-robotham-1,2016,akron,Akron,NA
Kwan Cheatham,kwan-cheatham-1,2016,akron,Akron,NA
Josh Williams,josh-williams-5,2016,akron,Akron,NA
Pat Forsythe,pat-forsythe-1,2016,akron,Akron,NA
Aaron Jackson,aaron-jackson-2,2016,akron,Akron,NA
Jimond Ivey,jimond-ivey-1,2016,akron,Akron,NA
Carlitos Anderson,carlitos-anderson-1,2016,akron,Akron,NA
Mark Noble,mark-noble-1,2016,akron,Akron,NA
Peter Agba,peter-agba-1,2016,akron,Akron,NA
Daniel Utomi,daniel-utomi-1,2016,akron,Akron,NA
Ladarius Tabb,ladarius-tabb-1,2016,alabama-am,Alabama A&M,NA
Nicholas West,nicholas-west-1,2016,alabama-am,Alabama A&M,NA
Rakiya Battle,rakiya-battle-1,2016,alabama-am,Alabama A&M,NA
Jacob Perry,jacob-perry-1,2016,alabama-am,Alabama A&M,NA
Christopher Thomas,christopher-thomas-2,2016,alabama-am,Alabama A&M,NA
Quinterian McConico,quinterian-mcconico-1,2016,alabama-am,Alabama A&M,NA
Arthur Wade,arthur-wade-1,2016,alabama-am,Alabama A&M,NA
Rashawn Green,rashawn-green-1,2016,alabama-am,Alabama A&M,NA
Adrian Edwards,adrian-edwards-1,2016,alabama-am,Alabama A&M,NA
Tyler Davis,tyler-davis-3,2016,alabama-am,Alabama A&M,NA
Matthew Cotton,matthew-cotton-1,2016,alabama-am,Alabama A&M,NA
Zachary Jackson,zachary-jackson-1,2016,alabama-am,Alabama A&M,NA
Baryn Houston,baryn-houston-1,2016,alabama-am,Alabama A&M,NA
Mohamed Sherif,mohamed-sherif-1,2016,alabama-am,Alabama A&M,NA
Cezanne Carson,cezanne-carson-1,2016,alabama-am,Alabama A&M,NA
Justin Colvin,justin-colvin-1,2016,alabama-am,Alabama A&M,NA
Brontae Harris,brontae-harris-1,2016,alabama-am,Alabama A&M,NA
Jesse Johnson,jesse-johnson-1,2016,alabama-am,Alabama A&M,NA
Marcus Merriweather,marcus-merriweather-1,2016,alabama-am,Alabama A&M,NA
Robert Brown,robert-brown-4,2016,alabama-birmingham,Alabama-Birmingham,86 (2011)
Chris Cokley,chris-cokley-1,2016,alabama-birmingham,Alabama-Birmingham,
William Lee,william-lee-1,2016,alabama-birmingham,Alabama-Birmingham,
Dirk Williams,dirk-williams-2,2016,alabama-birmingham,Alabama-Birmingham,
Nick Norton,nick-norton-1,2016,alabama-birmingham,Alabama-Birmingham,
Hakeem Baxter,hakeem-baxter-1,2016,alabama-birmingham,Alabama-Birmingham,
Tosin Mehinti,tosin-mehinti-1,2016,alabama-birmingham,Alabama-Birmingham,
Lewis Sullivan,lewis-sullivan-1,2016,alabama-birmingham,Alabama-Birmingham,
Denzell Watts,denzell-watts-1,2016,alabama-birmingham,Alabama-Birmingham,
Tyler Madison,tyler-madison-1,2016,alabama-birmingham,Alabama-Birmingham,
Thomas Smallwood,thomas-smallwood-1,2016,alabama-birmingham,Alabama-Birmingham,
Lionel Love,lionel-love-1,2016,alabama-birmingham,Alabama-Birmingham,
Jamel Waters,jamel-waters-1,2016,alabama-state,Alabama State,NA
Corvon Butler,corvon-butler-1,2016,alabama-state,Alabama State,NA
Bobby Brown,bobby-brown-2,2016,alabama-state,Alabama State,NA
Tony Armstrong,tony-armstrong-1,2016,alabama-state,Alabama State,NA
Torloft Thomas,torlorf-thomas-1,2016,alabama-state,Alabama State,NA
Steve Rogers,steve-rogers-1,2016,alabama-state,Alabama State,NA
Terrance LeFlore,terrance-leflore-1,2016,alabama-state,Alabama State,NA
Mikel Tyson,mikel-tyson-1,2016,alabama-state,Alabama State,NA
Chidozie Omile,chidozie-omile-1,2016,alabama-state,Alabama State,NA
Glenn Hollaway,glenn-hollaway-1,2016,alabama-state,Alabama State,NA
Robert Ojeah,robert-ojeah-1,2016,alabama-state,Alabama State,NA
Nicholas Barnes,nicholas-barnes-1,2016,alabama-state,Alabama State,NA
Joseff Smith,joseff-smith-1,2016,alabama-state,Alabama State,NA
Branden Johnson,branden-johnson-2,2016,alabama-state,Alabama State,NA
Davante Pope,davante-pope-1,2016,alabama-state,Alabama State,NA
Retin Obasohan,retin-obasohan-1,2016,alabama,Alabama,
Arthur Edwards,arthur-edwards-1,2016,alabama,Alabama,
Shannon Hale,shannon-hale-1,2016,alabama,Alabama,
Justin Coleman,justin-coleman-2,2016,alabama,Alabama,72 (2014)
Riley Norris,riley-norris-1,2016,alabama,Alabama,
Jimmie Taylor,jimmie-taylor-1,2016,alabama,Alabama,67 (2013)
Michael Kessens,michael-kessens-1,2016,alabama,Alabama,
Donta Hall,donta-hall-1,2016,alabama,Alabama,
Dazon Ingram,dazon-ingram-1,2016,alabama,Alabama,
Brandon Austin,brandon-austin-1,2016,alabama,Alabama,
Lawson Schaffer,lawson-schaffer-1,2016,alabama,Alabama,
Christian Clark,christian-clark-1,2016,alabama,Alabama,
Evan Singletary,evan-singletary-1,2016,albany-ny,Albany (NY),NA
Peter Hooley,peter-hooley-1,2016,albany-ny,Albany (NY),NA
Ray Sanders,ray-sanders-1,2016,albany-ny,Albany (NY),NA
Joe Cremo,joe-cremo-1,2016,albany-ny,Albany (NY),NA
Mike Rowley,michael-rowley-1,2016,albany-ny,Albany (NY),NA
Greig Stire,greig-stire-1,2016,albany-ny,Albany (NY),NA
Dallas Ennema,dallas-ennema-1,2016,albany-ny,Albany (NY),NA
Richard Peters,richard-peters-1,2016,albany-ny,Albany (NY),NA
Jamir Andrews,jamir-andrews-1,2016,albany-ny,Albany (NY),NA
Travis Charles,travis-charles-1,2016,albany-ny,Albany (NY),NA
David Nichols,david-nichols-1,2016,albany-ny,Albany (NY),NA
Tamarcio Wilson,tamarcio-wilson-1,2016,alcorn-state,Alcorn State,NA
Octavius Brown,octavius-brown-1,2016,alcorn-state,Alcorn State,NA
Marquis Vance,marquis-vance-1,2016,alcorn-state,Alcorn State,NA
Patrick Onwenu,patrick-onwenu-1,2016,alcorn-state,Alcorn State,NA
Devonte Hampton,devonte-hampton-1,2016,alcorn-state,Alcorn State,NA
Deandre Davis,deandre-davis-2,2016,alcorn-state,Alcorn State,NA
Reginald Johnson,reginald-johnson-1,2016,alcorn-state,Alcorn State,NA
Tyrel Hunt,tyrel-hunt-1,2016,alcorn-state,Alcorn State,NA
Rahamanh Katumbusi II,rahamanh-katumbusiii-1,2016,alcorn-state,Alcorn State,NA
Malachy Onwudiegwu,malachy-onwudiegwu-1,2016,alcorn-state,Alcorn State,NA
Shawn Willett,shawn-willett-1,2016,alcorn-state,Alcorn State,NA
TyQuayion Smith,tyquayion-smith-1,2016,alcorn-state,Alcorn State,NA
Juwan Henderson,juwan-henderson-1,2016,alcorn-state,Alcorn State,NA
Keynan Pittman,keynan-pittman-1,2016,alcorn-state,Alcorn State,NA
Jesse Reed,jesse-reed-1,2016,american,American,NA
Delante Jones,delante-jones-1,2016,american,American,NA
Paris Maragkos,paris-maragkos-1,2016,american,American,NA
James Washington,james-washington-2,2016,american,American,NA
Charlie Jones,charlie-jones-2,2016,american,American,NA
Marko Vasic,marko-vasic-1,2016,american,American,NA
Andrija Matic,andrija-matic-1,2016,american,American,NA
Jalen Rhea,jalen-rhea-1,2016,american,American,NA
Lonnie Rivera,lonnie-rivera-1,2016,american,American,NA
Leon Tolksdorf,leon-tolksdorf-1,2016,american,American,NA
Alex Paquin,alex-paquin-1,2016,american,American,NA
Gabe Brown,gabe-brown-1,2016,american,American,NA
Kevin Brown,kevin-brown-1,2016,american,American,NA
Frank Eaves,frank-eaves-1,2016,appalachian-state,Appalachian State,NA
Ronshad Shabazz,ronshad-shabazz-1,2016,appalachian-state,Appalachian State,NA
Chris Burgess,chris-burgess-3,2016,appalachian-state,Appalachian State,NA
Griffin Kinney,griffin-kinney-1,2016,appalachian-state,Appalachian State,NA
Emarius Logan,emarius-logan-1,2016,appalachian-state,Appalachian State,NA
Jacob Lawson,jacob-lawson-1,2016,appalachian-state,Appalachian State,NA
Tyrell Johnson,tyrell-johnson-1,2016,appalachian-state,Appalachian State,NA
Michael Obacha,michael-obacha-1,2016,appalachian-state,Appalachian State,NA
Matt O'Boyle,matt-oboyle-1,2016,appalachian-state,Appalachian State,NA
Bennett Holley,bennett-holley-1,2016,appalachian-state,Appalachian State,NA
Jake Babic,jake-babic-1,2016,appalachian-state,Appalachian State,NA
Dustin Clarke,dustin-clarke-1,2016,appalachian-state,Appalachian State,NA
Landon Goesling,landon-goesling-1,2016,appalachian-state,Appalachian State,NA
Trey Ford,trey-ford-1,2016,appalachian-state,Appalachian State,NA
Dylan Hodson,dylan-hodson-1,2016,appalachian-state,Appalachian State,NA
Hudson Terrell,hudson-terrell-1,2016,appalachian-state,Appalachian State,NA
Mike Kobani,mike-kobani-1,2016,appalachian-state,Appalachian State,NA
Kevin Kerley,kevin-kerley-1,2016,appalachian-state,Appalachian State,NA
Jalen Sanders,jalen-sanders-1,2016,appalachian-state,Appalachian State,NA
Tra Holder,tra-holder-1,2016,arizona-state,Arizona State,
Gerry Blakes,gerry-blakes-1,2016,arizona-state,Arizona State,
Obinna Oleka,obinna-oleka-1,2016,arizona-state,Arizona State,
Willie Atwood,willie-atwood-1,2016,arizona-state,Arizona State,
Savon Goodman,savon-goodman-1,2016,arizona-state,Arizona State,82 (2012)
Kodi Justice,kodi-justice-1,2016,arizona-state,Arizona State,
Eric Jacobsen,eric-jacobsen-1,2016,arizona-state,Arizona State,
Andre Spight,andre-spight-1,2016,arizona-state,Arizona State,
Maurice O'Field,maurice-ofield-1,2016,arizona-state,Arizona State,
Austin Witherill,austin-witherill-1,2016,arizona-state,Arizona State,
Tyler Harris,tyler-harris-2,2016,arizona-state,Arizona State,
Shazier Lawson,shazier-lawson-1,2016,arizona-state,Arizona State,
Gabe York,gabe-york-1,2016,arizona,Arizona,47 (2012)
Ryan Anderson,ryan-anderson-3,2016,arizona,Arizona,
Allonzo Trier,allonzo-trier-1,2016,arizona,Arizona,12 (2015)
Kadeem Allen,kadeem-allen-1,2016,arizona,Arizona,
Kaleb Tarczewski,kaleb-tarczewski-1,2016,arizona,Arizona,7 (2012)
Dusan Ristic,dusan-ristic-1,2016,arizona,Arizona,
Mark Tollefsen,mark-tollefsen-1,2016,arizona,Arizona,
Parker Jackson-Cartwright,parker-jackson-cartwright-1,2016,arizona,Arizona,44 (2014)
Justin Simon,justin-simon-2,2016,arizona,Arizona,30 (2015)
Chance Comanche,chance-comanche-1,2016,arizona,Arizona,48 (2015)
Jacob Hazzard,jacob-hazzard-1,2016,arizona,Arizona,
Elliott Pitts,elliott-pitts-1,2016,arizona,Arizona,
Paulo Cruz,paulo-cruz-1,2016,arizona,Arizona,
Josh Hagins,josh-hagins-1,2016,arkansas-little-rock,Little Rock,NA
Marcus Johnson Jr.,marcus-johnsonjr-1,2016,arkansas-little-rock,Little Rock,NA
Roger Woods,roger-woods-2,2016,arkansas-little-rock,Little Rock,NA
Jalen Jackson,jalen-jackson-1,2016,arkansas-little-rock,Little Rock,NA
Lis Shoshi,lis-shoshi-1,2016,arkansas-little-rock,Little Rock,NA
Mareik Isom,mareik-isom-1,2016,arkansas-little-rock,Little Rock,NA
Kemy Osse,kemy-osse-1,2016,arkansas-little-rock,Little Rock,NA
Maurius Hill,maurius-hill-1,2016,arkansas-little-rock,Little Rock,NA
Jermaine Ruttley,jermaine-ruttley-1,2016,arkansas-little-rock,Little Rock,NA
Deondre Burns,deondre-burns-1,2016,arkansas-little-rock,Little Rock,NA
Daniel Green,daniel-green-2,2016,arkansas-little-rock,Little Rock,NA
Stetson Billings,stetson-billings-1,2016,arkansas-little-rock,Little Rock,NA
Ben Marcus,ben-marcus-1,2016,arkansas-little-rock,Little Rock,NA
Evan Moorman,evan-moorman-1,2016,arkansas-little-rock,Little Rock,NA
Thomas Brandsma,thomas-brandsma-1,2016,arkansas-little-rock,Little Rock,NA
Ghiavonni Robinson,ghiavonni-robinson-1,2016,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Jovaughn Love,jovaughn-love-1,2016,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Charles Jackson,charles-jackson-4,2016,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Marquis Cunningham,marquis-cunningham-1,2016,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Trent Whiting,trent-whiting-2,2016,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Marcus Wallace,marcus-wallace-3,2016,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Thaddeus Handley,thaddeus-handley-1,2016,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Devin Berry,devin-berry-1,2016,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Jaquan Lynch,jaquan-lynch-1,2016,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Deshon Bayless,deshon-bayless-1,2016,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Austin Cox,austin-cox-1,2016,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Chauncy Parker,chauncy-parker-1,2016,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
J'Breun Sprinkle,jbreun-sprinkle-1,2016,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
David Tillman,david-tillman-1,2016,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Larry Johnson,larry-johnson-6,2016,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Devin Carter,devin-carter-1,2016,arkansas-state,Arkansas State,NA
Anthony Livingston,anthony-livingston-1,2016,arkansas-state,Arkansas State,NA
Sean Gardner,sean-gardner-1,2016,arkansas-state,Arkansas State,NA
Donte Thomas,donte-thomas-2,2016,arkansas-state,Arkansas State,NA
Nouhoum Bocoum,nouhoum-bocoum-1,2016,arkansas-state,Arkansas State,NA
Frederic Dure,frederic-dure-1,2016,arkansas-state,Arkansas State,NA
Charles Waters,charles-waters-1,2016,arkansas-state,Arkansas State,NA
Kelvin Downs,kelvin-downs-1,2016,arkansas-state,Arkansas State,NA
Christian Davis,christian-davis-1,2016,arkansas-state,Arkansas State,NA
Connor Kern,connor-kern-1,2016,arkansas-state,Arkansas State,NA
Josh Pierre,josh-pierre-1,2016,arkansas-state,Arkansas State,NA
P.J. Hardwick,pj-hardwick-1,2016,arkansas-state,Arkansas State,NA
Dusty Hannahs,dusty-hannahs-1,2016,arkansas,Arkansas,
Moses Kingsley,moses-kingsley-1,2016,arkansas,Arkansas,47 (2013)
Anthlon Bell,anthlon-bell-1,2016,arkansas,Arkansas,
Jabril Durham,jabril-durham-1,2016,arkansas,Arkansas,
Jimmy Whitt,jimmy-whitt-1,2016,arkansas,Arkansas,65 (2015)
Manuale Watkins,manuale-watkins-1,2016,arkansas,Arkansas,
Anton Beard,anton-beard-1,2016,arkansas,Arkansas,
Keaton Miles,keaton-miles-1,2016,arkansas,Arkansas,
Trey Thompson,trey-thompson-1,2016,arkansas,Arkansas,
Willy Kouassi,willy-kouassi-1,2016,arkansas,Arkansas,
Lorenzo Jenkins,lorenzo-jenkins-1,2016,arkansas,Arkansas,
Jake Mosiman,jake-mosiman-1,2016,arkansas,Arkansas,
Tristan Simmons,tristan-simmons-1,2016,arkansas,Arkansas,
Tanner Plomb,tanner-plomb-1,2016,army,Army,NA
Kyle Wilson,kyle-wilson-5,2016,army,Army,NA
Kevin Ferguson,kevin-ferguson-1,2016,army,Army,NA
Dylan Cox,dylan-cox-1,2016,army,Army,NA
Larry Toomey,larry-toomey-1,2016,army,Army,NA
Kennedy Edwards,kennedy-edwards-1,2016,army,Army,NA
Adam Roe,adam-roe-1,2016,army,Army,NA
Luke Morrison,luke-morrison-1,2016,army,Army,NA
John Emezie,john-emezie-1,2016,army,Army,NA
Jordan Fox,jordan-fox-1,2016,army,Army,NA
Mac Hoffman,mac-hoffman-1,2016,army,Army,NA
Nathan Dodge,nathan-dodge-1,2016,army,Army,NA
Scott Mammel,scott-mammel-1,2016,army,Army,NA
Cayne Edwards,cayne-edwards-1,2016,army,Army,NA
Maxwell Lenox,maxwell-lenox-1,2016,army,Army,NA
John Miller,john-miller-1,2016,army,Army,NA
Daniel Andrews,daniel-andrews-1,2016,army,Army,NA
Travis Rollo,travis-rollo-1,2016,army,Army,NA
Richard Brown,richard-brown-2,2016,army,Army,NA
Tyler Harris,tyler-harris-1,2016,auburn,Auburn,
Kareem Canty,kareem-canty-1,2016,auburn,Auburn,
Cinmeon Bowers,cinmeon-bowers-1,2016,auburn,Auburn,
Bryce Brown,bryce-brown-1,2016,auburn,Auburn,
TJ Lang,tj-lang-1,2016,auburn,Auburn,
T.J. Dunans,tj-dunans-1,2016,auburn,Auburn,
Horace Spencer,horace-spencer-1,2016,auburn,Auburn,58 (2015)
Jordon Granger,jordon-granger-1,2016,auburn,Auburn,
New Williams,new-williams-1,2016,auburn,Auburn,
Tahj Shamsid-Deen,tahj-shamsid-deen-1,2016,auburn,Auburn,
Patrick Keim,patrick-keim-1,2016,auburn,Auburn,
Devin Waddell,devin-waddell-1,2016,auburn,Auburn,
Jonathan Walker,jonathan-walker-2,2016,auburn,Auburn,
Cole Blackstock,cole-blackstock-1,2016,auburn,Auburn,
Cole Stockton,cole-stockton-1,2016,auburn,Auburn,
Zach Allison,zach-allison-2,2016,auburn,Auburn,
Trey Tate,trey-tate-1,2016,auburn,Auburn,
Chris Horton,chris-horton-1,2016,austin-peay,Austin Peay,NA
Josh Robinson,josh-robinson-3,2016,austin-peay,Austin Peay,NA
Khalil Davis,khalil-davis-1,2016,austin-peay,Austin Peay,NA
Kenny Jones,kenny-jones-2,2016,austin-peay,Austin Peay,NA
Jared Savage,jared-savag-1,2016,austin-peay,Austin Peay,NA
Chris Porter-Bunton,chris-porter-bunton-1,2016,austin-peay,Austin Peay,NA
John Murry,john-murry-1,2016,austin-peay,Austin Peay,NA
Zach Glotta,zach-glotta-1,2016,austin-peay,Austin Peay,NA
Terrell Thompson,terrell-thompson-1,2016,austin-peay,Austin Peay,NA
Tre' Ivory,tre-ivory-1,2016,austin-peay,Austin Peay,NA
Assane Diop,assane-diop-1,2016,austin-peay,Austin Peay,NA
Steve Harris,steve-harris-3,2016,austin-peay,Austin Peay,NA
Adam Pike,adam-pike-1,2016,austin-peay,Austin Peay,NA
Domas Budrys,domas-budrys-1,2016,austin-peay,Austin Peay,NA
Franko House,franko-house-1,2016,ball-state,Ball State,NA
Bo Calhoun,bo-calhoun-1,2016,ball-state,Ball State,NA
Ryan Weber,ryan-weber-1,2016,ball-state,Ball State,NA
Jeremie Tyler,jeremie-tyler-1,2016,ball-state,Ball State,NA
Francis Kiapway,francis-kiapway-1,2016,ball-state,Ball State,NA
Sean Sellers,sean-sellers-1,2016,ball-state,Ball State,NA
Trey Moses,trey-moses-1,2016,ball-state,Ball State,NA
Jeremiah Davis,jeremiah-davis-1,2016,ball-state,Ball State,NA
Naiel Smith,naiel-smith-1,2016,ball-state,Ball State,NA
Nate Wells,nate-wells-1,2016,ball-state,Ball State,NA
Bik Gill,bik-gill-1,2016,ball-state,Ball State,NA
Kaleb Mallory,kaleb-mallory-1,2016,ball-state,Ball State,NA
Rocco Belcaster,rocco-belcaster-1,2016,ball-state,Ball State,NA
Taurean Prince,taurean-prince-1,2016,baylor,Baylor,
Allerik Freeman,allerik-freeman-2,2016,baylor,Baylor,62 (2013)
Johnathan Motley,johnathan-motley-1,2016,baylor,Baylor,
Rico Gathers,rico-gathers-1,2016,baylor,Baylor,32 (2012)
Lester Medford,lester-medford-1,2016,baylor,Baylor,
T.J. Maston,tj-maston-1,2016,baylor,Baylor,
Ishmail Wainright,ish-wainright-1,2016,baylor,Baylor,58 (2013)
King McClure,king-mcclure-1,2016,baylor,Baylor,66 (2015)
Jake Lindsey,jake-lindsey-1,2016,baylor,Baylor,
Austin Mills,austin-mills-1,2016,baylor,Baylor,
John Heard,john-heard-1,2016,baylor,Baylor,
Evan Bradds,evan-bradds-1,2016,belmont,Belmont,NA
Craig Bradshaw,craig-bradshaw-2,2016,belmont,Belmont,NA
Taylor Barnette,taylor-barnette-1,2016,belmont,Belmont,NA
Amanze Egekeze,amanze-egekeze-1,2016,belmont,Belmont,NA
Austin Luke,austin-luke-1,2016,belmont,Belmont,NA
Nick Smith,nick-smith-3,2016,belmont,Belmont,NA
Kevin McClain,kevin-mcclain-1,2016,belmont,Belmont,NA
Mack Mercer,mack-mercer-1,2016,belmont,Belmont,NA
Dylan Windler,dylan-windler-1,2016,belmont,Belmont,NA
Tyler Hadden,tyler-hadden-1,2016,belmont,Belmont,NA
Burton Sampson,burton-sampson-1,2016,belmont,Belmont,NA
Josh Lester,josh-lester-1,2016,belmont,Belmont,NA
Jeff Laidig,jeff-laidig-1,2016,belmont,Belmont,NA
Michael Benkert,michael-benkert-1,2016,belmont,Belmont,NA
Jordan Potts,jordan-potts-1,2016,bethune-cookman,Bethune-Cookman,NA
Mario Moody,mario-moody-1,2016,bethune-cookman,Bethune-Cookman,NA
Ricky Johnson,ricky-johnson-1,2016,bethune-cookman,Bethune-Cookman,NA
Diamante Lewis,diamante-lewis-1,2016,bethune-cookman,Bethune-Cookman,NA
LaRon Smith,laron-smith-1,2016,bethune-cookman,Bethune-Cookman,NA
Randy Holmes,randy-holmes-2,2016,bethune-cookman,Bethune-Cookman,NA
Quinton Forrest,quinton-forrest-1,2016,bethune-cookman,Bethune-Cookman,NA
Josue Salaam,josue-salaam-1,2016,bethune-cookman,Bethune-Cookman,NA
Marquel Ingram,marquel-ingram-1,2016,bethune-cookman,Bethune-Cookman,NA
Gus Navickas,gus-navickas-1,2016,bethune-cookman,Bethune-Cookman,NA
Jackie Saucer,jackie-saucer-1,2016,bethune-cookman,Bethune-Cookman,NA
Willie Rodriguez,willie-rodriguez-1,2016,binghamton,Binghamton,NA
Marlon Beck,marlon-beck-1,2016,binghamton,Binghamton,NA
Everson Davis,everson-davis-1,2016,binghamton,Binghamton,NA
Thomas Bruce,thomas-bruce-1,2016,binghamton,Binghamton,NA
Dusan Perovic,dusan-perovic-1,2016,binghamton,Binghamton,NA
Bobby Ahearn,bobby-ahearn-1,2016,binghamton,Binghamton,NA
Justin McFadden,justin-mcfadden-1,2016,binghamton,Binghamton,NA
Timmy Rose,timmy-rose-1,2016,binghamton,Binghamton,NA
John Schurman,john-schurman-1,2016,binghamton,Binghamton,NA
Romello Walker,romello-walker-1,2016,binghamton,Binghamton,NA
John Rinaldi,john-rinaldi-1,2016,binghamton,Binghamton,NA
Jordan McRae,jordan-mcrae-2,2016,binghamton,Binghamton,NA
James Webb,james-webb-1,2016,boise-state,Boise State,NA
Anthony Drmic,anthony-drmic-1,2016,boise-state,Boise State,NA
Mikey Thompson,mikey-thompson-1,2016,boise-state,Boise State,NA
Nick Duncan,nick-duncan-1,2016,boise-state,Boise State,NA
Lonnie Jackson,lonnie-jackson-2,2016,boise-state,Boise State,NA
Chandler Hutchison,chandler-hutchison-1,2016,boise-state,Boise State,NA
Paris Austin,paris-austin-1,2016,boise-state,Boise State,NA
Montigo Alford,montigo-alford-1,2016,boise-state,Boise State,NA
Zach Haney,zach-haney-1,2016,boise-state,Boise State,NA
Robin Jorch,robin-jorch-1,2016,boise-state,Boise State,NA
David Wacker,david-wacker-1,2016,boise-state,Boise State,NA
Eli Carter,eli-carter-1,2016,boston-college,Boston College,NA
Dennis Clifford,dennis-clifford-1,2016,boston-college,Boston College,NA
Jerome Robinson,jerome-robinson-2,2016,boston-college,Boston College,NA
Matt Milon,matt-milon-1,2016,boston-college,Boston College,NA
A.J. Turner,aj-turner-1,2016,boston-college,Boston College,NA
Garland Owens,garland-owens-1,2016,boston-college,Boston College,NA
Sammy Barnes-Thompkins,sammy-barnes-thompkins-1,2016,boston-college,Boston College,NA
Ervins Meznieks,ervin-meznieks-1,2016,boston-college,Boston College,NA
Darryl Hicks,darryl-hicks-1,2016,boston-college,Boston College,NA
Idy Diallo,idy-diallo-1,2016,boston-college,Boston College,NA
Johncarlos Reyes,johncarlos-reyes-1,2016,boston-college,Boston College,NA
Steve Perpiglia,steve-perpiglia-1,2016,boston-college,Boston College,NA
Gordon Gehan,gordon-gehan-1,2016,boston-college,Boston College,NA
Jordan Barros,jordan-barros-1,2016,boston-college,Boston College,NA
Aser Ghebremichael,aser-ghebremichael-1,2016,boston-college,Boston College,NA
Eric Fanning,eric-fanning-1,2016,boston-university,Boston University,NA
John Papale,john-papale-1,2016,boston-university,Boston University,NA
Cheddi Mosely,cheddi-mosley-1,2016,boston-university,Boston University,NA
Nathan Dieudonne,nathan-dieudonne-1,2016,boston-university,Boston University,NA
Kyle Foreman,kyle-foreman-1,2016,boston-university,Boston University,NA
Nick Havener,nick-havener-1,2016,boston-university,Boston University,NA
Blaise Mbargorba,blaise-mbargorba-1,2016,boston-university,Boston University,NA
Eric Johnson,eric-johnson-4,2016,boston-university,Boston University,NA
Dylan Haines,dylan-haines-1,2016,boston-university,Boston University,NA
Justin Alston,justin-alston-1,2016,boston-university,Boston University,NA
Kamali Chambers,kamali-chambers-1,2016,boston-university,Boston University,NA
Will Goff,will-goff-1,2016,boston-university,Boston University,NA
Brandon Johnson,brandon-johnson-5,2016,boston-university,Boston University,NA
Cedric Hankerson,cedric-hankerson-1,2016,boston-university,Boston University,NA
Spencer Parker,spencer-parker-1,2016,bowling-green-state,Bowling Green State,NA
