mp,season,url_school,school,player,player_id,pts,g
21,2012,arizona,Arizona,Alex Jacobson,alex-jacobson-1,2,8
7,2012,arizona,Arizona,Sidiki Johnson,sidiki-johnson-1,1,3
3,2012,arizona,Arizona,Robert Arvizu,robert-arvizu-1,0,1
2,2012,arizona,Arizona,Quinton Crawford,quinton-crawford-1,0,2
1,2012,arizona,Arizona,Drew Mellon,drew-mellon-1,0,1
8,2012,arizona,Arizona,Dondre Wise,dondre-wise-1,0,7
1062,2012,arkansas-little-rock,Little Rock,D'Andre Williams,dandre-williams-1,408,31
954,2012,arkansas-little-rock,Little Rock,Daylon Guy,daylon-guy-1,322,31
760,2012,arkansas-little-rock,Little Rock,Will Neighbour,will-neighbour-1,305,29
915,2012,arkansas-little-rock,Little Rock,Courtney Jackson,courtney-jackson-1,266,31
561,2012,arkansas-little-rock,Little Rock,Michael Javes,michael-javes-1,150,30
447,2012,arkansas-little-rock,Little Rock,Ben Dillard,ben-dillard-1,147,31
401,2012,arkansas-little-rock,Little Rock,Tramar Sutherland,tramar-sutherland-1,101,31
449,2012,arkansas-little-rock,Little Rock,Taggart Lockhart,taggart-lockhart-1,100,29
286,2012,arkansas-little-rock,Little Rock,Eric Lawton,eric-lawton-1,69,29
239,2012,arkansas-little-rock,Little Rock,Marlon Louzeiro,marlon-louzeiro-1,56,30
219,2012,arkansas-little-rock,Little Rock,Reggie Fondren,reggie-fondren-1,48,26
5,2012,arkansas-little-rock,Little Rock,James White,james-white-2,2,2
2,2012,arkansas-little-rock,Little Rock,Ted Crass,ted-crass-1,0,1
1233,2012,arkansas-pine-bluff,Arkansas-Pine Bluff,Savalance Townsend,savalance-townsend-1,529,33
972,2012,arkansas-pine-bluff,Arkansas-Pine Bluff,Mitchell Anderson,mitchell-anderson-1,376,33
789,2012,arkansas-pine-bluff,Arkansas-Pine Bluff,Daniel Broughton,daniel-broughton-1,353,33
894,2012,arkansas-pine-bluff,Arkansas-Pine Bluff,Lazabian Jackson,lazabian-jackson-1,294,30
705,2012,arkansas-pine-bluff,Arkansas-Pine Bluff,Clay Johnson,clay-johnson-2,98,32
505,2012,arkansas-pine-bluff,Arkansas-Pine Bluff,Rontrell Bailey,rontrell-bailey-1,86,28
309,2012,arkansas-pine-bluff,Arkansas-Pine Bluff,Lavoris Weathers,lavoris-weathers-1,66,29
211,2012,arkansas-pine-bluff,Arkansas-Pine Bluff,Austin Allen,austin-allen-2,56,25
350,2012,arkansas-pine-bluff,Arkansas-Pine Bluff,Jamar Harris,jamar-harris-1,48,30
228,2012,arkansas-pine-bluff,Arkansas-Pine Bluff,Kyle Jones,kyle-jones-1,44,30
172,2012,arkansas-pine-bluff,Arkansas-Pine Bluff,Jaylon Floyd,jaylon-floyd-1,28,27
98,2012,arkansas-pine-bluff,Arkansas-Pine Bluff,Derrius Nelson,derrius-nelson-1,19,16
126,2012,arkansas-pine-bluff,Arkansas-Pine Bluff,Demetrious Smith,demetrious-smith-1,10,23
26,2012,arkansas-pine-bluff,Arkansas-Pine Bluff,Edward Buford,edward-buford-1,6,6
7,2012,arkansas-pine-bluff,Arkansas-Pine Bluff,Marcel Mosley,marcel-mosley-1,0,2
1089,2012,arkansas-state,Arkansas State,Marcus Hooten,marcus-hooten-1,425,34
1056,2012,arkansas-state,Arkansas State,Malcoln Kirkland,malcoln-kirkland-1,412,34
966,2012,arkansas-state,Arkansas State,Trey Finn,trey-finn-1,347,30
1110,2012,arkansas-state,Arkansas State,Brandon Peterson,brandon-peterson-2,314,34
1082,2012,arkansas-state,Arkansas State,Edward Townsel,edward-townsel-1,305,34
348,2012,arkansas-state,Arkansas State,Darion Griswold,darion-griswold-1,119,26
472,2012,arkansas-state,Arkansas State,Rakeem Dickerson,rakeem-dickerson-1,104,32
357,2012,arkansas-state,Arkansas State,Adam Sterrenberg,adam-sterrenberg-1,102,28
169,2012,arkansas-state,Arkansas State,Johnny Zuppardo,johnny-zuppardo-1,31,24
106,2012,arkansas-state,Arkansas State,Bryce Clark,bryce-clark-1,22,15
95,2012,arkansas-state,Arkansas State,Kinley Ogbonnaya-Branch,kinley-ogbonnaya-branch-1,17,15
807,2012,arkansas,Arkansas,B.J. Young,bj-young-1,488,32
920,2012,arkansas,Arkansas,Mardracus Wade,mardracus-wade-1,344,32
809,2012,arkansas,Arkansas,Rickey Scott,rickey-scott-1,290,32
909,2012,arkansas,Arkansas,Julysses Nobles,julysses-nobles-1,277,32
631,2012,arkansas,Arkansas,Rashad Madden,rashad-madden-1,211,32
522,2012,arkansas,Arkansas,Devonta Abron,devonta-abron-1,181,32
533,2012,arkansas,Arkansas,Hunter Mickelson,hunter-mickelson-1,163,32
475,2012,arkansas,Arkansas,Marvell Waithe,marvell-waithe-1,142,30
537,2012,arkansas,Arkansas,Michael Sanchez,michael-sanchez-1,117,29
43,2012,arkansas,Arkansas,Marshawn Powell,marshawn-powell-1,39,2
108,2012,arkansas,Arkansas,Brandon Mitchell,brandon-mitchell-1,33,10
99,2012,arkansas,Arkansas,Kikko Haydar,kikko-haydar-1,11,20
7,2012,arkansas,Arkansas,Matt Thompson,matt-thompson-1,3,4
915,2012,army,Army,Ella Ellis,ella-ellis-1,525,30
772,2012,army,Army,Julian Simmons,julian-simmons-1,345,30
875,2012,army,Army,Josh Herbeck,josh-herbeck-1,310,30
722,2012,army,Army,Maxwell Lenox,maxwell-lenox-1,193,30
648,2012,army,Army,Mo Williams,mo-williams-2,150,30
520,2012,army,Army,Jordan Springer,jordan-springer-1,134,30
412,2012,army,Army,Andrew Stire,andrew-stire-1,104,29
263,2012,army,Army,Milton Washington,milton-washington-1,100,20
241,2012,army,Army,Jason Pancoe,jason-pancoe-1,64,15
315,2012,army,Army,Whit Thornton,whit-thornton-1,24,28
113,2012,army,Army,Jalen Harris,jalen-harris-1,22,13
117,2012,army,Army,Josh Johnson,josh-johnston-1,21,21
35,2012,army,Army,Brian Hornstein,brian-hornstein-1,10,11
42,2012,army,Army,Cartavious Kincade,cartavious-kincade-1,10,4
52,2012,army,Army,Chris Gramling,chris-gramling-1,8,15
11,2012,army,Army,Sean Billerman,sean-billerman-1,3,6
17,2012,army,Army,Pat Harris,pat-harris-2,2,11
4,2012,army,Army,Matt Walker,matt-walker-1,2,1
1,2012,army,Army,Michael Felton,michael-felton-1,0,1
987,2012,auburn,Auburn,Frankie Sullivan,frankie-sullivan-1,392,31
975,2012,auburn,Auburn,Kenny Gabriel,kenny-gabriel-1,377,31
670,2012,auburn,Auburn,Chris Denson,chris-denson-1,262,30
764,2012,auburn,Auburn,Rob Chubb,rob-chubb-1,251,31
739,2012,auburn,Auburn,Varez Ward,varez-ward-1,244,27
561,2012,auburn,Auburn,Josh Wallace,josh-wallace-1,104,31
380,2012,auburn,Auburn,Allen Payne,allen-payne-1,86,20
195,2012,auburn,Auburn,Josh Langford,josh-langford-1,73,14
411,2012,auburn,Auburn,Adrian Forbes,adrian-forbes-1,70,29
254,2012,auburn,Auburn,Willy Kouassi,willy-kouassi-1,40,25
225,2012,auburn,Auburn,Noel Johnson,noel-johnson-1,39,19
1,2012,auburn,Auburn,Jake Drum,jake-drum-1,2,2
83,2012,auburn,Auburn,Tony Neysmith,tony-neysmith-1,2,8
19,2012,auburn,Auburn,Cedrick McAfee,cedrick-mcafee-1,0,3
5,2012,auburn,Auburn,T.J. Rice,tj-rice-1,0,4
6,2012,auburn,Auburn,Dylan Spencer,dylan-spencer-1,0,4
1017,2012,austin-peay,Austin Peay,TyShwan Edmondson,tyshwan-edmondson-1,410,32
986,2012,austin-peay,Austin Peay,Josh Terry,josh-terry-1,382,32
839,2012,austin-peay,Austin Peay,Melvin Baker,melvin-baker-1,375,32
674,2012,austin-peay,Austin Peay,John Fraley,john-fraley-1,272,23
755,2012,austin-peay,Austin Peay,Jerome Clyburn,jerome-clyburn-1,201,32
648,2012,austin-peay,Austin Peay,Will Triggs,will-triggs-1,191,31
460,2012,austin-peay,Austin Peay,Herdie Lawrence,herdie-lawrence-1,119,32
358,2012,austin-peay,Austin Peay,Justin Blake,justin-blake-1,91,28
246,2012,austin-peay,Austin Peay,Chris Freeman,chris-freeman-1,81,27
151,2012,austin-peay,Austin Peay,Anthony Campbell,anthony-campbell-1,46,10
83,2012,austin-peay,Austin Peay,Alton Williams,alton-williams-1,25,10
132,2012,austin-peay,Austin Peay,Thomas Greer,thomas-greer-1,11,22
84,2012,austin-peay,Austin Peay,Matt Hasse,matt-hasse-1,11,16
6,2012,austin-peay,Austin Peay,Kevin Covington,kevin-covington-1,1,3
11,2012,austin-peay,Austin Peay,Joe Harms,joe-harms-1,0,6
935,2012,ball-state,Ball State,Jarrod Jones,jarrod-jones-1,441,30
681,2012,ball-state,Ball State,Jesse Berry,jesse-berry-1,291,30
873,2012,ball-state,Ball State,Randy Davis,randy-davis-1,237,29
660,2012,ball-state,Ball State,Chris Bond,chris-bond-1,198,28
645,2012,ball-state,Ball State,Tyler Koch,tyler-koch-1,178,27
541,2012,ball-state,Ball State,Tyrae Robinson,tyrae-robinson-1,169,21
527,2012,ball-state,Ball State,Jauwan Scaife,jauwan-scaife-1,164,28
520,2012,ball-state,Ball State,Aaron Adeoye,aaron-adeoye-1,105,30
316,2012,ball-state,Ball State,Matt Kamieniecki,matt-kamieniecki-1,58,25
86,2012,ball-state,Ball State,Zach Fields,zach-fields-1,29,16
133,2012,ball-state,Ball State,Pierre Sneed,pierre-sneed-1,16,18
83,2012,ball-state,Ball State,Zeke Chapman,zeke-chapman-1,15,11
1172,2012,baylor,Baylor,Pierre Jackson,pierre-jackson-1,523,38
1130,2012,baylor,Baylor,Quincy Acy,quincy-acy-1,455,38
1013,2012,baylor,Baylor,Perry Jones,perry-jones-1,445,33
903,2012,baylor,Baylor,Quincy Miller,quincy-miller-1,393,37
1028,2012,baylor,Baylor,Brady Heslip,brady-heslip-1,387,38
541,2012,baylor,Baylor,Anthony Jones,anthony-jones-2,192,37
772,2012,baylor,Baylor,A.J. Walton,aj-walton-1,143,38
357,2012,baylor,Baylor,Cory Jefferson,cory-jefferson-1,121,34
310,2012,baylor,Baylor,Deuce Bello,deuce-bello-1,99,30
275,2012,baylor,Baylor,Gary Franklin,gary-franklin-1,56,27
114,2012,baylor,Baylor,Fred Ellis,fred-ellis-1,23,13
11,2012,baylor,Baylor,Jacob Neubert,jacob-neubert-1,2,9
972,2012,belmont,Belmont,Kerron Johnson,kerron-johnson-1,468,34
937,2012,belmont,Belmont,Ian Clark,ian-clark-1,431,34
1101,2012,belmont,Belmont,Drew Hanlen,drew-hanlen-1,378,35
599,2012,belmont,Belmont,Scott Saunders,scott-saunders-1,358,35
800,2012,belmont,Belmont,Mick Hedgepeth,mick-hedgepeth-1,336,35
762,2012,belmont,Belmont,J.J. Mann,jj-mann-1,292,35
506,2012,belmont,Belmont,Blake Jenkins,blake-jenkins-1,197,33
358,2012,belmont,Belmont,Adam Barnes,adam-barnes-1,98,35
432,2012,belmont,Belmont,Brandon Baker,brandon-baker-1,87,33
222,2012,belmont,Belmont,Trevor Noack,trevor-noack-1,58,28
200,2012,belmont,Belmont,Reece Chamberlain,reece-chamberlain-1,56,31
50,2012,belmont,Belmont,Chad Lang,chad-lang-1,36,14
53,2012,belmont,Belmont,Spencer Turner,spencer-turner-1,29,13
37,2012,belmont,Belmont,Holden Mobley,holden-mobley-1,7,14
20,2012,belmont,Belmont,Seth Cavera,seth-cavera-1,0,10
1093,2012,bethune-cookman,Bethune-Cookman,Kevin Dukes,kevin-dukes-1,409,35
1001,2012,bethune-cookman,Bethune-Cookman,Adrien Coleman,adrien-coleman-1,406,35
980,2012,bethune-cookman,Bethune-Cookman,Garrius Holloman,garrius-holloman-1,355,35
715,2012,bethune-cookman,Bethune-Cookman,Anthony Breeze,anthony-breeze-1,293,28
764,2012,bethune-cookman,Bethune-Cookman,Ricky Johnson,ricky-johnson-1,204,34
877,2012,bethune-cookman,Bethune-Cookman,Stanley Elliott,stanley-elliott-1,186,34
488,2012,bethune-cookman,Bethune-Cookman,Javoris Bryant,javoris-bryant-1,169,25
291,2012,bethune-cookman,Bethune-Cookman,Paul Scotland,paul-scotland-1,88,27
175,2012,bethune-cookman,Bethune-Cookman,Alex Smith,alex-smith-2,52,28
284,2012,bethune-cookman,Bethune-Cookman,Marc Mack,marc-mack-1,49,29
231,2012,bethune-cookman,Bethune-Cookman,Mikel Trapp,mikel-trapp-1,46,16
114,2012,bethune-cookman,Bethune-Cookman,Raymoan McAfee,raymoan-mcafee-1,19,20
6,2012,bethune-cookman,Bethune-Cookman,David Baroum,david-baroum-1,0,5
6,2012,bethune-cookman,Bethune-Cookman,Brandon Stewart,brandon-stewart-1,0,2
946,2012,binghamton,Binghamton,Ben Dickinson,ben-dickinson-1,405,30
913,2012,binghamton,Binghamton,Robert Mansell,robert-mansell-1,392,28
1068,2012,binghamton,Binghamton,Jimmy Gray,jimmy-gray-1,261,31
695,2012,binghamton,Binghamton,Chris Longoria,chris-longoria-1,201,31
574,2012,binghamton,Binghamton,Omar Richards,omar-richards-1,141,27
474,2012,binghamton,Binghamton,Javon Ralling,javon-ralling-1,104,29
374,2012,binghamton,Binghamton,Taylor Johnston,taylor-johnston-1,74,28
389,2012,binghamton,Binghamton,Alex Ogundadegbe,alex-ogundadegbe-1,69,29
318,2012,binghamton,Binghamton,Jabrille Williams,jabrille-williams-1,61,23
143,2012,binghamton,Binghamton,Carlyle Francis,carlyle-francis-1,33,10
44,2012,binghamton,Binghamton,Byron Brown,byron-brown-1,8,8
179,2012,binghamton,Binghamton,Mike Horn,mike-horn-1,5,19
70,2012,binghamton,Binghamton,K.J. Brown,kj-brown-1,4,10
38,2012,binghamton,Binghamton,Chris Rice,chris-rice-1,4,13
888,2012,boise-state,Boise State,Anthony Drmic,anthony-drmic-1,348,29
645,2012,boise-state,Boise State,Derrick Marks,derrick-marks-1,282,30
609,2012,boise-state,Boise State,Kenny Buckner,kenny-buckner-1,244,29
566,2012,boise-state,Boise State,Thomas Bropleh,thomas-bropleh-1,211,30
450,2012,boise-state,Boise State,Ryan Watkins,ryan-watkins-1,196,29
693,2012,boise-state,Boise State,Westly Perryman,westly-perryman-1,167,29
503,2012,boise-state,Boise State,Drew Wiley,drew-wiley-1,161,28
725,2012,boise-state,Boise State,Jeff Elorriaga,jeff-elorriaga-1,156,26
320,2012,boise-state,Boise State,Tre Nichols,tre-nichols-1,119,25
250,2012,boise-state,Boise State,Igor Hadziomerovic,igor-hadziomerovic-1,74,15
248,2012,boise-state,Boise State,Joe Hanstad,joe-hanstad-1,59,18
128,2012,boise-state,Boise State,Jarrell Crayton,jarrell-crayton-1,33,22
927,2012,boston-college,Boston College,Ryan Anderson,ryan-anderson-3,347,31
937,2012,boston-college,Boston College,Matt Humphrey,matt-humphrey-1,320,31
828,2012,boston-college,Boston College,Dennis Clifford,dennis-clifford-1,277,31
849,2012,boston-college,Boston College,Lonnie Jackson,lonnie-jackson-2,257,31
770,2012,boston-college,Boston College,Jordan Daniels,jordan-daniels-1,198,31
484,2012,boston-college,Boston College,Patrick Heckmann,patrick-heckmann-1,183,22
453,2012,boston-college,Boston College,Gabriel Moton,gabriel-moton-1,83,29
279,2012,boston-college,Boston College,Kyle Caudill,kc-caudill-1,61,28
385,2012,boston-college,Boston College,John Cahill,john-cahill-1,60,27
142,2012,boston-college,Boston College,Eddie Odio,eddie-odio-1,21,24
