player,player_id,season,url_school,school,rsci
Tyler Webb,tyler-webb-1,2009,appalachian-state,Appalachian State,NA
Andre Williamson,andre-williamson-1,2009,appalachian-state,Appalachian State,NA
A.J. Highsmith,aj-highsmith-1,2009,appalachian-state,Appalachian State,NA
Quinche Dowdell,quinche-dowdell-1,2009,appalachian-state,Appalachian State,NA
J.R. Archer,jr-archer-1,2009,appalachian-state,Appalachian State,NA
James Harden,james-harden-1,2009,arizona-state,Arizona State,17 (2007)
Jeff Ayres,jeff-pendergraph-1,2009,arizona-state,Arizona State,
Rihards Kuksiks,rihards-kuksiks-1,2009,arizona-state,Arizona State,
Derek Glasser,derek-glasser-1,2009,arizona-state,Arizona State,
Ty Abbott,ty-abbott-1,2009,arizona-state,Arizona State,
Jamelle McMillan,jamelle-mcmillan-1,2009,arizona-state,Arizona State,
Jerren Shipp,jerren-shipp-1,2009,arizona-state,Arizona State,
Eric Boateng,eric-boateng-1,2009,arizona-state,Arizona State,39 (2005)
Taylor Rohde,taylor-rohde-1,2009,arizona-state,Arizona State,
Kraidon Woods,kraidon-woods-1,2009,arizona-state,Arizona State,
Nico Fricchione,nico-fricchione-1,2009,arizona-state,Arizona State,
Chase Budinger,chase-budinger-1,2009,arizona,Arizona,7 (2006)
Jordan Hill,jordan-hill-1,2009,arizona,Arizona,
Nic Wise,nic-wise-1,2009,arizona,Arizona,
Jamelle Horne,jamelle-horne-1,2009,arizona,Arizona,25 (2007)
Kyle Fogg,kyle-fogg-1,2009,arizona,Arizona,
Zane Johnson,zane-johnson-1,2009,arizona,Arizona,
Garland Judkins,garland-judkins-1,2009,arizona,Arizona,
Fendi Onobun,fendi-onobun-1,2009,arizona,Arizona,39 (2005)
Alex Jacobson,alex-jacobson-1,2009,arizona,Arizona,
Brendon Lavender,brendon-lavender-1,2009,arizona,Arizona,
David Bagga,david-bagga-1,2009,arizona,Arizona,
D.J. Shumpert,dj-shumpert-1,2009,arizona,Arizona,
Shane Edwards,shane-edwards-1,2009,arkansas-little-rock,Little Rock,NA
John Fowler,john-fowler-1,2009,arkansas-little-rock,Little Rock,NA
Matt Mouzy,matt-mouzy-1,2009,arkansas-little-rock,Little Rock,NA
Steven Moore,steven-moore-1,2009,arkansas-little-rock,Little Rock,NA
Brandon Patterson,brandon-patterson-1,2009,arkansas-little-rock,Little Rock,NA
Mike Smith,mike-smith-4,2009,arkansas-little-rock,Little Rock,NA
Courtney Jackson,courtney-jackson-1,2009,arkansas-little-rock,Little Rock,NA
Wayne Burton,wayne-burton-1,2009,arkansas-little-rock,Little Rock,NA
Derrick Bails,derrick-bails-1,2009,arkansas-little-rock,Little Rock,NA
Curtis Jackson,curtis-jackson-1,2009,arkansas-little-rock,Little Rock,NA
Lionel Foster,lionel-foster-1,2009,arkansas-little-rock,Little Rock,NA
LaMarvon Jackson,lamarvon-jackson-1,2009,arkansas-little-rock,Little Rock,NA
Kelson Stewart,kelson-stewart-1,2009,arkansas-little-rock,Little Rock,NA
Terrance Calvin,terrance-calvin-1,2009,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Gavin Montgomery,gavin-montgomery-1,2009,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Tyree Glass,tyree-glass-1,2009,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Lebaron Weathers,lebaron-weathers-1,2009,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Tavaris Washington,tavaris-washington-1,2009,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Savalance Townsend,savalance-townsend-1,2009,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Eric Brooks,eric-brooks-1,2009,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
George Davis,george-davis-1,2009,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Ricky Parks,ricky-parks-1,2009,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Hugh Barnett,hugh-barnett-1,2009,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Antonio Ootesey,antonio-ootesey-1,2009,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Terrell Kennedy,terrell-kennedy-1,2009,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Nicholas Livisay,nicholas-livisay-1,2009,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Jason Tolliver,jason-tolliver-1,2009,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Antoni Lasker,antoni-lasker-1,2009,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Cory Norman,cory-norman-1,2009,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Lencoya Strain,lencoya-strain-1,2009,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Kyle Jones,kyle-jones-1,2009,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Donald Boone,donald-boone-1,2009,arkansas-state,Arkansas State,NA
Eric McKinney,eric-mckinney-1,2009,arkansas-state,Arkansas State,NA
Shawn Morgan,shawn-morgan-1,2009,arkansas-state,Arkansas State,NA
Daniel Bryant,daniel-bryant-1,2009,arkansas-state,Arkansas State,NA
JeJuan Brown,jejuan-brown-1,2009,arkansas-state,Arkansas State,NA
Ifeanyi Koggu,ifeanyi-koggu-1,2009,arkansas-state,Arkansas State,NA
Michael Lance,michael-lance-1,2009,arkansas-state,Arkansas State,NA
Brandon Ayers,brandon-ayers-1,2009,arkansas-state,Arkansas State,NA
P.J. Keaton,pj-keaton-1,2009,arkansas-state,Arkansas State,NA
Yima Chia-Kur,yima-chia-kur-1,2009,arkansas-state,Arkansas State,NA
Jeremy Thomas,jeremy-thomas-1,2009,arkansas-state,Arkansas State,NA
Larry Handy,larry-handy-1,2009,arkansas-state,Arkansas State,NA
Mike Washington,mike-washington-1,2009,arkansas,Arkansas,53 (2006)
Courtney Fortson,courtney-fortson-1,2009,arkansas,Arkansas,80 (2008)
Rotnei Clarke,rotnei-clarke-1,2009,arkansas,Arkansas,86 (2008)
Stef Welsh,stef-welsh-1,2009,arkansas,Arkansas,
Jason Henry,jason-henry-1,2009,arkansas,Arkansas,76 (2007)
Michael Sanchez,michael-sanchez-1,2009,arkansas,Arkansas,
Marcus Britt,marcus-britt-1,2009,arkansas,Arkansas,
Andre Clark,andre-clark-1,2009,arkansas,Arkansas,
Brandon Moore,brandon-moore-1,2009,arkansas,Arkansas,
Marcus Monk,marcus-monk-1,2009,arkansas,Arkansas,
Montrell McDonald,montrell-mcdonald-1,2009,arkansas,Arkansas,
Stephen Cox,stephen-cox-1,2009,arkansas,Arkansas,
Nick Mason,nick-mason-1,2009,arkansas,Arkansas,
John Paul Noland,john-paul-noland-1,2009,arkansas,Arkansas,
Cleveland Richard,cleveland-richard-1,2009,army,Army,NA
Josh Miller,josh-miller-1,2009,army,Army,NA
Julian Simmons,julian-simmons-1,2009,army,Army,NA
Marcus Nelson,marcus-nelson-1,2009,army,Army,NA
Doug Williams,doug-williams-1,2009,army,Army,NA
Kenny Brewer,kenny-brewer-1,2009,army,Army,NA
Chris Walker,chris-walker-1,2009,army,Army,NA
John Moonshower,john-moonshower-1,2009,army,Army,NA
Jeremy Hence,jeremy-hence-1,2009,army,Army,NA
Nathan Hedgecock,nathan-hedgecock-1,2009,army,Army,NA
Tyrell Thompson,tyrell-thompson-1,2009,army,Army,NA
Rickey Royal,rickey-royal-1,2009,army,Army,NA
Jesse Steele,jesse-steele-1,2009,army,Army,NA
Eric Zastoupil,eric-zastoupil-1,2009,army,Army,NA
Jon Sizemore,jon-sizemore-1,2009,army,Army,NA
Curtis Koszuta,curtis-koszuta-1,2009,army,Army,NA
Mitch McDonald,mitch-mcdonald-1,2009,army,Army,NA
Ross Trampler,ross-trampler-1,2009,army,Army,NA
DeWayne Reed,dewayne-reed-1,2009,auburn,Auburn,
Korvotney Barber,korvotney-barber-1,2009,auburn,Auburn,24 (2005)
Tay Waller,tay-waller-1,2009,auburn,Auburn,
Rasheem Barrett,rasheem-barrett-1,2009,auburn,Auburn,
Lucas Hargrove,lucas-hargrove-1,2009,auburn,Auburn,
Frankie Sullivan,frankie-sullivan-1,2009,auburn,Auburn,
Quantez Robertson,quantez-robertson-1,2009,auburn,Auburn,
Brendon Knox,brendon-knox-1,2009,auburn,Auburn,
Johnnie Lett,johnnie-lett-1,2009,auburn,Auburn,
Jake Drum,jake-drum-1,2009,auburn,Auburn,
Larry Williams,larry-williams-2,2009,auburn,Auburn,
Francis Aihe,francis-aihe-1,2009,auburn,Auburn,
Drew Smith,drew-smith-1,2009,auburn,Auburn,
Drake Reed,drake-reed-1,2009,austin-peay,Austin Peay,NA
Wes Channels,wes-channels-1,2009,austin-peay,Austin Peay,NA
Kyle Duncan,kyle-duncan-1,2009,austin-peay,Austin Peay,NA
Anthony Campbell,anthony-campbell-1,2009,austin-peay,Austin Peay,NA
Caleb Brown,caleb-brown-1,2009,austin-peay,Austin Peay,NA
Tyrone Caldwell,tyrone-caldwell-1,2009,austin-peay,Austin Peay,NA
Ernest Fields,ernest-fields-1,2009,austin-peay,Austin Peay,NA
Marcel Williams,marcel-williams-1,2009,austin-peay,Austin Peay,NA
John Fraley,john-fraley-1,2009,austin-peay,Austin Peay,NA
Duran Roberson,duran-roberson-1,2009,austin-peay,Austin Peay,NA
James Harris,james-harris-1,2009,austin-peay,Austin Peay,NA
Clark Stepp,clark-stepp-1,2009,austin-peay,Austin Peay,NA
Jarrod Jones,jarrod-jones-1,2009,ball-state,Ball State,NA
Brandon Lampley,brandon-lampley-1,2009,ball-state,Ball State,NA
Laron Frazier,laron-frazier-1,2009,ball-state,Ball State,NA
Rob Giles,rob-giles-1,2009,ball-state,Ball State,NA
Anthony Newell,anthony-newell-1,2009,ball-state,Ball State,NA
Malik Perry,malik-perry-1,2009,ball-state,Ball State,NA
Maurice Hubbard,maurice-hubbard-1,2009,ball-state,Ball State,NA
Randy Davis,randy-davis-1,2009,ball-state,Ball State,NA
Pierre Sneed,pierre-sneed-1,2009,ball-state,Ball State,NA
Eric Wormely,eric-wormely-1,2009,ball-state,Ball State,NA
Brawley Chisholm,brawley-chisholm-1,2009,ball-state,Ball State,NA
Curtis Jerrells,curtis-jerrells-1,2009,baylor,Baylor,
LaceDarius Dunn,lacedarius-dunn-1,2009,baylor,Baylor,37 (2007)
Kevin Rogers,kevin-rogers-1,2009,baylor,Baylor,55 (2005)
Tweety Carter,tweety-carter-1,2009,baylor,Baylor,69 (2006)
Henry Dugat,henry-dugat-1,2009,baylor,Baylor,
Quincy Acy,quincy-acy-1,2009,baylor,Baylor,
Josh Lomers,josh-lomers-1,2009,baylor,Baylor,
Anthony Jones,anthony-jones-2,2009,baylor,Baylor,40 (2008)
Mamadou Diene,mamadou-diene-1,2009,baylor,Baylor,
Fred Ellis,fred-ellis-1,2009,baylor,Baylor,
Delbert Simpson,delbert-simpson-1,2009,baylor,Baylor,
Kendall Wright,kendall-wright-1,2009,baylor,Baylor,
Alex Renfroe,alex-renfroe-1,2009,belmont,Belmont,NA
Matthew Dotson,matthew-dotson-1,2009,belmont,Belmont,NA
Andy Wicke,andy-wicke-1,2009,belmont,Belmont,NA
Shane Dansby,shane-dansby-1,2009,belmont,Belmont,NA
Jon House,jon-house-1,2009,belmont,Belmont,NA
Keaton Belcher,keaton-belcher-1,2009,belmont,Belmont,NA
Mick Hedgepeth,mick-hedgepeth-1,2009,belmont,Belmont,NA
Henry Harris,henry-harris-1,2009,belmont,Belmont,NA
Drew Hanlen,drew-hanlen-1,2009,belmont,Belmont,NA
Jonny Rice,jonny-rice-1,2009,belmont,Belmont,NA
Mike Dejworek,mike-dejworek-1,2009,belmont,Belmont,NA
Jordan Campbell,jordan-campbell-1,2009,belmont,Belmont,NA
David Stanley,david-stanley-1,2009,belmont,Belmont,NA
Clifford Reed,cj-reed-1,2009,bethune-cookman,Bethune-Cookman,NA
John Holmes,john-holmes-1,2009,bethune-cookman,Bethune-Cookman,NA
Alexander Starling,alexander-starling-1,2009,bethune-cookman,Bethune-Cookman,NA
Tobias Mahone,tobias-mahone-1,2009,bethune-cookman,Bethune-Cookman,NA
Jarrell Thomas,jarrell-thomas-1,2009,bethune-cookman,Bethune-Cookman,NA
Jerry Jones,jerry-jones-1,2009,bethune-cookman,Bethune-Cookman,NA
Kevan Creppy,kevan-creppy-1,2009,bethune-cookman,Bethune-Cookman,NA
Stanley Elliott,stanley-elliott-1,2009,bethune-cookman,Bethune-Cookman,NA
Alvin Pegues,alvin-pegues-1,2009,bethune-cookman,Bethune-Cookman,NA
Tyrel Adams,tyrel-adams-1,2009,bethune-cookman,Bethune-Cookman,NA
Kene Anusionwu,kene-anusionwu-1,2009,bethune-cookman,Bethune-Cookman,NA
Mike White,mike-white-1,2009,bethune-cookman,Bethune-Cookman,NA
Dominique Whatley,dominique-whatley-1,2009,bethune-cookman,Bethune-Cookman,NA
Daniel Feliciano,daniel-feliciano-1,2009,bethune-cookman,Bethune-Cookman,NA
Cleniece Roberts,cleniece-roberts-1,2009,bethune-cookman,Bethune-Cookman,NA
D.J. Rivera,dj-rivera-1,2009,binghamton,Binghamton,
Emanuel Mayben,emanuel-mayben-1,2009,binghamton,Binghamton,
Reggie Fuller,reggie-fuller-1,2009,binghamton,Binghamton,
Malik Alvin,malik-alvin-1,2009,binghamton,Binghamton,
Dwayne Jackson,dwayne-jackson-1,2009,binghamton,Binghamton,
Chretien Lukusa,chretien-lukusa-1,2009,binghamton,Binghamton,
Brandon Herbert,brandon-herbert-1,2009,binghamton,Binghamton,
Moussa Camara,moussa-camara-1,2009,binghamton,Binghamton,
Kyrie Sutton,kyrie-sutton-1,2009,binghamton,Binghamton,
Jaan Montgomery,jaan-montgomery-1,2009,binghamton,Binghamton,
David Fine,david-fine-1,2009,binghamton,Binghamton,
Sean Watson,sean-watson-1,2009,binghamton,Binghamton,
Matt Mullins,matt-mullins-1,2009,binghamton,Binghamton,
Theo Davis,theo-davis-1,2009,binghamton,Binghamton,36 (2005)
Mark Sanchez,mark-sanchez-1,2009,boise-state,Boise State,NA
Kurt Cunningham,kurt-cunningham-1,2009,boise-state,Boise State,NA
Paul Noonan,paul-noonan-1,2009,boise-state,Boise State,NA
Anthony Thomas,anthony-thomas-1,2009,boise-state,Boise State,NA
Ike Okoye,ike-okoye-1,2009,boise-state,Boise State,NA
Jamar Greene,jamar-greene-1,2009,boise-state,Boise State,NA
Aaron Garner,aaron-garner-1,2009,boise-state,Boise State,NA
La'Shard Anderson,lashard-anderson-1,2009,boise-state,Boise State,NA
Sean Imadiyi,sean-imadiyi-1,2009,boise-state,Boise State,NA
Zack Moritz,zack-moritz-1,2009,boise-state,Boise State,NA
Shawn Rouse,shawn-rouse-1,2009,boise-state,Boise State,NA
Nate Larsen,nate-larsen-1,2009,boise-state,Boise State,NA
Tyrese Rice,tyrese-rice-1,2009,boston-college,Boston College,
Joe Trapani,joe-trapani-1,2009,boston-college,Boston College,
Rakim Sanders,rakim-sanders-1,2009,boston-college,Boston College,66 (2007)
Corey Raji,corey-raji-1,2009,boston-college,Boston College,
Reggie Jackson,reggie-jackson-1,2009,boston-college,Boston College,
Josh Southern,josh-southern-1,2009,boston-college,Boston College,
Biko Paris,biko-paris-1,2009,boston-college,Boston College,
Tyler Roche,tyler-roche-1,2009,boston-college,Boston College,
Dallas Elmore,dallas-elmore-1,2009,boston-college,Boston College,
Evan Ravenel,evan-ravenel-1,2009,boston-college,Boston College,
Cortney Dunn,cortney-dunn-1,2009,boston-college,Boston College,
Nick Mosakowski,nick-mosakowski-1,2009,boston-college,Boston College,
John Holland,john-holland-1,2009,boston-university,Boston University,NA
Corey Lowe,corey-lowe-1,2009,boston-university,Boston University,NA
Jake O'Brien,jake-obrien-1,2009,boston-university,Boston University,NA
Scott Brittain,scott-brittain-1,2009,boston-university,Boston University,NA
Matt Wolff,matt-wolff-1,2009,boston-university,Boston University,NA
Jeff Pelage,jeff-pelage-1,2009,boston-university,Boston University,NA
Tyler Morris,tyler-morris-1,2009,boston-university,Boston University,NA
Carlos Strong,carlos-strong-1,2009,boston-university,Boston University,NA
Marques Johnson,marques-johnson-4,2009,boston-university,Boston University,NA
Valdas Sirutis,valdas-sirutis-1,2009,boston-university,Boston University,NA
Sherrod Smith,sherrod-smith-1,2009,boston-university,Boston University,NA
Brendan Sullivan,brendan-sullivan-1,2009,boston-university,Boston University,NA
Michael Schulze,michael-schulze-1,2009,boston-university,Boston University,NA
Sam Tully,sam-tully-1,2009,boston-university,Boston University,NA
Nate Miller,nate-miller-1,2009,bowling-green-state,Bowling Green State,NA
Brian Moten,brian-moten-1,2009,bowling-green-state,Bowling Green State,NA
Darryl Clements,darryl-clements-1,2009,bowling-green-state,Bowling Green State,NA
Joe Jakubowski,joe-jakubowski-1,2009,bowling-green-state,Bowling Green State,NA
Otis Polk,otis-polk-1,2009,bowling-green-state,Bowling Green State,NA
Erik Marschall,erik-marschall-1,2009,bowling-green-state,Bowling Green State,NA
Chris Knight,chris-knight-1,2009,bowling-green-state,Bowling Green State,NA
Scott Thomas,scott-thomas-1,2009,bowling-green-state,Bowling Green State,NA
Marc Larson,marc-larson-1,2009,bowling-green-state,Bowling Green State,NA
Dee Brown,dee-brown-3,2009,bowling-green-state,Bowling Green State,NA
Darnell Brown,darnell-brown-1,2009,bowling-green-state,Bowling Green State,NA
Matt Karaffa,matt-karaffa-1,2009,bowling-green-state,Bowling Green State,NA
Ryan Sims,ryan-sims-1,2009,bowling-green-state,Bowling Green State,NA
Theron Wilson,theron-wilson-1,2009,bradley,Bradley,NA
Sam Maniscalco,sam-maniscalco-1,2009,bradley,Bradley,NA
Dodie Dunson,dodie-dunson-1,2009,bradley,Bradley,NA
Chris Roberts,chris-roberts-1,2009,bradley,Bradley,NA
Eddren McCain,eddren-mccain-1,2009,bradley,Bradley,NA
Sam Singh,sam-singh-1,2009,bradley,Bradley,NA
David Collins,david-collins-1,2009,bradley,Bradley,NA
Taylor Brown,taylor-brown-1,2009,bradley,Bradley,NA
Darian Norris,darian-norris-1,2009,bradley,Bradley,NA
Will Egolf,will-egolf-1,2009,bradley,Bradley,NA
Anthony Thompson,anthony-thompson-1,2009,bradley,Bradley,NA
Ned Goertzen,ned-goertzen-1,2009,bradley,Bradley,NA
Brian Lavin,brian-lavin-1,2009,bradley,Bradley,NA
Ryan Phillips,ryan-phillips-1,2009,bradley,Bradley,NA
