player,player_id,season,url_school,school,rsci
Jaden Sayles,jaden-sayles-1,2019,akron,Akron,NA
Mark Kostelac,mark-kostelac-1,2019,akron,Akron,NA
Scott Walter,scott-walter-1,2019,akron,Akron,NA
LePear Toles,lepear-toles-1,2019,akron,Akron,NA
Jake Fischer,jake-fischer-1,2019,akron,Akron,NA
Marquelle McIntyre,marquelle-mcintyre-1,2019,akron,Akron,NA
Andre Kennedy,andre-kennedy-1,2019,alabama-am,Alabama A&M,NA
Jalen Reeder,jalen-reeder-1,2019,alabama-am,Alabama A&M,NA
Gerron Scissum,gerron-scissum-1,2019,alabama-am,Alabama A&M,NA
Brandon Miller,brandon-miller-56,2019,alabama-am,Alabama A&M,NA
Tre Todd,tre-todd-1,2019,alabama-am,Alabama A&M,NA
Evan Wiley,evan-wiley-2,2019,alabama-am,Alabama A&M,NA
Arthur Johnson,arthur-johnson-3,2019,alabama-am,Alabama A&M,NA
Walter Jones Jr.,walter-jonesjr-2,2019,alabama-am,Alabama A&M,NA
Brandon Houston,brandon-houston-1,2019,alabama-am,Alabama A&M,NA
Brandon Wright,brandon-wright-1,2019,alabama-am,Alabama A&M,NA
Amari Goulbourne,amari-goulbourne-1,2019,alabama-am,Alabama A&M,NA
Shaquille Seville,shaquille-seville-1,2019,alabama-am,Alabama A&M,NA
Brandon Powell,brandon-powell-13,2019,alabama-am,Alabama A&M,NA
Dennis Stallings Jr.,dennis-stallingsjr-1,2019,alabama-am,Alabama A&M,NA
Zack Bryant,zack-bryant-1,2019,alabama-birmingham,Alabama-Birmingham,NA
Lewis Sullivan,lewis-sullivan-1,2019,alabama-birmingham,Alabama-Birmingham,NA
Jalen Perry,jalen-perry-1,2019,alabama-birmingham,Alabama-Birmingham,NA
Makhtar Gueye,makhtar-gueye-1,2019,alabama-birmingham,Alabama-Birmingham,NA
Jeremiah Bell,jeremiah-bell-1,2019,alabama-birmingham,Alabama-Birmingham,NA
Tavin Lovan,tavin-lovan-1,2019,alabama-birmingham,Alabama-Birmingham,NA
Tyreek Scott-Grayson,tyreek-scott-grayson-1,2019,alabama-birmingham,Alabama-Birmingham,NA
Will Butler,will-butler-1,2019,alabama-birmingham,Alabama-Birmingham,NA
Tamell Pearson,tamell-pearson-1,2019,alabama-birmingham,Alabama-Birmingham,NA
Anderson McCoy,anderson-mccoy-1,2019,alabama-birmingham,Alabama-Birmingham,NA
Wil Bathurst,wil-bathurst-1,2019,alabama-birmingham,Alabama-Birmingham,NA
Nolan Bertain,nolan-bertain-1,2019,alabama-birmingham,Alabama-Birmingham,NA
Luis Hurtado,luis-hurtado-1,2019,alabama-birmingham,Alabama-Birmingham,NA
Joshua Sippial,joshua-sippial-1,2019,alabama-birmingham,Alabama-Birmingham,NA
Reginald Gee,reginald-gee-1,2019,alabama-state,Alabama State,NA
Jacoby Ross,jacoby-ross-1,2019,alabama-state,Alabama State,NA
Leon Freeman-Daniels,leon-freeman-daniels-1,2019,alabama-state,Alabama State,NA
Tobi Ewuosho,tobi-ewuosho-1,2019,alabama-state,Alabama State,NA
AJ Farrar,aj-farrar-1,2019,alabama-state,Alabama State,NA
Fausto Pichardo,fausto-pichardo-1,2019,alabama-state,Alabama State,NA
Branden Johnson,branden-johnson-2,2019,alabama-state,Alabama State,NA
Kevin Holston,kevin-holston-1,2019,alabama-state,Alabama State,NA
Ed Jones,edward-jones-1,2019,alabama-state,Alabama State,NA
Gene Davis,gene-davis-1,2019,alabama-state,Alabama State,NA
Austin Rogers,austin-rogers-1,2019,alabama-state,Alabama State,NA
Azariah Seay,azariah-seay-1,2019,alabama-state,Alabama State,NA
Therrell Gosier II,therrell-gosierii-1,2019,alabama-state,Alabama State,NA
Kira Lewis Jr.,kira-lewisjr-1,2019,alabama,Alabama,
Donta Hall,donta-hall-1,2019,alabama,Alabama,
John Petty,john-petty-2,2019,alabama,Alabama,28 (2017)
Tevin Mack,tevin-mack-1,2019,alabama,Alabama,53 (2015)
Dazon Ingram,dazon-ingram-1,2019,alabama,Alabama,
Herb Jones,herb-jones-3,2019,alabama,Alabama,
Alex Reese,alex-reese-1,2019,alabama,Alabama,93 (2017)
Riley Norris,riley-norris-1,2019,alabama,Alabama,
Galin Smith,galin-smith-1,2019,alabama,Alabama,
Avery Johnson,avery-johnson-3,2019,alabama,Alabama,
Daniel Giddens,daniel-giddens-1,2019,alabama,Alabama,44 (2015)
Tyler Barnes,tyler-barnes-1,2019,alabama,Alabama,
Britton Johnson,britton-johnson-1,2019,alabama,Alabama,
Lawson Schaffer,lawson-schaffer-1,2019,alabama,Alabama,
Cameron Healy,cameron-healy-1,2019,albany-ny,Albany (NY),NA
Ahmad Clark,ahmad-clark-1,2019,albany-ny,Albany (NY),NA
Adam Lulka,adam-lulka-1,2019,albany-ny,Albany (NY),NA
Devonte Campbell,devonte-campbell-1,2019,albany-ny,Albany (NY),NA
Antonio Rizzuto,antonio-rizzuto-1,2019,albany-ny,Albany (NY),NA
Kendall Lauderdale,kendall-lauderdale-1,2019,albany-ny,Albany (NY),NA
Malachi De Sousa,malachi-desousa-1,2019,albany-ny,Albany (NY),NA
Rayshawn Miller,rayshawn-miller-1,2019,albany-ny,Albany (NY),NA
Brent Hank,brent-hank-1,2019,albany-ny,Albany (NY),NA
Sasha French,sasha-french-1,2019,albany-ny,Albany (NY),NA
Reece Brooks,reece-brooks-1,2019,albany-ny,Albany (NY),NA
Philip Flory,philip-flory-1,2019,albany-ny,Albany (NY),NA
Nick Fruscio,nick-fruscio-1,2019,albany-ny,Albany (NY),NA
Maurice Howard,maurice-howard-1,2019,alcorn-state,Alcorn State,NA
Reginald Johnson,reginald-johnson-1,2019,alcorn-state,Alcorn State,NA
Troymain Crosby,troymain-crosby-1,2019,alcorn-state,Alcorn State,NA
DeShaw Andrews,deshaw-andrews-1,2019,alcorn-state,Alcorn State,NA
Devon Brewer,devon-brewer-1,2019,alcorn-state,Alcorn State,NA
Jael Scott,jael-scott-1,2019,alcorn-state,Alcorn State,NA
Khari Jabriel Allen,khari-jabrielallen-1,2019,alcorn-state,Alcorn State,NA
Alonzo Campbell,alonzo-campbell-1,2019,alcorn-state,Alcorn State,NA
Kobe Wilson,kobe-wilson-1,2019,alcorn-state,Alcorn State,NA
Jonathan Floyd,jonathan-floyd-1,2019,alcorn-state,Alcorn State,NA
Harold Givens,harold-givens-1,2019,alcorn-state,Alcorn State,NA
Noah Plain,noah-plain-1,2019,alcorn-state,Alcorn State,NA
David Robinson,david-robinson-7,2019,alcorn-state,Alcorn State,NA
TyQuayion Smith,tyquayion-smith-1,2019,alcorn-state,Alcorn State,NA
Sa'eed Nelson,saeed-nelson-1,2019,american,American,NA
Sam Iorio,sam-iorio-2,2019,american,American,NA
Stacy Beckton,stacy-beckton-1,2019,american,American,NA
Mark Gasperini,mark-gasperini-1,2019,american,American,NA
Laurynas Motuzis,laurynas-motuzis-1,2019,american,American,NA
Jacob Boonyasith,jacob-boonyasith-1,2019,american,American,NA
Josh Alexander,josh-alexander-2,2019,american,American,NA
Marvin Bragg,marvin-bragg-1,2019,american,American,NA
Yilret Yiljep,yilret-yiljep-1,2019,american,American,NA
Cheikh Diallo,cheikh-diallo-1,2019,american,American,NA
Jesse Little,jesse-little-1,2019,american,American,NA
Christian Sutton,christian-sutton-1,2019,american,American,NA
Matt Cimino,matt-cimino-1,2019,american,American,NA
Justin Perez,justin-perez-1,2019,american,American,NA
Ronshad Shabazz,ronshad-shabazz-1,2019,appalachian-state,Appalachian State,NA
Justin Forrest,justin-forrest-1,2019,appalachian-state,Appalachian State,NA
Isaac Johnson,isaac-johnson-1,2019,appalachian-state,Appalachian State,NA
Tyrell Johnson,tyrell-johnson-1,2019,appalachian-state,Appalachian State,NA
Adrian Delph,adrian-delph-1,2019,appalachian-state,Appalachian State,NA
Hunter Seacat,hunter-seacat-1,2019,appalachian-state,Appalachian State,NA
O'Showen Williams,oshowen-williams-1,2019,appalachian-state,Appalachian State,NA
Bennett Holley,bennett-holley-1,2019,appalachian-state,Appalachian State,NA
Joseph Battle,joseph-battle-1,2019,appalachian-state,Appalachian State,NA
Michael Bibby,michael-bibby-1,2019,appalachian-state,Appalachian State,NA
Breki Gylfason,breki-gylfason-1,2019,appalachian-state,Appalachian State,NA
Nick Hough,nick-hough-1,2019,appalachian-state,Appalachian State,NA
Kevin Kerley,kevin-kerley-1,2019,appalachian-state,Appalachian State,NA
Jake Wilson,jake-wilson-1,2019,appalachian-state,Appalachian State,NA
Trey Ford,trey-ford-1,2019,appalachian-state,Appalachian State,NA
Luguentz Dort,luguentz-dort-1,2019,arizona-state,Arizona State,76 (2018)
Remy Martin,remy-martin-2,2019,arizona-state,Arizona State,
Zylan Cheatham,zylan-cheatham-1,2019,arizona-state,Arizona State,79 (2014)
Rob Edwards,rob-edwards-1,2019,arizona-state,Arizona State,
Romello White,romello-white-1,2019,arizona-state,Arizona State,80 (2016)
Kimani Lawrence,kimani-lawrence-1,2019,arizona-state,Arizona State,55 (2017)
Taeshon Cherry,taeshon-cherry-1,2019,arizona-state,Arizona State,36 (2018)
De'Quon Lake,dequon-lake-1,2019,arizona-state,Arizona State,
Elias Valtonen,elias-valtonen-1,2019,arizona-state,Arizona State,95 (2018)
Mickey Mitchell,mickey-mitchell-1,2019,arizona-state,Arizona State,
Vitaliy Shibel,vitaliy-shibel-1,2019,arizona-state,Arizona State,
Kyle Feit,kyle-feit-1,2019,arizona-state,Arizona State,
Grant Fogerty,grant-fogerty-1,2019,arizona-state,Arizona State,
Jordan Salzman,jordan-salzman-1,2019,arizona-state,Arizona State,
Jack Roggin,jack-roggin-1,2019,arizona-state,Arizona State,
Trev Thompson,trev-thompson-1,2019,arizona-state,Arizona State,
Brandon Randolph,brandon-randolph-2,2019,arizona,Arizona,35 (2017)
Chase Jeter,chase-jeter-1,2019,arizona,Arizona,14 (2015)
Brandon Williams,brandon-williams-8,2019,arizona,Arizona,34 (2018)
Justin Coleman,justin-coleman-2,2019,arizona,Arizona,72 (2014)
Ryan Luther,ryan-luther-1,2019,arizona,Arizona,
Dylan Smith,dylan-smith-1,2019,arizona,Arizona,
Ira Lee,ira-lee-1,2019,arizona,Arizona,60 (2017)
Alex Barcello,alex-barcello-1,2019,arizona,Arizona,
Devonaire Doutrive,devonaire-doutrive-1,2019,arizona,Arizona,71 (2018)
Emmanuel Akot,emmanuel-akot-1,2019,arizona,Arizona,42 (2017)
Jake Desjardins,jake-desjardins-1,2019,arizona,Arizona,
Matt Weyand,matt-weyand-1,2019,arizona,Arizona,
Kory Jones,kory-jones-1,2019,arizona,Arizona,
Alec Spence,alec-spence-1,2019,arizona,Arizona,
Rayjon Tucker,rayjon-tucker-1,2019,arkansas-little-rock,Little Rock,NA
Nikola Maric,nikola-maric-1,2019,arkansas-little-rock,Little Rock,NA
Markquis Nowell,markquis-nowell-1,2019,arkansas-little-rock,Little Rock,NA
Kris Bankston,kris-bankston-1,2019,arkansas-little-rock,Little Rock,NA
Deondre Burns,deondre-burns-1,2019,arkansas-little-rock,Little Rock,NA
Jaizec Lottie,jaizec-lottie-1,2019,arkansas-little-rock,Little Rock,NA
Kamani Johnson,kamani-johnson-1,2019,arkansas-little-rock,Little Rock,NA
Ryan Pippins,ryan-pippins-1,2019,arkansas-little-rock,Little Rock,NA
Dani Koljanin,dani-koljanin-1,2019,arkansas-little-rock,Little Rock,NA
Horace Wyatt Jr.,horace-wyattjr-1,2019,arkansas-little-rock,Little Rock,NA
Damir Hadzic,damir-hadzic-1,2019,arkansas-little-rock,Little Rock,NA
Terrell Curtis II,terrell-curtisii-1,2019,arkansas-little-rock,Little Rock,NA
Martaveous McKnight,martaveous-mcknight-1,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Shaun Doss,shaun-doss-1,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Charles Jackson,charles-jackson-4,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Terrance Banyard,terrance-banyard-1,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Marquell Carter,marquell-carter-1,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Isaac Bassey,isaac-bassey-1,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Artavious McDyess,artavious-mcdyess-1,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Marcus Wallace,marcus-wallace-3,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Cameron Posey,cameron-posey-1,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Trevor Banks,trevor-banks-1,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Christian Robertson,christian-robertson-1,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Quamauri Hardy,quamauri-hardy-1,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Chris Smith,chris-smith-20,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Anthony Davis Jr.,anthony-davisjr-1,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Dwain Whitfield,dwain-whitfield-1,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Jordan McNair,jordan-mcnair-1,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
William Ridgell,william-ridgell-1,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Khalid Campbell,khalid-campbell-1,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
J'Breun Sprinkle,jbreun-sprinkle-1,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Ty Cockfield,ty-cockfield-1,2019,arkansas-state,Arkansas State,NA
Marquis Eaton,marquis-eaton-1,2019,arkansas-state,Arkansas State,NA
Grantham Gillard,grantham-gillard-1,2019,arkansas-state,Arkansas State,NA
Tristin Walley,tristin-walley-1,2019,arkansas-state,Arkansas State,NA
J.J. Matthews,jj-matthews-1,2019,arkansas-state,Arkansas State,NA
Canberk Kus,canberk-kus-1,2019,arkansas-state,Arkansas State,NA
Salif Boudie,salif-boudie-1,2019,arkansas-state,Arkansas State,NA
Malik Brevard,malik-brevard-1,2019,arkansas-state,Arkansas State,NA
Christian Willis,christian-willis-1,2019,arkansas-state,Arkansas State,NA
Kobe Wilson,kobe-wilson-2,2019,arkansas-state,Arkansas State,NA
Shaquillo Fritz,shaquillo-fritz-1,2019,arkansas-state,Arkansas State,NA
Jake Scoggins,jake-scoggins-1,2019,arkansas-state,Arkansas State,NA
Morgan McKay,morgan-mckay-1,2019,arkansas-state,Arkansas State,NA
Jonathan Adams Jr.,jonathan-adamsjr-1,2019,arkansas-state,Arkansas State,NA
Daniel Gafford,daniel-gafford-1,2019,arkansas,Arkansas,36 (2017)
Isaiah Joe,isaiah-joe-1,2019,arkansas,Arkansas,
Mason Jones,mason-jones-1,2019,arkansas,Arkansas,
Jalen Harris,jalen-harris-13,2019,arkansas,Arkansas,
Adrio Bailey,adrio-bailey-1,2019,arkansas,Arkansas,
Reggie Chaney,reggie-chaney-1,2019,arkansas,Arkansas,
Desi Sills,desi-sills-1,2019,arkansas,Arkansas,
Keyshawn Embery-Simpson,keyshawn-embery-1,2019,arkansas,Arkansas,
Gabe Osabuohien,gabe-osabuohien-1,2019,arkansas,Arkansas,
Ethan Henderson,ethan-henderson-1,2019,arkansas,Arkansas,
Jordan Phillips,jordan-phillips-2,2019,arkansas,Arkansas,
Jonathan Holmes,jonathan-holmes-3,2019,arkansas,Arkansas,
Ty Stevens,ty-stevens-2,2019,arkansas,Arkansas,
Matthew Wilson,matthew-wilson-2,2019,army,Army,NA
Thomas Funk,thomas-funk-1,2019,army,Army,NA
Jordan Fox,jordan-fox-1,2019,army,Army,NA
Alex King,alex-king-1,2019,army,Army,NA
Lonnie Grayson,lonnie-grayson-1,2019,army,Army,NA
John Emezie,john-emezie-1,2019,army,Army,NA
Aaron Duhart,aaron-duhart-1,2019,army,Army,NA
Cayne Edwards,cayne-edwards-1,2019,army,Army,NA
Josh Caldwell,josh-caldwell-1,2019,army,Army,NA
Jacob Kessler,jacob-kessler-1,2019,army,Army,NA
Tucker Blackwell,tucker-blackwell-1,2019,army,Army,NA
Ben Kinker,ben-kinker-1,2019,army,Army,NA
John Scully,john-scully-1,2019,army,Army,NA
John Miller,john-miller-1,2019,army,Army,NA
Jordan Coleman,jordan-coleman-2,2019,army,Army,NA
Parker Fennema,parker-fennema-1,2019,army,Army,NA
Nick Finke,nick-finke-1,2019,army,Army,NA
Mark Madden,mark-madden-2,2019,army,Army,NA
Brendan Thiele,brendan-thiele-1,2019,army,Army,NA
Bryce Brown,bryce-brown-1,2019,auburn,Auburn,
Jared Harper,jared-harper-12,2019,auburn,Auburn,87 (2016)
Chuma Okeke,chuma-okeke-1,2019,auburn,Auburn,48 (2017)
Samir Doughty,samir-doughty-1,2019,auburn,Auburn,
Anfernee McLemore,anfernee-mclemore-1,2019,auburn,Auburn,
Malik Dunbar,malik-dunbar-1,2019,auburn,Auburn,
Austin Wiley,austin-wiley-1,2019,auburn,Auburn,
Horace Spencer,horace-spencer-1,2019,auburn,Auburn,58 (2015)
J'Von McCormick,jvon-mccormick-1,2019,auburn,Auburn,
Danjel Purifoy,danjel-purifoy-1,2019,auburn,Auburn,68 (2015)
Myles Parker,myles-parker-1,2019,auburn,Auburn,
Will Macoy,will-macoy-1,2019,auburn,Auburn,
Cole Blackstock,cole-blackstock-1,2019,auburn,Auburn,
Preston Cook,preston-cook-1,2019,auburn,Auburn,
Chase Maasdorp,chase-maasdorp-1,2019,auburn,Auburn,
Devontae Williams,devontae-williams-1,2019,auburn,Auburn,
Thomas Collier,thomas-collier-1,2019,auburn,Auburn,
Terry Taylor,terry-taylor-5,2019,austin-peay,Austin Peay,NA
Chris Porter-Bunton,chris-porter-bunton-1,2019,austin-peay,Austin Peay,NA
Steve Harris,steve-harris-3,2019,austin-peay,Austin Peay,NA
Zach Glotta,zach-glotta-1,2019,austin-peay,Austin Peay,NA
Jabari McGhee,jabari-mcghee-1,2019,austin-peay,Austin Peay,NA
Jarrett Givens,jarrett-givens-1,2019,austin-peay,Austin Peay,NA
Dayton Gumm,dayton-gumm-1,2019,austin-peay,Austin Peay,NA
Antwuan Butler,antwuan-butler-1,2019,austin-peay,Austin Peay,NA
Isaiah Hart,isaiah-hart-2,2019,austin-peay,Austin Peay,NA
Ivan Cucak,ivan-cucak-1,2019,austin-peay,Austin Peay,NA
Richard Henderson,richard-henderson-1,2019,austin-peay,Austin Peay,NA
Matheus Silveira,matheus-silveira-1,2019,austin-peay,Austin Peay,NA
Jashaun Garrison,jashaun-garrison-1,2019,austin-peay,Austin Peay,NA
Tayler Persons,tayler-persons-1,2019,ball-state,Ball State,NA
Tahjai Teague,tahjai-teague-1,2019,ball-state,Ball State,NA
K.J. Walton,kj-walton-1,2019,ball-state,Ball State,NA
Trey Moses,trey-moses-1,2019,ball-state,Ball State,NA
Kyle Mallers,kyle-mallers-1,2019,ball-state,Ball State,NA
Zach Gunn,zach-gunn-1,2019,ball-state,Ball State,NA
Ishmael El-Amin,ishmael-el-amin-1,2019,ball-state,Ball State,NA
Brachen Hazen,brachen-hazen-1,2019,ball-state,Ball State,NA
Josh Thompson,josh-thompson-1,2019,ball-state,Ball State,NA
Austin Nehls,austin-nehls-1,2019,ball-state,Ball State,NA
Blake Huggins,blake-huggins-1,2019,ball-state,Ball State,NA
Makai Mason,makai-mason-1,2019,baylor,Baylor,
Jared Butler,jared-butler-1,2019,baylor,Baylor,95 (2018)
Mario Kegler,mario-kegler-1,2019,baylor,Baylor,48 (2016)
Devonte Bandoo,devonte-bandoo-1,2019,baylor,Baylor,
King McClure,king-mcclure-1,2019,baylor,Baylor,66 (2015)
Mark Vital,mark-vital-1,2019,baylor,Baylor,79 (2016)
Tristan Clark,tristan-clark-1,2019,baylor,Baylor,
Matthew Mayer,matthew-mayer-1,2019,baylor,Baylor,86 (2018)
Freddie Gillespie,freddie-gillespie-1,2019,baylor,Baylor,
Flo Thamba,flo-thamba-1,2019,baylor,Baylor,
Darius Allen,darius-allen-1,2019,baylor,Baylor,
Obim Okeke,obim-okeke-1,2019,baylor,Baylor,
Dylan Windler,dylan-windler-1,2019,belmont,Belmont,NA
Kevin McClain,kevin-mcclain-1,2019,belmont,Belmont,NA
Nick Muszynski,nick-muszynski-1,2019,belmont,Belmont,NA
Grayson Murphy,grayson-murphy-1,2019,belmont,Belmont,NA
Nick Hopkins,nick-hopkins-1,2019,belmont,Belmont,NA
Caleb Hollander,caleb-hollander-1,2019,belmont,Belmont,NA
Seth Adelsperger,seth-adelsperger-1,2019,belmont,Belmont,NA
Michael Benkert,michael-benkert-1,2019,belmont,Belmont,NA
Adam Kunkel,adam-kunkel-1,2019,belmont,Belmont,NA
Derek Sabin,derek-sabin-1,2019,belmont,Belmont,NA
Tate Pierson,tate-pierson-1,2019,belmont,Belmont,NA
Garrett Suedekum,garrett-suedekum-1,2019,belmont,Belmont,NA
Michael Mayernick,michael-mayernick-1,2019,belmont,Belmont,NA
Cletrell Pope,cletrell-pope-1,2019,bethune-cookman,Bethune-Cookman,NA
Malik Maitland,malik-maitland-1,2019,bethune-cookman,Bethune-Cookman,NA
Mark Gordon,mark-gordon-1,2019,bethune-cookman,Bethune-Cookman,NA
Shawntrez Davis,shawntrez-davis-1,2019,bethune-cookman,Bethune-Cookman,NA
Dondre Duffus,dondre-duffus-1,2019,bethune-cookman,Bethune-Cookman,NA
Soufiyane Diakite,soufiyane-diakite-1,2019,bethune-cookman,Bethune-Cookman,NA
Houston Smith,houston-smith-1,2019,bethune-cookman,Bethune-Cookman,NA
Wali Parks,wali-parks-1,2019,bethune-cookman,Bethune-Cookman,NA
Armani Collins,armani-collins-1,2019,bethune-cookman,Bethune-Cookman,NA
Leon Redd,leon-redd-1,2019,bethune-cookman,Bethune-Cookman,NA
Isaiah Bailey,isaiah-bailey-1,2019,bethune-cookman,Bethune-Cookman,NA
Davis Francis,davis-francis-1,2019,bethune-cookman,Bethune-Cookman,NA
Danny Harris,danny-harris-1,2019,bethune-cookman,Bethune-Cookman,NA
Jeremiah Gilyard,jeremiah-gilyard-1,2019,bethune-cookman,Bethune-Cookman,NA
Ulmer Manzie,ulmer-manzie-1,2019,bethune-cookman,Bethune-Cookman,NA
Sam Sessoms,sam-sessoms-1,2019,binghamton,Binghamton,NA
Caleb Stewart,caleb-stewart-1,2019,binghamton,Binghamton,NA
J.C. Show,jc-show-1,2019,binghamton,Binghamton,NA
Chancellor Barnard,chancellor-barnard-1,2019,binghamton,Binghamton,NA
Everson Davis,everson-davis-1,2019,binghamton,Binghamton,NA
Richard Caldwell,richard-caldwell-1,2019,binghamton,Binghamton,NA
Timmy Rose,timmy-rose-1,2019,binghamton,Binghamton,NA
Calistus Anyichie,calistus-anyichie-1,2019,binghamton,Binghamton,NA
Albert Odero,albert-odero-1,2019,binghamton,Binghamton,NA
Tyler Stewart,tyler-stewart-1,2019,binghamton,Binghamton,NA
Calvin Poulina,calvin-poulina-1,2019,binghamton,Binghamton,NA
Leo Gallagher,leo-gallagher-1,2019,binghamton,Binghamton,NA
Justinian Jessup,justinian-jessup-1,2019,boise-state,Boise State,NA
Derrick Alston,derrick-alston-2,2019,boise-state,Boise State,NA
Alex Hobbs,alex-hobbs-1,2019,boise-state,Boise State,NA
Zach Haney,zach-haney-1,2019,boise-state,Boise State,NA
Roderick Williams,roderick-williams-1,2019,boise-state,Boise State,NA
Marcus Dickinson,marcus-dickinson-1,2019,boise-state,Boise State,NA
Pat Dembley,pat-dembley-1,2019,boise-state,Boise State,NA
David Wacker,david-wacker-1,2019,boise-state,Boise State,NA
Malek Harwell,malek-harwell-1,2019,boise-state,Boise State,NA
Ky Bowman,ky-bowman-1,2019,boston-college,Boston College,
Nik Popovic,nik-popovic-1,2019,boston-college,Boston College,
Jordan Chatman,jordan-chatman-1,2019,boston-college,Boston College,
Wynston Tabbs,wynston-tabbs-1,2019,boston-college,Boston College,
Jairus Hamilton,jairus-hamilton-1,2019,boston-college,Boston College,69 (2018)
Chris Herren Jr.,chris-herrenjr-1,2019,boston-college,Boston College,
Steffon Mitchell,steffon-mitchell-1,2019,boston-college,Boston College,
Jared Hamilton,jared-hamilton-1,2019,boston-college,Boston College,
Johncarlos Reyes,johncarlos-reyes-1,2019,boston-college,Boston College,
Lucas Kraljevic,lucas-kraljevic-1,2019,boston-college,Boston College,
Vin Baker Jr.,vin-bakerjr-1,2019,boston-college,Boston College,
Avery Wilson,avery-wilson-1,2019,boston-college,Boston College,
Matt DiLuccio,matt-diluccio-1,2019,boston-college,Boston College,
Gordon Gehan,gordon-gehan-1,2019,boston-college,Boston College,
Ervins Meznieks,ervin-meznieks-1,2019,boston-college,Boston College,
Max Mahoney,max-mahoney-1,2019,boston-university,Boston University,NA
Tyler Scanlon,tyler-scanlon-1,2019,boston-university,Boston University,NA
Javante McCoy,javante-mccoy-1,2019,boston-university,Boston University,NA
Alex Vilarino,alex-vilarino-1,2019,boston-university,Boston University,NA
