player,player_id,season,url_school,school,rsci
Marquelle McIntyre,marquelle-mcintyre-1,2017,akron,Akron,NA
Carlitos Anderson,carlitos-anderson-1,2017,akron,Akron,NA
Quinterian McConico,quinterian-mcconico-1,2017,alabama-am,Alabama A&M,NA
De'Edrick Petty,deedrick-petty-1,2017,alabama-am,Alabama A&M,NA
Rakiya Battle,rakiya-battle-1,2017,alabama-am,Alabama A&M,NA
Marcus Merriweather,marcus-merriweather-1,2017,alabama-am,Alabama A&M,NA
Matthew Cotton,matthew-cotton-1,2017,alabama-am,Alabama A&M,NA
Adrian Edwards,adrian-edwards-1,2017,alabama-am,Alabama A&M,NA
Mohamed Sherif,mohamed-sherif-1,2017,alabama-am,Alabama A&M,NA
Evan Wiley,evan-wiley-2,2017,alabama-am,Alabama A&M,NA
Ariston Johnson,ariston-johnson-1,2017,alabama-am,Alabama A&M,NA
Eugene Jones Jr.,eugene-jonesjr-1,2017,alabama-am,Alabama A&M,NA
Tracy Burnett,tracy-burnett-1,2017,alabama-am,Alabama A&M,NA
Christopher Thomas,christopher-thomas-2,2017,alabama-am,Alabama A&M,NA
LaQuan Wiltshire,laquan-wiltshire-1,2017,alabama-am,Alabama A&M,NA
Kimium Woods,kimium-woods-1,2017,alabama-am,Alabama A&M,NA
William Lee,william-lee-1,2017,alabama-birmingham,Alabama-Birmingham,NA
Chris Cokley,chris-cokley-1,2017,alabama-birmingham,Alabama-Birmingham,NA
Dirk Williams,dirk-williams-2,2017,alabama-birmingham,Alabama-Birmingham,NA
Hakeem Baxter,hakeem-baxter-1,2017,alabama-birmingham,Alabama-Birmingham,NA
Denzell Watts,denzell-watts-1,2017,alabama-birmingham,Alabama-Birmingham,NA
Deion Lavender,deion-lavender-1,2017,alabama-birmingham,Alabama-Birmingham,NA
Tosin Mehinti,tosin-mehinti-1,2017,alabama-birmingham,Alabama-Birmingham,NA
Javien Williams,javien-williams-1,2017,alabama-birmingham,Alabama-Birmingham,NA
Tyler Madison,tyler-madison-1,2017,alabama-birmingham,Alabama-Birmingham,NA
Nate Darling,nate-darling-1,2017,alabama-birmingham,Alabama-Birmingham,NA
Thomas Smallwood,thomas-smallwood-1,2017,alabama-birmingham,Alabama-Birmingham,NA
Nick Norton,nick-norton-1,2017,alabama-birmingham,Alabama-Birmingham,NA
Rodney Simeon,rodney-simeon-1,2017,alabama-state,Alabama State,NA
Tony Armstrong,tony-armstrong-1,2017,alabama-state,Alabama State,NA
Reginald Gee,reginald-gee-1,2017,alabama-state,Alabama State,NA
Torloft Thomas,torlorf-thomas-1,2017,alabama-state,Alabama State,NA
Terrance LeFlore,terrance-leflore-1,2017,alabama-state,Alabama State,NA
Amir Warnock,amir-warnock-1,2017,alabama-state,Alabama State,NA
Mikel Tyson,mikel-tyson-1,2017,alabama-state,Alabama State,NA
Corvon Butler,corvon-butler-1,2017,alabama-state,Alabama State,NA
Steve Rogers,steve-rogers-1,2017,alabama-state,Alabama State,NA
Demetrius Houston,demetrius-houston-1,2017,alabama-state,Alabama State,NA
Glenn Hollaway,glenn-hollaway-1,2017,alabama-state,Alabama State,NA
Artis Cleveland,artis-cleveland-1,2017,alabama-state,Alabama State,NA
Austin Rogers,austin-rogers-1,2017,alabama-state,Alabama State,NA
Davante Pope,davante-pope-1,2017,alabama-state,Alabama State,NA
Branden Johnson,branden-johnson-2,2017,alabama-state,Alabama State,NA
Braxton Key,braxton-key-1,2017,alabama,Alabama,56 (2016)
Dazon Ingram,dazon-ingram-1,2017,alabama,Alabama,
Riley Norris,riley-norris-1,2017,alabama,Alabama,
Avery Johnson,avery-johnson-3,2017,alabama,Alabama,
Corban Collins,corban-collins-1,2017,alabama,Alabama,
Donta Hall,donta-hall-1,2017,alabama,Alabama,
Ar'Mond Davis,armond-davis-1,2017,alabama,Alabama,
Jimmie Taylor,jimmie-taylor-1,2017,alabama,Alabama,67 (2013)
Bola Olaniyan,bola-olaniyan-1,2017,alabama,Alabama,
Shannon Hale,shannon-hale-1,2017,alabama,Alabama,
Nick King,nick-king-1,2017,alabama,Alabama,40 (2013)
Lawson Schaffer,lawson-schaffer-1,2017,alabama,Alabama,
Brandon Austin,brandon-austin-1,2017,alabama,Alabama,
Landon Fuller,landon-fuller-1,2017,alabama,Alabama,
David Nichols,david-nichols-1,2017,albany-ny,Albany (NY),NA
Joe Cremo,joe-cremo-1,2017,albany-ny,Albany (NY),NA
Travis Charles,travis-charles-1,2017,albany-ny,Albany (NY),NA
Greig Stire,greig-stire-1,2017,albany-ny,Albany (NY),NA
Dallas Ennema,dallas-ennema-1,2017,albany-ny,Albany (NY),NA
Mike Rowley,michael-rowley-1,2017,albany-ny,Albany (NY),NA
Devonte Campbell,devonte-campbell-1,2017,albany-ny,Albany (NY),NA
Marqueese Grayson,marqueese-grayson-1,2017,albany-ny,Albany (NY),NA
Costa Anderson,costa-anderson-1,2017,albany-ny,Albany (NY),NA
Jaraan Lands,jaraan-lands-1,2017,albany-ny,Albany (NY),NA
Terrel Martin-Garcia,terrel-martin-garcia-1,2017,albany-ny,Albany (NY),NA
Nick Fruscio,nick-fruscio-1,2017,albany-ny,Albany (NY),NA
Jamir Andrews,jamir-andrews-1,2017,albany-ny,Albany (NY),NA
Reginald Johnson,reginald-johnson-1,2017,alcorn-state,Alcorn State,NA
Marquis Vance,marquis-vance-1,2017,alcorn-state,Alcorn State,NA
A.J. Mosby,aj-mosby-1,2017,alcorn-state,Alcorn State,NA
Denzel Dulin,denzel-dulin-1,2017,alcorn-state,Alcorn State,NA
Maurice Howard,maurice-howard-1,2017,alcorn-state,Alcorn State,NA
Deandre Davis,deandre-davis-2,2017,alcorn-state,Alcorn State,NA
Avery Patterson,avery-patterson-2,2017,alcorn-state,Alcorn State,NA
Yalen Reed,yalen-reed-1,2017,alcorn-state,Alcorn State,NA
Rahamanh Katumbusi II,rahamanh-katumbusiii-1,2017,alcorn-state,Alcorn State,NA
Tyler Carter,tyler-carter-1,2017,alcorn-state,Alcorn State,NA
Juwan Henderson,juwan-henderson-1,2017,alcorn-state,Alcorn State,NA
Devon Brewer,devon-brewer-1,2017,alcorn-state,Alcorn State,NA
TyQuayion Smith,tyquayion-smith-1,2017,alcorn-state,Alcorn State,NA
Kobe Wilson,kobe-wilson-1,2017,alcorn-state,Alcorn State,NA
Sa'eed Nelson,saeed-nelson-1,2017,american,American,NA
Mark Gasperini,mark-gasperini-1,2017,american,American,NA
Delante Jones,delante-jones-1,2017,american,American,NA
Charlie Jones,charlie-jones-2,2017,american,American,NA
Lonnie Rivera,lonnie-rivera-1,2017,american,American,NA
James Washington,james-washington-2,2017,american,American,NA
Jalen Rhea,jalen-rhea-1,2017,american,American,NA
Matt Cimino,matt-cimino-1,2017,american,American,NA
Alex Paquin,alex-paquin-1,2017,american,American,NA
Leon Tolksdorf,leon-tolksdorf-1,2017,american,American,NA
Andrija Matic,andrija-matic-1,2017,american,American,NA
Kevin Brown,kevin-brown-1,2017,american,American,NA
Yilret Yiljep,yilret-yiljep-1,2017,american,American,NA
Ronshad Shabazz,ronshad-shabazz-1,2017,appalachian-state,Appalachian State,NA
Griffin Kinney,griffin-kinney-1,2017,appalachian-state,Appalachian State,NA
Tyrell Johnson,tyrell-johnson-1,2017,appalachian-state,Appalachian State,NA
Emarius Logan,emarius-logan-1,2017,appalachian-state,Appalachian State,NA
Patrick Good,patrick-good-1,2017,appalachian-state,Appalachian State,NA
Isaac Johnson,isaac-johnson-1,2017,appalachian-state,Appalachian State,NA
Kelvin Robinson,kelvin-robinson-2,2017,appalachian-state,Appalachian State,NA
Jake Babic,jake-babic-1,2017,appalachian-state,Appalachian State,NA
Craig Hinton,craig-hinton-1,2017,appalachian-state,Appalachian State,NA
Bennett Holley,bennett-holley-1,2017,appalachian-state,Appalachian State,NA
Matt O'Boyle,matt-oboyle-1,2017,appalachian-state,Appalachian State,NA
Jake Wilson,jake-wilson-1,2017,appalachian-state,Appalachian State,NA
Zach Cottrell,zach-cottrell-1,2017,appalachian-state,Appalachian State,NA
Kevin Kerley,kevin-kerley-1,2017,appalachian-state,Appalachian State,NA
Trey Ford,trey-ford-1,2017,appalachian-state,Appalachian State,NA
Torian Graham,torian-graham-1,2017,arizona-state,Arizona State,72 (2012)
Tra Holder,tra-holder-1,2017,arizona-state,Arizona State,
Shannon Evans,shannon-evans-1,2017,arizona-state,Arizona State,
Obinna Oleka,obinna-oleka-1,2017,arizona-state,Arizona State,
Kodi Justice,kodi-justice-1,2017,arizona-state,Arizona State,
Sam Cunliffe,sam-cunliffe-1,2017,arizona-state,Arizona State,39 (2016)
Ramon Vila,ramon-vila-1,2017,arizona-state,Arizona State,
Jethro Tshisumpa,jethro-tshisumpa-1,2017,arizona-state,Arizona State,98 (2016)
Andre Adams,andre-adams-1,2017,arizona-state,Arizona State,
Maurice O'Field,maurice-ofield-1,2017,arizona-state,Arizona State,
Austin Witherill,austin-witherill-1,2017,arizona-state,Arizona State,
Grant Fogerty,grant-fogerty-1,2017,arizona-state,Arizona State,
Romaine Jackson,romaine-jackson-1,2017,arizona-state,Arizona State,
Chris Odionu,chris-odionu-1,2017,arizona-state,Arizona State,
Lauri Markkanen,lauri-markkanen-1,2017,arizona,Arizona,72 (2016)
Rawle Alkins,rawle-alkins-1,2017,arizona,Arizona,21 (2016)
Dusan Ristic,dusan-ristic-1,2017,arizona,Arizona,
Kadeem Allen,kadeem-allen-1,2017,arizona,Arizona,
Kobi Simmons,kobi-simmons-1,2017,arizona,Arizona,24 (2016)
Allonzo Trier,allonzo-trier-1,2017,arizona,Arizona,12 (2015)
Chance Comanche,chance-comanche-1,2017,arizona,Arizona,48 (2015)
Parker Jackson-Cartwright,parker-jackson-cartwright-1,2017,arizona,Arizona,44 (2014)
Keanu Pinder,keanu-pinder-1,2017,arizona,Arizona,
Kory Jones,kory-jones-1,2017,arizona,Arizona,
Jake Desjardins,jake-desjardins-1,2017,arizona,Arizona,
Paulo Cruz,paulo-cruz-1,2017,arizona,Arizona,
Tyler Trillo,tyler-trillo-1,2017,arizona,Arizona,
Marcus Johnson Jr.,marcus-johnsonjr-1,2017,arkansas-little-rock,Little Rock,NA
Jalen Jackson,jalen-jackson-1,2017,arkansas-little-rock,Little Rock,NA
Kemy Osse,kemy-osse-1,2017,arkansas-little-rock,Little Rock,NA
Maurius Hill,maurius-hill-1,2017,arkansas-little-rock,Little Rock,NA
Lis Shoshi,lis-shoshi-1,2017,arkansas-little-rock,Little Rock,NA
Deondre Burns,deondre-burns-1,2017,arkansas-little-rock,Little Rock,NA
Oliver Black,oliver-black-1,2017,arkansas-little-rock,Little Rock,NA
Andre Jones,andre-jones-3,2017,arkansas-little-rock,Little Rock,NA
Stetson Billings,stetson-billings-1,2017,arkansas-little-rock,Little Rock,NA
Ben Marcus,ben-marcus-1,2017,arkansas-little-rock,Little Rock,NA
Evan Moorman,evan-moorman-1,2017,arkansas-little-rock,Little Rock,NA
Ryan Pippins,ryan-pippins-1,2017,arkansas-little-rock,Little Rock,NA
Shandon Goldman,shandon-goldman-1,2017,arkansas-little-rock,Little Rock,NA
Brandon Brady,brandon-brady-1,2017,arkansas-little-rock,Little Rock,NA
Trent Steen,trent-steen-1,2017,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Jaquan Lynch,jaquan-lynch-1,2017,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Ghiavonni Robinson,ghiavonni-robinson-1,2017,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Joe'Randle Toliver,joerandle-toliver-1,2017,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Charles Jackson,charles-jackson-4,2017,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Travon Harper,travon-harper-1,2017,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Kennedy McKinney,kennedy-mckinney-1,2017,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Deshon Bayless,deshon-bayless-1,2017,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Marcus Wallace,marcus-wallace-3,2017,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Devin Berry,devin-berry-1,2017,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Marquis Cunningham,marquis-cunningham-1,2017,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Artavious McDyess,artavious-mcdyess-1,2017,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
David Tillman,david-tillman-1,2017,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Khalid Campbell,khalid-campbell-1,2017,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Cedric Turner,cedric-turner-1,2017,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Devin Carter,devin-carter-1,2017,arkansas-state,Arkansas State,NA
Deven Simms,deven-simms-1,2017,arkansas-state,Arkansas State,NA
Rashad Lindsey,rashad-lindsey-1,2017,arkansas-state,Arkansas State,NA
Donte Thomas,donte-thomas-2,2017,arkansas-state,Arkansas State,NA
Tamas Bruce,tamas-bruce-1,2017,arkansas-state,Arkansas State,NA
Jahmiah Simmons,jahmiah-simmons-1,2017,arkansas-state,Arkansas State,NA
C.J. Foster,cj-foster-1,2017,arkansas-state,Arkansas State,NA
Connor Kern,connor-kern-1,2017,arkansas-state,Arkansas State,NA
Salif Boudie,salif-boudie-1,2017,arkansas-state,Arkansas State,NA
Nelson Nweke,nelson-nweke-1,2017,arkansas-state,Arkansas State,NA
Andrew Riley,andrew-riley-1,2017,arkansas-state,Arkansas State,NA
Christian Willis,christian-willis-1,2017,arkansas-state,Arkansas State,NA
Christian Davis,christian-davis-1,2017,arkansas-state,Arkansas State,NA
Dusty Hannahs,dusty-hannahs-1,2017,arkansas,Arkansas,
Daryl Macon,daryl-macon-1,2017,arkansas,Arkansas,
Jaylen Barford,jaylen-barford-1,2017,arkansas,Arkansas,
Moses Kingsley,moses-kingsley-1,2017,arkansas,Arkansas,47 (2013)
Anton Beard,anton-beard-1,2017,arkansas,Arkansas,
Manuale Watkins,manuale-watkins-1,2017,arkansas,Arkansas,
Dustin Thomas,dustin-thomas-1,2017,arkansas,Arkansas,
Arlando Cook,arlando-cook-1,2017,arkansas,Arkansas,
Trey Thompson,trey-thompson-1,2017,arkansas,Arkansas,
C.J. Jones,cj-jones-3,2017,arkansas,Arkansas,
Adrio Bailey,adrio-bailey-1,2017,arkansas,Arkansas,
Brachen Hazen,brachen-hazen-1,2017,arkansas,Arkansas,
Jonathan Holmes,jonathan-holmes-3,2017,arkansas,Arkansas,
Jordan Fox,jordan-fox-1,2017,army,Army,NA
Matthew Wilson,matthew-wilson-2,2017,army,Army,NA
Thomas Funk,thomas-funk-1,2017,army,Army,NA
John Emezie,john-emezie-1,2017,army,Army,NA
Luke Morrison,luke-morrison-1,2017,army,Army,NA
Jacob Kessler,jacob-kessler-1,2017,army,Army,NA
Mac Hoffman,mac-hoffman-1,2017,army,Army,NA
Kennedy Edwards,kennedy-edwards-1,2017,army,Army,NA
Scott Mammel,scott-mammel-1,2017,army,Army,NA
Adam Roe,adam-roe-1,2017,army,Army,NA
Jason Houle,jason-houle-1,2017,army,Army,NA
John Miller,john-miller-1,2017,army,Army,NA
Ben Mammel,ben-mammel-1,2017,army,Army,NA
Richard Brown,richard-brown-2,2017,army,Army,NA
Gunther Klimes,gunther-klimes-1,2017,army,Army,NA
Cayne Edwards,cayne-edwards-1,2017,army,Army,NA
Daniel Andrews,daniel-andrews-1,2017,army,Army,NA
Vincent McFadden,vincent-mcfadden-1,2017,army,Army,NA
Mustapha Heron,mustapha-heron-1,2017,auburn,Auburn,18 (2016)
Jared Harper,jared-harper-12,2017,auburn,Auburn,87 (2016)
Danjel Purifoy,danjel-purifoy-1,2017,auburn,Auburn,68 (2015)
T.J. Dunans,tj-dunans-1,2017,auburn,Auburn,
Ronnie Johnson,ronnie-johnson-1,2017,auburn,Auburn,92 (2012)
Bryce Brown,bryce-brown-1,2017,auburn,Auburn,
Austin Wiley,austin-wiley-1,2017,auburn,Auburn,
Anfernee McLemore,anfernee-mclemore-1,2017,auburn,Auburn,
TJ Lang,tj-lang-1,2017,auburn,Auburn,
Horace Spencer,horace-spencer-1,2017,auburn,Auburn,58 (2015)
LaRon Smith,laron-smith-1,2017,auburn,Auburn,
Will Macoy,will-macoy-1,2017,auburn,Auburn,
Devin Waddell,devin-waddell-1,2017,auburn,Auburn,
Patrick Keim,patrick-keim-1,2017,auburn,Auburn,
Cole Blackstock,cole-blackstock-1,2017,auburn,Auburn,
Mike Cohen,mike-cohen-2,2017,auburn,Auburn,
Trey Tate,trey-tate-1,2017,auburn,Auburn,
Josh Robinson,josh-robinson-3,2017,austin-peay,Austin Peay,NA
John Murry,john-murry-1,2017,austin-peay,Austin Peay,NA
Kenny Jones,kenny-jones-2,2017,austin-peay,Austin Peay,NA
Jared Savage,jared-savag-1,2017,austin-peay,Austin Peay,NA
Chris Porter-Bunton,chris-porter-bunton-1,2017,austin-peay,Austin Peay,NA
Dre' Clayton,dre-clayton-1,2017,austin-peay,Austin Peay,NA
Zach Glotta,zach-glotta-1,2017,austin-peay,Austin Peay,NA
Assane Diop,assane-diop-1,2017,austin-peay,Austin Peay,NA
Tre' Ivory,tre-ivory-1,2017,austin-peay,Austin Peay,NA
Steve Harris,steve-harris-3,2017,austin-peay,Austin Peay,NA
Domas Budrys,domas-budrys-1,2017,austin-peay,Austin Peay,NA
Jartavious Dobbs,jartavious-dobbs-1,2017,austin-peay,Austin Peay,NA
Tayler Persons,tayler-persons-1,2017,ball-state,Ball State,NA
Franko House,franko-house-1,2017,ball-state,Ball State,NA
Ryan Weber,ryan-weber-1,2017,ball-state,Ball State,NA
Trey Moses,trey-moses-1,2017,ball-state,Ball State,NA
Sean Sellers,sean-sellers-1,2017,ball-state,Ball State,NA
Francis Kiapway,francis-kiapway-1,2017,ball-state,Ball State,NA
Tahjai Teague,tahjai-teague-1,2017,ball-state,Ball State,NA
Jeremie Tyler,jeremie-tyler-1,2017,ball-state,Ball State,NA
Kyle Mallers,kyle-mallers-1,2017,ball-state,Ball State,NA
DouDou Gueye,doudou-gueye-1,2017,ball-state,Ball State,NA
Kaleb Mallory,kaleb-mallory-1,2017,ball-state,Ball State,NA
Josh Thompson,josh-thompson-1,2017,ball-state,Ball State,NA
Johnathan Motley,johnathan-motley-1,2017,baylor,Baylor,
Manu Lecomte,manu-lecomte-1,2017,baylor,Baylor,
Jo Acuil,jo-acuil-1,2017,baylor,Baylor,
Allerik Freeman,allerik-freeman-2,2017,baylor,Baylor,62 (2013)
T.J. Maston,tj-maston-1,2017,baylor,Baylor,
Ishmail Wainright,ish-wainright-1,2017,baylor,Baylor,58 (2013)
Jake Lindsey,jake-lindsey-1,2017,baylor,Baylor,
King McClure,king-mcclure-1,2017,baylor,Baylor,66 (2015)
Nuni Omot,nuni-omot-1,2017,baylor,Baylor,
Wendell Mitchell,wendell-mitchell-1,2017,baylor,Baylor,
Jonathan Davis,jonathan-davis-2,2017,baylor,Baylor,
Evan Bradds,evan-bradds-1,2017,belmont,Belmont,NA
Taylor Barnette,taylor-barnette-1,2017,belmont,Belmont,NA
Amanze Egekeze,amanze-egekeze-1,2017,belmont,Belmont,NA
Dylan Windler,dylan-windler-1,2017,belmont,Belmont,NA
Nick Smith,nick-smith-3,2017,belmont,Belmont,NA
Austin Luke,austin-luke-1,2017,belmont,Belmont,NA
Kevin McClain,kevin-mcclain-1,2017,belmont,Belmont,NA
Seth Adelsperger,seth-adelsperger-1,2017,belmont,Belmont,NA
Burton Sampson,burton-sampson-1,2017,belmont,Belmont,NA
Tyler Hadden,tyler-hadden-1,2017,belmont,Belmont,NA
Michael Benkert,michael-benkert-1,2017,belmont,Belmont,NA
Josh Lester,josh-lester-1,2017,belmont,Belmont,NA
Mack Mercer,mack-mercer-1,2017,belmont,Belmont,NA
Brandon Tabb,brandon-tabb-1,2017,bethune-cookman,Bethune-Cookman,NA
Reggie Baker,reggie-baker-1,2017,bethune-cookman,Bethune-Cookman,NA
Quinton Forrest,quinton-forrest-1,2017,bethune-cookman,Bethune-Cookman,NA
Diamante Lewis,diamante-lewis-1,2017,bethune-cookman,Bethune-Cookman,NA
Jeffrey Altidort,jeffrey-altidort-1,2017,bethune-cookman,Bethune-Cookman,NA
Brandon Suggs,brandon-suggs-1,2017,bethune-cookman,Bethune-Cookman,NA
Ulmer Manzie,ulmer-manzie-1,2017,bethune-cookman,Bethune-Cookman,NA
Josue Salaam,josue-salaam-1,2017,bethune-cookman,Bethune-Cookman,NA
Houston Smith,houston-smith-1,2017,bethune-cookman,Bethune-Cookman,NA
Danny Harris,danny-harris-1,2017,bethune-cookman,Bethune-Cookman,NA
Jamal Gaines,jamal-gaines-1,2017,bethune-cookman,Bethune-Cookman,NA
Marquel Ingram,marquel-ingram-1,2017,bethune-cookman,Bethune-Cookman,NA
Rodney Ross,rodney-ross-1,2017,bethune-cookman,Bethune-Cookman,NA
Bobby Ahearn,bobby-ahearn-1,2017,binghamton,Binghamton,NA
Willie Rodriguez,willie-rodriguez-1,2017,binghamton,Binghamton,NA
Timmy Rose,timmy-rose-1,2017,binghamton,Binghamton,NA
Thomas Bruce,thomas-bruce-1,2017,binghamton,Binghamton,NA
Marlon Beck,marlon-beck-1,2017,binghamton,Binghamton,NA
Everson Davis,everson-davis-1,2017,binghamton,Binghamton,NA
Dusan Perovic,dusan-perovic-1,2017,binghamton,Binghamton,NA
Yosef Yacob,yosef-yacob-1,2017,binghamton,Binghamton,NA
J.C. Show,jc-show-1,2017,binghamton,Binghamton,NA
Fard Muhammad,fard-muhammad-1,2017,binghamton,Binghamton,NA
John Rinaldi,john-rinaldi-1,2017,binghamton,Binghamton,NA
John Schurman,john-schurman-1,2017,binghamton,Binghamton,NA
Justin McFadden,justin-mcfadden-1,2017,binghamton,Binghamton,NA
Jordan McRae,jordan-mcrae-2,2017,binghamton,Binghamton,NA
Chandler Hutchison,chandler-hutchison-1,2017,boise-state,Boise State,NA
Paris Austin,paris-austin-1,2017,boise-state,Boise State,NA
James Reid,james-reid-1,2017,boise-state,Boise State,NA
Nick Duncan,nick-duncan-1,2017,boise-state,Boise State,NA
Justinian Jessup,justinian-jessup-1,2017,boise-state,Boise State,NA
Zach Haney,zach-haney-1,2017,boise-state,Boise State,NA
David Wacker,david-wacker-1,2017,boise-state,Boise State,NA
Alex Hobbs,alex-hobbs-1,2017,boise-state,Boise State,NA
Marcus Dickinson,marcus-dickinson-1,2017,boise-state,Boise State,NA
Robin Jorch,robin-jorch-1,2017,boise-state,Boise State,NA
Cameron Oluyitan,cameron-oluyitan-1,2017,boise-state,Boise State,NA
Malek Harwell,malek-harwell-1,2017,boise-state,Boise State,NA
Matt Grooms,matt-grooms-1,2017,boise-state,Boise State,NA
Jerome Robinson,jerome-robinson-2,2017,boston-college,Boston College,NA
Ky Bowman,ky-bowman-1,2017,boston-college,Boston College,NA
Jordan Chatman,jordan-chatman-1,2017,boston-college,Boston College,NA
A.J. Turner,aj-turner-1,2017,boston-college,Boston College,NA
Connar Tava,connar-tava-1,2017,boston-college,Boston College,NA
Nik Popovic,nik-popovic-1,2017,boston-college,Boston College,NA
Maurice Jeffers,maurice-jeffers-2,2017,boston-college,Boston College,NA
Garland Owens,garland-owens-1,2017,boston-college,Boston College,NA
Ty Graves,ty-graves-1,2017,boston-college,Boston College,NA
Johncarlos Reyes,johncarlos-reyes-1,2017,boston-college,Boston College,NA
Mike Sagay,mike-sagay-1,2017,boston-college,Boston College,NA
Ervins Meznieks,ervin-meznieks-1,2017,boston-college,Boston College,NA
Matt DiLuccio,matt-diluccio-1,2017,boston-college,Boston College,NA
Gordon Gehan,gordon-gehan-1,2017,boston-college,Boston College,NA
Aser Ghebremichael,aser-ghebremichael-1,2017,boston-college,Boston College,NA
Eric Fanning,eric-fanning-1,2017,boston-university,Boston University,NA
Justin Alston,justin-alston-1,2017,boston-university,Boston University,NA
Cedric Hankerson,cedric-hankerson-1,2017,boston-university,Boston University,NA
Tyler Scanlon,tyler-scanlon-1,2017,boston-university,Boston University,NA
Kyle Foreman,kyle-foreman-1,2017,boston-university,Boston University,NA
Nick Havener,nick-havener-1,2017,boston-university,Boston University,NA
Max Mahoney,max-mahoney-1,2017,boston-university,Boston University,NA
Eric Johnson,eric-johnson-4,2017,boston-university,Boston University,NA
Cheddi Mosely,cheddi-mosley-1,2017,boston-university,Boston University,NA
Will Goff,will-goff-1,2017,boston-university,Boston University,NA
Destin Barnes,destin-barnes-1,2017,boston-university,Boston University,NA
Kamali Chambers,kamali-chambers-1,2017,boston-university,Boston University,NA
