player,player_id,season,url_school,school,rsci
Courtney Jackson,courtney-jackson-1,2012,arkansas-little-rock,Little Rock,NA
Michael Javes,michael-javes-1,2012,arkansas-little-rock,Little Rock,NA
Ben Dillard,ben-dillard-1,2012,arkansas-little-rock,Little Rock,NA
Tramar Sutherland,tramar-sutherland-1,2012,arkansas-little-rock,Little Rock,NA
Taggart Lockhart,taggart-lockhart-1,2012,arkansas-little-rock,Little Rock,NA
Eric Lawton,eric-lawton-1,2012,arkansas-little-rock,Little Rock,NA
Marlon Louzeiro,marlon-louzeiro-1,2012,arkansas-little-rock,Little Rock,NA
Reggie Fondren,reggie-fondren-1,2012,arkansas-little-rock,Little Rock,NA
James White,james-white-2,2012,arkansas-little-rock,Little Rock,NA
Ted Crass,ted-crass-1,2012,arkansas-little-rock,Little Rock,NA
Savalance Townsend,savalance-townsend-1,2012,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Mitchell Anderson,mitchell-anderson-1,2012,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Daniel Broughton,daniel-broughton-1,2012,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Lazabian Jackson,lazabian-jackson-1,2012,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Clay Johnson,clay-johnson-2,2012,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Rontrell Bailey,rontrell-bailey-1,2012,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Lavoris Weathers,lavoris-weathers-1,2012,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Austin Allen,austin-allen-2,2012,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Jamar Harris,jamar-harris-1,2012,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Kyle Jones,kyle-jones-1,2012,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Jaylon Floyd,jaylon-floyd-1,2012,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Derrius Nelson,derrius-nelson-1,2012,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Demetrious Smith,demetrious-smith-1,2012,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Edward Buford,edward-buford-1,2012,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Marcel Mosley,marcel-mosley-1,2012,arkansas-pine-bluff,Arkansas-Pine Bluff,NA
Marcus Hooten,marcus-hooten-1,2012,arkansas-state,Arkansas State,NA
Malcoln Kirkland,malcoln-kirkland-1,2012,arkansas-state,Arkansas State,NA
Trey Finn,trey-finn-1,2012,arkansas-state,Arkansas State,NA
Brandon Peterson,brandon-peterson-2,2012,arkansas-state,Arkansas State,NA
Edward Townsel,edward-townsel-1,2012,arkansas-state,Arkansas State,NA
Darion Griswold,darion-griswold-1,2012,arkansas-state,Arkansas State,NA
Rakeem Dickerson,rakeem-dickerson-1,2012,arkansas-state,Arkansas State,NA
Adam Sterrenberg,adam-sterrenberg-1,2012,arkansas-state,Arkansas State,NA
Johnny Zuppardo,johnny-zuppardo-1,2012,arkansas-state,Arkansas State,NA
Bryce Clark,bryce-clark-1,2012,arkansas-state,Arkansas State,NA
Kinley Ogbonnaya-Branch,kinley-ogbonnaya-branch-1,2012,arkansas-state,Arkansas State,NA
B.J. Young,bj-young-1,2012,arkansas,Arkansas,20 (2011)
Mardracus Wade,mardracus-wade-1,2012,arkansas,Arkansas,
Rickey Scott,rickey-scott-1,2012,arkansas,Arkansas,
Julysses Nobles,julysses-nobles-1,2012,arkansas,Arkansas,
Rashad Madden,rashad-madden-1,2012,arkansas,Arkansas,42 (2011)
Devonta Abron,devonta-abron-1,2012,arkansas,Arkansas,
Hunter Mickelson,hunter-mickelson-1,2012,arkansas,Arkansas,71 (2011)
Marvell Waithe,marvell-waithe-1,2012,arkansas,Arkansas,
Michael Sanchez,michael-sanchez-1,2012,arkansas,Arkansas,
Marshawn Powell,marshawn-powell-1,2012,arkansas,Arkansas,72 (2009)
Brandon Mitchell,brandon-mitchell-1,2012,arkansas,Arkansas,
Kikko Haydar,kikko-haydar-1,2012,arkansas,Arkansas,
Matt Thompson,matt-thompson-1,2012,arkansas,Arkansas,
Ella Ellis,ella-ellis-1,2012,army,Army,NA
Julian Simmons,julian-simmons-1,2012,army,Army,NA
Josh Herbeck,josh-herbeck-1,2012,army,Army,NA
Maxwell Lenox,maxwell-lenox-1,2012,army,Army,NA
Mo Williams,mo-williams-2,2012,army,Army,NA
Jordan Springer,jordan-springer-1,2012,army,Army,NA
Andrew Stire,andrew-stire-1,2012,army,Army,NA
Milton Washington,milton-washington-1,2012,army,Army,NA
Jason Pancoe,jason-pancoe-1,2012,army,Army,NA
Whit Thornton,whit-thornton-1,2012,army,Army,NA
Jalen Harris,jalen-harris-1,2012,army,Army,NA
Josh Johnson,josh-johnston-1,2012,army,Army,NA
Brian Hornstein,brian-hornstein-1,2012,army,Army,NA
Cartavious Kincade,cartavious-kincade-1,2012,army,Army,NA
Chris Gramling,chris-gramling-1,2012,army,Army,NA
Sean Billerman,sean-billerman-1,2012,army,Army,NA
Pat Harris,pat-harris-2,2012,army,Army,NA
Matt Walker,matt-walker-1,2012,army,Army,NA
Michael Felton,michael-felton-1,2012,army,Army,NA
Frankie Sullivan,frankie-sullivan-1,2012,auburn,Auburn,
Kenny Gabriel,kenny-gabriel-1,2012,auburn,Auburn,
Chris Denson,chris-denson-1,2012,auburn,Auburn,
Rob Chubb,rob-chubb-1,2012,auburn,Auburn,
Varez Ward,varez-ward-1,2012,auburn,Auburn,
Josh Wallace,josh-wallace-1,2012,auburn,Auburn,
Allen Payne,allen-payne-1,2012,auburn,Auburn,
Josh Langford,josh-langford-1,2012,auburn,Auburn,
Adrian Forbes,adrian-forbes-1,2012,auburn,Auburn,
Willy Kouassi,willy-kouassi-1,2012,auburn,Auburn,
Noel Johnson,noel-johnson-1,2012,auburn,Auburn,42 (2009)
Jake Drum,jake-drum-1,2012,auburn,Auburn,
Tony Neysmith,tony-neysmith-1,2012,auburn,Auburn,
Cedrick McAfee,cedrick-mcafee-1,2012,auburn,Auburn,
T.J. Rice,tj-rice-1,2012,auburn,Auburn,
Dylan Spencer,dylan-spencer-1,2012,auburn,Auburn,
TyShwan Edmondson,tyshwan-edmondson-1,2012,austin-peay,Austin Peay,NA
Josh Terry,josh-terry-1,2012,austin-peay,Austin Peay,NA
Melvin Baker,melvin-baker-1,2012,austin-peay,Austin Peay,NA
John Fraley,john-fraley-1,2012,austin-peay,Austin Peay,NA
Jerome Clyburn,jerome-clyburn-1,2012,austin-peay,Austin Peay,NA
Will Triggs,will-triggs-1,2012,austin-peay,Austin Peay,NA
Herdie Lawrence,herdie-lawrence-1,2012,austin-peay,Austin Peay,NA
Justin Blake,justin-blake-1,2012,austin-peay,Austin Peay,NA
Chris Freeman,chris-freeman-1,2012,austin-peay,Austin Peay,NA
Anthony Campbell,anthony-campbell-1,2012,austin-peay,Austin Peay,NA
Alton Williams,alton-williams-1,2012,austin-peay,Austin Peay,NA
Thomas Greer,thomas-greer-1,2012,austin-peay,Austin Peay,NA
Matt Hasse,matt-hasse-1,2012,austin-peay,Austin Peay,NA
Kevin Covington,kevin-covington-1,2012,austin-peay,Austin Peay,NA
Joe Harms,joe-harms-1,2012,austin-peay,Austin Peay,NA
Jarrod Jones,jarrod-jones-1,2012,ball-state,Ball State,NA
Jesse Berry,jesse-berry-1,2012,ball-state,Ball State,NA
Randy Davis,randy-davis-1,2012,ball-state,Ball State,NA
Chris Bond,chris-bond-1,2012,ball-state,Ball State,NA
Tyler Koch,tyler-koch-1,2012,ball-state,Ball State,NA
Tyrae Robinson,tyrae-robinson-1,2012,ball-state,Ball State,NA
Jauwan Scaife,jauwan-scaife-1,2012,ball-state,Ball State,NA
Aaron Adeoye,aaron-adeoye-1,2012,ball-state,Ball State,NA
Matt Kamieniecki,matt-kamieniecki-1,2012,ball-state,Ball State,NA
Zach Fields,zach-fields-1,2012,ball-state,Ball State,NA
Pierre Sneed,pierre-sneed-1,2012,ball-state,Ball State,NA
Zeke Chapman,zeke-chapman-1,2012,ball-state,Ball State,NA
Pierre Jackson,pierre-jackson-1,2012,baylor,Baylor,
Quincy Acy,quincy-acy-1,2012,baylor,Baylor,
Perry Jones,perry-jones-1,2012,baylor,Baylor,8 (2010)
Quincy Miller,quincy-miller-1,2012,baylor,Baylor,5 (2011)
Brady Heslip,brady-heslip-1,2012,baylor,Baylor,
Anthony Jones,anthony-jones-2,2012,baylor,Baylor,40 (2008)
A.J. Walton,aj-walton-1,2012,baylor,Baylor,
Cory Jefferson,cory-jefferson-1,2012,baylor,Baylor,92 (2009)
Deuce Bello,deuce-bello-1,2012,baylor,Baylor,56 (2011)
Gary Franklin,gary-franklin-1,2012,baylor,Baylor,57 (2010)
Fred Ellis,fred-ellis-1,2012,baylor,Baylor,
Jacob Neubert,jacob-neubert-1,2012,baylor,Baylor,
Kerron Johnson,kerron-johnson-1,2012,belmont,Belmont,NA
Ian Clark,ian-clark-1,2012,belmont,Belmont,NA
Drew Hanlen,drew-hanlen-1,2012,belmont,Belmont,NA
Scott Saunders,scott-saunders-1,2012,belmont,Belmont,NA
Mick Hedgepeth,mick-hedgepeth-1,2012,belmont,Belmont,NA
J.J. Mann,jj-mann-1,2012,belmont,Belmont,NA
Blake Jenkins,blake-jenkins-1,2012,belmont,Belmont,NA
Adam Barnes,adam-barnes-1,2012,belmont,Belmont,NA
Brandon Baker,brandon-baker-1,2012,belmont,Belmont,NA
Trevor Noack,trevor-noack-1,2012,belmont,Belmont,NA
Reece Chamberlain,reece-chamberlain-1,2012,belmont,Belmont,NA
Chad Lang,chad-lang-1,2012,belmont,Belmont,NA
Spencer Turner,spencer-turner-1,2012,belmont,Belmont,NA
Holden Mobley,holden-mobley-1,2012,belmont,Belmont,NA
Seth Cavera,seth-cavera-1,2012,belmont,Belmont,NA
Kevin Dukes,kevin-dukes-1,2012,bethune-cookman,Bethune-Cookman,NA
Adrien Coleman,adrien-coleman-1,2012,bethune-cookman,Bethune-Cookman,NA
Garrius Holloman,garrius-holloman-1,2012,bethune-cookman,Bethune-Cookman,NA
Anthony Breeze,anthony-breeze-1,2012,bethune-cookman,Bethune-Cookman,NA
Ricky Johnson,ricky-johnson-1,2012,bethune-cookman,Bethune-Cookman,NA
Stanley Elliott,stanley-elliott-1,2012,bethune-cookman,Bethune-Cookman,NA
Javoris Bryant,javoris-bryant-1,2012,bethune-cookman,Bethune-Cookman,NA
Paul Scotland,paul-scotland-1,2012,bethune-cookman,Bethune-Cookman,NA
Alex Smith,alex-smith-2,2012,bethune-cookman,Bethune-Cookman,NA
Marc Mack,marc-mack-1,2012,bethune-cookman,Bethune-Cookman,NA
Mikel Trapp,mikel-trapp-1,2012,bethune-cookman,Bethune-Cookman,NA
Raymoan McAfee,raymoan-mcafee-1,2012,bethune-cookman,Bethune-Cookman,NA
David Baroum,david-baroum-1,2012,bethune-cookman,Bethune-Cookman,NA
Brandon Stewart,brandon-stewart-1,2012,bethune-cookman,Bethune-Cookman,NA
Ben Dickinson,ben-dickinson-1,2012,binghamton,Binghamton,NA
Robert Mansell,robert-mansell-1,2012,binghamton,Binghamton,NA
Jimmy Gray,jimmy-gray-1,2012,binghamton,Binghamton,NA
Chris Longoria,chris-longoria-1,2012,binghamton,Binghamton,NA
Omar Richards,omar-richards-1,2012,binghamton,Binghamton,NA
Javon Ralling,javon-ralling-1,2012,binghamton,Binghamton,NA
Taylor Johnston,taylor-johnston-1,2012,binghamton,Binghamton,NA
Alex Ogundadegbe,alex-ogundadegbe-1,2012,binghamton,Binghamton,NA
Jabrille Williams,jabrille-williams-1,2012,binghamton,Binghamton,NA
Carlyle Francis,carlyle-francis-1,2012,binghamton,Binghamton,NA
Byron Brown,byron-brown-1,2012,binghamton,Binghamton,NA
Mike Horn,mike-horn-1,2012,binghamton,Binghamton,NA
K.J. Brown,kj-brown-1,2012,binghamton,Binghamton,NA
Chris Rice,chris-rice-1,2012,binghamton,Binghamton,NA
Anthony Drmic,anthony-drmic-1,2012,boise-state,Boise State,NA
Derrick Marks,derrick-marks-1,2012,boise-state,Boise State,NA
Kenny Buckner,kenny-buckner-1,2012,boise-state,Boise State,NA
Thomas Bropleh,thomas-bropleh-1,2012,boise-state,Boise State,NA
Ryan Watkins,ryan-watkins-1,2012,boise-state,Boise State,NA
Westly Perryman,westly-perryman-1,2012,boise-state,Boise State,NA
Drew Wiley,drew-wiley-1,2012,boise-state,Boise State,NA
Jeff Elorriaga,jeff-elorriaga-1,2012,boise-state,Boise State,NA
Tre Nichols,tre-nichols-1,2012,boise-state,Boise State,NA
Igor Hadziomerovic,igor-hadziomerovic-1,2012,boise-state,Boise State,NA
Joe Hanstad,joe-hanstad-1,2012,boise-state,Boise State,NA
Jarrell Crayton,jarrell-crayton-1,2012,boise-state,Boise State,NA
Ryan Anderson,ryan-anderson-3,2012,boston-college,Boston College,NA
Matt Humphrey,matt-humphrey-1,2012,boston-college,Boston College,NA
Dennis Clifford,dennis-clifford-1,2012,boston-college,Boston College,NA
Lonnie Jackson,lonnie-jackson-2,2012,boston-college,Boston College,NA
Jordan Daniels,jordan-daniels-1,2012,boston-college,Boston College,NA
Patrick Heckmann,patrick-heckmann-1,2012,boston-college,Boston College,NA
Gabriel Moton,gabriel-moton-1,2012,boston-college,Boston College,NA
Kyle Caudill,kc-caudill-1,2012,boston-college,Boston College,NA
John Cahill,john-cahill-1,2012,boston-college,Boston College,NA
Eddie Odio,eddie-odio-1,2012,boston-college,Boston College,NA
Danny Rubin,danny-rubin-1,2012,boston-college,Boston College,NA
Deirunas Visockas,deirunas-visockas-1,2012,boston-college,Boston College,NA
Ryan Kilcullen,ryan-kilcullen-1,2012,boston-college,Boston College,NA
Salah Abdo,salah-abdo-1,2012,boston-college,Boston College,NA
John Cain Carney,john-cain-carney-1,2012,boston-college,Boston College,NA
Peter Rehnquist,peter-rehnquist-1,2012,boston-college,Boston College,NA
Darryl Partin,darryl-partin-1,2012,boston-university,Boston University,NA
D.J. Irving,dj-irving-1,2012,boston-university,Boston University,NA
Dom Morris,dom-morris-1,2012,boston-university,Boston University,NA
Patrick Hazel,patrick-hazel-1,2012,boston-university,Boston University,NA
Matt Griffin,matt-griffin-1,2012,boston-university,Boston University,NA
Travis Robinson,travis-robinson-2,2012,boston-university,Boston University,NA
Malik Thomas,malik-thomas-1,2012,boston-university,Boston University,NA
Jeff Pelage,jeff-pelage-1,2012,boston-university,Boston University,NA
Zach Chionuma,zach-chionuma-1,2012,boston-university,Boston University,NA
Mike Terry,mike-terry--1,2012,boston-university,Boston University,NA
James Kennedy,james-kennedy-1,2012,boston-university,Boston University,NA
Chris Kurz,chris-kurz-1,2012,boston-university,Boston University,NA
Mat Piotrowski,mat-piotrowski-1,2012,boston-university,Boston University,NA
A'uston Calhoun,auston-calhoun-1,2012,bowling-green-state,Bowling Green State,NA
Scott Thomas,scott-thomas-1,2012,bowling-green-state,Bowling Green State,NA
Jordon Crawford,jordon-crawford-1,2012,bowling-green-state,Bowling Green State,NA
Dee Brown,dee-brown-3,2012,bowling-green-state,Bowling Green State,NA
Torian Oglesby,torian-oglesby-1,2012,bowling-green-state,Bowling Green State,NA
Craig Sealey,craig-sealey-1,2012,bowling-green-state,Bowling Green State,NA
Cameron Black,cameron-black-1,2012,bowling-green-state,Bowling Green State,NA
Jehvon Clarke,jehvon-clarke-1,2012,bowling-green-state,Bowling Green State,NA
Luke Kraus,luke-kraus-1,2012,bowling-green-state,Bowling Green State,NA
Chauncey Orr,chauncey-orr-1,2012,bowling-green-state,Bowling Green State,NA
Anthony Henderson,anthony-henderson-1,2012,bowling-green-state,Bowling Green State,NA
James Erger,james-erger-1,2012,bowling-green-state,Bowling Green State,NA
