mp,season,url_school,school,player,player_id,pts,g
716,2019,akron,Akron,Deng Riak,deng-riak-1,155,30
345,2019,akron,Akron,Jeremy Roscoe,jeremy-roscoe-1,94,31
321,2019,akron,Akron,Emmanuel Olojakpoke,emmanuel-olojakpoke-1,51,31
261,2019,akron,Akron,Jaden Sayles,jaden-sayles-1,48,21
39,2019,akron,Akron,Mark Kostelac,mark-kostelac-1,13,7
65,2019,akron,Akron,Scott Walter,scott-walter-1,7,14
27,2019,akron,Akron,LePear Toles,lepear-toles-1,4,5
5,2019,akron,Akron,Jake Fischer,jake-fischer-1,3,6
10,2019,akron,Akron,Marquelle McIntyre,marquelle-mcintyre-1,1,8
901,2019,alabama-am,Alabama A&M,Andre Kennedy,andre-kennedy-1,397,32
701,2019,alabama-am,Alabama A&M,Jalen Reeder,jalen-reeder-1,260,27
684,2019,alabama-am,Alabama A&M,Gerron Scissum,gerron-scissum-1,212,31
1106,2019,alabama-am,Alabama A&M,Brandon Miller,brandon-miller-56,207,32
544,2019,alabama-am,Alabama A&M,Tre Todd,tre-todd-1,205,24
593,2019,alabama-am,Alabama A&M,Evan Wiley,evan-wiley-2,162,31
367,2019,alabama-am,Alabama A&M,Arthur Johnson,arthur-johnson-3,150,17
637,2019,alabama-am,Alabama A&M,Walter Jones Jr.,walter-jonesjr-2,138,30
190,2019,alabama-am,Alabama A&M,Brandon Houston,brandon-houston-1,63,25
307,2019,alabama-am,Alabama A&M,Brandon Wright,brandon-wright-1,53,23
172,2019,alabama-am,Alabama A&M,Amari Goulbourne,amari-goulbourne-1,37,15
117,2019,alabama-am,Alabama A&M,Shaquille Seville,shaquille-seville-1,37,19
155,2019,alabama-am,Alabama A&M,Brandon Powell,brandon-powell-13,17,21
2,2019,alabama-am,Alabama A&M,Dennis Stallings Jr.,dennis-stallingsjr-1,0,1
1136,2019,alabama-birmingham,Alabama-Birmingham,Zack Bryant,zack-bryant-1,505,34
948,2019,alabama-birmingham,Alabama-Birmingham,Lewis Sullivan,lewis-sullivan-1,431,35
1042,2019,alabama-birmingham,Alabama-Birmingham,Jalen Perry,jalen-perry-1,389,35
942,2019,alabama-birmingham,Alabama-Birmingham,Makhtar Gueye,makhtar-gueye-1,289,35
911,2019,alabama-birmingham,Alabama-Birmingham,Jeremiah Bell,jeremiah-bell-1,270,35
682,2019,alabama-birmingham,Alabama-Birmingham,Tavin Lovan,tavin-lovan-1,235,33
583,2019,alabama-birmingham,Alabama-Birmingham,Tyreek Scott-Grayson,tyreek-scott-grayson-1,182,34
374,2019,alabama-birmingham,Alabama-Birmingham,Will Butler,will-butler-1,113,17
214,2019,alabama-birmingham,Alabama-Birmingham,Tamell Pearson,tamell-pearson-1,24,32
127,2019,alabama-birmingham,Alabama-Birmingham,Anderson McCoy,anderson-mccoy-1,15,23
50,2019,alabama-birmingham,Alabama-Birmingham,Wil Bathurst,wil-bathurst-1,7,11
21,2019,alabama-birmingham,Alabama-Birmingham,Nolan Bertain,nolan-bertain-1,6,7
17,2019,alabama-birmingham,Alabama-Birmingham,Luis Hurtado,luis-hurtado-1,4,6
3,2019,alabama-birmingham,Alabama-Birmingham,Joshua Sippial,joshua-sippial-1,0,3
901,2019,alabama-state,Alabama State,Reginald Gee,reginald-gee-1,391,30
981,2019,alabama-state,Alabama State,Jacoby Ross,jacoby-ross-1,391,31
749,2019,alabama-state,Alabama State,Leon Freeman-Daniels,leon-freeman-daniels-1,284,30
661,2019,alabama-state,Alabama State,Tobi Ewuosho,tobi-ewuosho-1,224,29
328,2019,alabama-state,Alabama State,AJ Farrar,aj-farrar-1,180,21
555,2019,alabama-state,Alabama State,Fausto Pichardo,fausto-pichardo-1,170,30
525,2019,alabama-state,Alabama State,Branden Johnson,branden-johnson-2,133,31
548,2019,alabama-state,Alabama State,Kevin Holston,kevin-holston-1,95,29
264,2019,alabama-state,Alabama State,Ed Jones,edward-jones-1,80,27
264,2019,alabama-state,Alabama State,Gene Davis,gene-davis-1,49,15
279,2019,alabama-state,Alabama State,Austin Rogers,austin-rogers-1,40,22
127,2019,alabama-state,Alabama State,Azariah Seay,azariah-seay-1,34,19
68,2019,alabama-state,Alabama State,Therrell Gosier II,therrell-gosierii-1,15,7
1075,2019,alabama,Alabama,Kira Lewis Jr.,kira-lewisjr-1,458,34
912,2019,alabama,Alabama,Donta Hall,donta-hall-1,356,34
969,2019,alabama,Alabama,John Petty,john-petty-2,348,34
699,2019,alabama,Alabama,Tevin Mack,tevin-mack-1,306,34
710,2019,alabama,Alabama,Dazon Ingram,dazon-ingram-1,226,32
719,2019,alabama,Alabama,Herb Jones,herb-jones-3,216,34
372,2019,alabama,Alabama,Alex Reese,alex-reese-1,176,28
518,2019,alabama,Alabama,Riley Norris,riley-norris-1,164,26
404,2019,alabama,Alabama,Galin Smith,galin-smith-1,114,30
310,2019,alabama,Alabama,Avery Johnson,avery-johnson-3,57,32
115,2019,alabama,Alabama,Daniel Giddens,daniel-giddens-1,27,14
4,2019,alabama,Alabama,Tyler Barnes,tyler-barnes-1,0,4
3,2019,alabama,Alabama,Britton Johnson,britton-johnson-1,0,5
15,2019,alabama,Alabama,Lawson Schaffer,lawson-schaffer-1,0,9
1103,2019,albany-ny,Albany (NY),Cameron Healy,cameron-healy-1,512,32
984,2019,albany-ny,Albany (NY),Ahmad Clark,ahmad-clark-1,502,32
966,2019,albany-ny,Albany (NY),Adam Lulka,adam-lulka-1,277,32
895,2019,albany-ny,Albany (NY),Devonte Campbell,devonte-campbell-1,248,32
666,2019,albany-ny,Albany (NY),Antonio Rizzuto,antonio-rizzuto-1,220,24
367,2019,albany-ny,Albany (NY),Kendall Lauderdale,kendall-lauderdale-1,114,32
356,2019,albany-ny,Albany (NY),Malachi De Sousa,malachi-desousa-1,97,28
454,2019,albany-ny,Albany (NY),Rayshawn Miller,rayshawn-miller-1,67,30
438,2019,albany-ny,Albany (NY),Brent Hank,brent-hank-1,56,31
125,2019,albany-ny,Albany (NY),Sasha French,sasha-french-1,30,21
92,2019,albany-ny,Albany (NY),Reece Brooks,reece-brooks-1,20,14
46,2019,albany-ny,Albany (NY),Philip Flory,philip-flory-1,5,6
8,2019,albany-ny,Albany (NY),Nick Fruscio,nick-fruscio-1,2,8
1129,2019,alcorn-state,Alcorn State,Maurice Howard,maurice-howard-1,426,31
634,2019,alcorn-state,Alcorn State,Reginald Johnson,reginald-johnson-1,322,30
766,2019,alcorn-state,Alcorn State,Troymain Crosby,troymain-crosby-1,299,28
576,2019,alcorn-state,Alcorn State,DeShaw Andrews,deshaw-andrews-1,270,31
629,2019,alcorn-state,Alcorn State,Devon Brewer,devon-brewer-1,162,30
722,2019,alcorn-state,Alcorn State,Jael Scott,jael-scott-1,129,29
512,2019,alcorn-state,Alcorn State,Khari Jabriel Allen,khari-jabrielallen-1,128,23
297,2019,alcorn-state,Alcorn State,Alonzo Campbell,alonzo-campbell-1,86,24
395,2019,alcorn-state,Alcorn State,Kobe Wilson,kobe-wilson-1,48,28
61,2019,alcorn-state,Alcorn State,Jonathan Floyd,jonathan-floyd-1,23,2
163,2019,alcorn-state,Alcorn State,Harold Givens,harold-givens-1,23,17
84,2019,alcorn-state,Alcorn State,Noah Plain,noah-plain-1,23,16
35,2019,alcorn-state,Alcorn State,David Robinson,david-robinson-7,11,5
99,2019,alcorn-state,Alcorn State,TyQuayion Smith,tyquayion-smith-1,9,16
1095,2019,american,American,Sa'eed Nelson,saeed-nelson-1,595,30
1006,2019,american,American,Sam Iorio,sam-iorio-2,360,27
826,2019,american,American,Stacy Beckton,stacy-beckton-1,300,30
729,2019,american,American,Mark Gasperini,mark-gasperini-1,288,28
813,2019,american,American,Laurynas Motuzis,laurynas-motuzis-1,204,30
493,2019,american,American,Jacob Boonyasith,jacob-boonyasith-1,137,30
334,2019,american,American,Josh Alexander,josh-alexander-2,122,28
461,2019,american,American,Marvin Bragg,marvin-bragg-1,87,22
192,2019,american,American,Yilret Yiljep,yilret-yiljep-1,37,21
122,2019,american,American,Cheikh Diallo,cheikh-diallo-1,22,16
18,2019,american,American,Jesse Little,jesse-little-1,8,8
3,2019,american,American,Christian Sutton,christian-sutton-1,1,3
6,2019,american,American,Matt Cimino,matt-cimino-1,0,5
3,2019,american,American,Justin Perez,justin-perez-1,0,4
1030,2019,appalachian-state,Appalachian State,Ronshad Shabazz,ronshad-shabazz-1,586,32
870,2019,appalachian-state,Appalachian State,Justin Forrest,justin-forrest-1,487,30
838,2019,appalachian-state,Appalachian State,Isaac Johnson,isaac-johnson-1,309,31
628,2019,appalachian-state,Appalachian State,Tyrell Johnson,tyrell-johnson-1,278,31
614,2019,appalachian-state,Appalachian State,Adrian Delph,adrian-delph-1,226,32
583,2019,appalachian-state,Appalachian State,Hunter Seacat,hunter-seacat-1,178,32
687,2019,appalachian-state,Appalachian State,O'Showen Williams,oshowen-williams-1,122,32
342,2019,appalachian-state,Appalachian State,Bennett Holley,bennett-holley-1,116,31
261,2019,appalachian-state,Appalachian State,Joseph Battle,joseph-battle-1,82,25
282,2019,appalachian-state,Appalachian State,Michael Bibby,michael-bibby-1,60,21
158,2019,appalachian-state,Appalachian State,Breki Gylfason,breki-gylfason-1,53,24
39,2019,appalachian-state,Appalachian State,Nick Hough,nick-hough-1,21,9
23,2019,appalachian-state,Appalachian State,Kevin Kerley,kevin-kerley-1,17,9
74,2019,appalachian-state,Appalachian State,Jake Wilson,jake-wilson-1,14,13
21,2019,appalachian-state,Appalachian State,Trey Ford,trey-ford-1,8,9
1072,2019,arizona-state,Arizona State,Luguentz Dort,luguentz-dort-1,547,34
1043,2019,arizona-state,Arizona State,Remy Martin,remy-martin-2,413,32
1102,2019,arizona-state,Arizona State,Zylan Cheatham,zylan-cheatham-1,412,34
820,2019,arizona-state,Arizona State,Rob Edwards,rob-edwards-1,310,28
850,2019,arizona-state,Arizona State,Romello White,romello-white-1,296,34
852,2019,arizona-state,Arizona State,Kimani Lawrence,kimani-lawrence-1,293,34
523,2019,arizona-state,Arizona State,Taeshon Cherry,taeshon-cherry-1,176,30
431,2019,arizona-state,Arizona State,De'Quon Lake,dequon-lake-1,148,33
77,2019,arizona-state,Arizona State,Elias Valtonen,elias-valtonen-1,16,21
53,2019,arizona-state,Arizona State,Mickey Mitchell,mickey-mitchell-1,12,6
51,2019,arizona-state,Arizona State,Vitaliy Shibel,vitaliy-shibel-1,6,17
5,2019,arizona-state,Arizona State,Kyle Feit,kyle-feit-1,5,4
7,2019,arizona-state,Arizona State,Grant Fogerty,grant-fogerty-1,2,6
6,2019,arizona-state,Arizona State,Jordan Salzman,jordan-salzman-1,2,6
2,2019,arizona-state,Arizona State,Jack Roggin,jack-roggin-1,0,2
6,2019,arizona-state,Arizona State,Trev Thompson,trev-thompson-1,0,5
923,2019,arizona,Arizona,Brandon Randolph,brandon-randolph-2,398,32
743,2019,arizona,Arizona,Chase Jeter,chase-jeter-1,327,30
732,2019,arizona,Arizona,Brandon Williams,brandon-williams-8,296,26
986,2019,arizona,Arizona,Justin Coleman,justin-coleman-2,285,32
796,2019,arizona,Arizona,Ryan Luther,ryan-luther-1,269,32
783,2019,arizona,Arizona,Dylan Smith,dylan-smith-1,230,32
553,2019,arizona,Arizona,Ira Lee,ira-lee-1,205,31
287,2019,arizona,Arizona,Alex Barcello,alex-barcello-1,99,30
286,2019,arizona,Arizona,Devonaire Doutrive,devonaire-doutrive-1,87,26
328,2019,arizona,Arizona,Emmanuel Akot,emmanuel-akot-1,64,17
23,2019,arizona,Arizona,Jake Desjardins,jake-desjardins-1,7,8
7,2019,arizona,Arizona,Matt Weyand,matt-weyand-1,2,4
3,2019,arizona,Arizona,Kory Jones,kory-jones-1,0,2
1,2019,arizona,Arizona,Alec Spence,alec-spence-1,0,1
1097,2019,arkansas-little-rock,Little Rock,Rayjon Tucker,rayjon-tucker-1,610,30
756,2019,arkansas-little-rock,Little Rock,Nikola Maric,nikola-maric-1,333,31
761,2019,arkansas-little-rock,Little Rock,Markquis Nowell,markquis-nowell-1,278,25
670,2019,arkansas-little-rock,Little Rock,Kris Bankston,kris-bankston-1,253,31
628,2019,arkansas-little-rock,Little Rock,Deondre Burns,deondre-burns-1,250,25
708,2019,arkansas-little-rock,Little Rock,Jaizec Lottie,jaizec-lottie-1,165,23
519,2019,arkansas-little-rock,Little Rock,Kamani Johnson,kamani-johnson-1,139,27
430,2019,arkansas-little-rock,Little Rock,Ryan Pippins,ryan-pippins-1,120,21
345,2019,arkansas-little-rock,Little Rock,Dani Koljanin,dani-koljanin-1,81,26
263,2019,arkansas-little-rock,Little Rock,Horace Wyatt Jr.,horace-wyattjr-1,51,24
62,2019,arkansas-little-rock,Little Rock,Damir Hadzic,damir-hadzic-1,18,10
11,2019,arkansas-little-rock,Little Rock,Terrell Curtis II,terrell-curtisii-1,3,8
1177,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,Martaveous McKnight,martaveous-mcknight-1,667,32
973,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,Shaun Doss,shaun-doss-1,407,32
750,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,Charles Jackson,charles-jackson-4,241,32
719,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,Terrance Banyard,terrance-banyard-1,219,32
619,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,Marquell Carter,marquell-carter-1,131,29
207,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,Isaac Bassey,isaac-bassey-1,70,28
270,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,Artavious McDyess,artavious-mcdyess-1,70,21
201,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,Marcus Wallace,marcus-wallace-3,48,28
297,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,Cameron Posey,cameron-posey-1,46,31
156,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,Trevor Banks,trevor-banks-1,44,9
182,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,Christian Robertson,christian-robertson-1,43,18
385,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,Quamauri Hardy,quamauri-hardy-1,42,32
271,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,Chris Smith,chris-smith-20,39,32
182,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,Anthony Davis Jr.,anthony-davisjr-1,31,23
50,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,Dwain Whitfield,dwain-whitfield-1,6,12
33,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,Jordan McNair,jordan-mcnair-1,3,9
20,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,William Ridgell,william-ridgell-1,1,4
4,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,Khalid Campbell,khalid-campbell-1,0,1
4,2019,arkansas-pine-bluff,Arkansas-Pine Bluff,J'Breun Sprinkle,jbreun-sprinkle-1,0,2
1122,2019,arkansas-state,Arkansas State,Ty Cockfield,ty-cockfield-1,716,32
1022,2019,arkansas-state,Arkansas State,Marquis Eaton,marquis-eaton-1,359,32
944,2019,arkansas-state,Arkansas State,Grantham Gillard,grantham-gillard-1,323,32
794,2019,arkansas-state,Arkansas State,Tristin Walley,tristin-walley-1,238,32
378,2019,arkansas-state,Arkansas State,J.J. Matthews,jj-matthews-1,160,27
391,2019,arkansas-state,Arkansas State,Canberk Kus,canberk-kus-1,133,24
472,2019,arkansas-state,Arkansas State,Salif Boudie,salif-boudie-1,121,29
498,2019,arkansas-state,Arkansas State,Malik Brevard,malik-brevard-1,99,30
318,2019,arkansas-state,Arkansas State,Christian Willis,christian-willis-1,93,25
245,2019,arkansas-state,Arkansas State,Kobe Wilson,kobe-wilson-2,59,25
292,2019,arkansas-state,Arkansas State,Shaquillo Fritz,shaquillo-fritz-1,47,25
62,2019,arkansas-state,Arkansas State,Jake Scoggins,jake-scoggins-1,9,8
1,2019,arkansas-state,Arkansas State,Morgan McKay,morgan-mckay-1,2,1
11,2019,arkansas-state,Arkansas State,Jonathan Adams Jr.,jonathan-adamsjr-1,0,3
919,2019,arkansas,Arkansas,Daniel Gafford,daniel-gafford-1,542,32
1024,2019,arkansas,Arkansas,Isaiah Joe,isaiah-joe-1,471,34
996,2019,arkansas,Arkansas,Mason Jones,mason-jones-1,463,34
1046,2019,arkansas,Arkansas,Jalen Harris,jalen-harris-13,260,34
634,2019,arkansas,Arkansas,Adrio Bailey,adrio-bailey-1,190,34
555,2019,arkansas,Arkansas,Reggie Chaney,reggie-chaney-1,183,34
582,2019,arkansas,Arkansas,Desi Sills,desi-sills-1,179,34
483,2019,arkansas,Arkansas,Keyshawn Embery-Simpson,keyshawn-embery-1,135,33
509,2019,arkansas,Arkansas,Gabe Osabuohien,gabe-osabuohien-1,106,34
51,2019,arkansas,Arkansas,Ethan Henderson,ethan-henderson-1,11,12
38,2019,arkansas,Arkansas,Jordan Phillips,jordan-phillips-2,10,7
11,2019,arkansas,Arkansas,Jonathan Holmes,jonathan-holmes-3,6,5
2,2019,arkansas,Arkansas,Ty Stevens,ty-stevens-2,3,2
847,2019,army,Army,Matthew Wilson,matthew-wilson-2,440,32
1065,2019,army,Army,Thomas Funk,thomas-funk-1,403,32
861,2019,army,Army,Jordan Fox,jordan-fox-1,280,32
651,2019,army,Army,Alex King,alex-king-1,226,32
481,2019,army,Army,Lonnie Grayson,lonnie-grayson-1,205,28
541,2019,army,Army,John Emezie,john-emezie-1,175,31
411,2019,army,Army,Aaron Duhart,aaron-duhart-1,112,32
303,2019,army,Army,Cayne Edwards,cayne-edwards-1,110,30
353,2019,army,Army,Josh Caldwell,josh-caldwell-1,89,27
453,2019,army,Army,Jacob Kessler,jacob-kessler-1,88,32
260,2019,army,Army,Tucker Blackwell,tucker-blackwell-1,87,27
90,2019,army,Army,Ben Kinker,ben-kinker-1,35,15
32,2019,army,Army,John Scully,john-scully-1,14,3
19,2019,army,Army,John Miller,john-miller-1,4,4
2,2019,army,Army,Jordan Coleman,jordan-coleman-2,0,1
2,2019,army,Army,Parker Fennema,parker-fennema-1,0,1
9,2019,army,Army,Nick Finke,nick-finke-1,0,3
12,2019,army,Army,Mark Madden,mark-madden-2,0,4
8,2019,army,Army,Brendan Thiele,brendan-thiele-1,0,2
1281,2019,auburn,Auburn,Bryce Brown,bryce-brown-1,637,40
1318,2019,auburn,Auburn,Jared Harper,jared-harper-12,613,40
1105,2019,auburn,Auburn,Chuma Okeke,chuma-okeke-1,456,38
969,2019,auburn,Auburn,Samir Doughty,samir-doughty-1,292,40
762,2019,auburn,Auburn,Anfernee McLemore,anfernee-mclemore-1,268,40
701,2019,auburn,Auburn,Malik Dunbar,malik-dunbar-1,259,39
377,2019,auburn,Auburn,Austin Wiley,austin-wiley-1,200,29
623,2019,auburn,Auburn,Horace Spencer,horace-spencer-1,169,40
474,2019,auburn,Auburn,J'Von McCormick,jvon-mccormick-1,160,39
344,2019,auburn,Auburn,Danjel Purifoy,danjel-purifoy-1,103,28
27,2019,auburn,Auburn,Myles Parker,myles-parker-1,11,14
23,2019,auburn,Auburn,Will Macoy,will-macoy-1,5,12
22,2019,auburn,Auburn,Cole Blackstock,cole-blackstock-1,4,12
10,2019,auburn,Auburn,Preston Cook,preston-cook-1,4,8
18,2019,auburn,Auburn,Chase Maasdorp,chase-maasdorp-1,4,10
10,2019,auburn,Auburn,Devontae Williams,devontae-williams-1,3,7
11,2019,auburn,Auburn,Thomas Collier,thomas-collier-1,0,8
1092,2019,austin-peay,Austin Peay,Terry Taylor,terry-taylor-5,675,33
837,2019,austin-peay,Austin Peay,Chris Porter-Bunton,chris-porter-bunton-1,421,31
912,2019,austin-peay,Austin Peay,Steve Harris,steve-harris-3,347,33
909,2019,austin-peay,Austin Peay,Zach Glotta,zach-glotta-1,299,33
625,2019,austin-peay,Austin Peay,Jabari McGhee,jabari-mcghee-1,272,30
679,2019,austin-peay,Austin Peay,Jarrett Givens,jarrett-givens-1,239,33
458,2019,austin-peay,Austin Peay,Dayton Gumm,dayton-gumm-1,169,19
460,2019,austin-peay,Austin Peay,Antwuan Butler,antwuan-butler-1,99,27
274,2019,austin-peay,Austin Peay,Isaiah Hart,isaiah-hart-2,72,20
182,2019,austin-peay,Austin Peay,Ivan Cucak,ivan-cucak-1,56,18
177,2019,austin-peay,Austin Peay,Richard Henderson,richard-henderson-1,46,26
64,2019,austin-peay,Austin Peay,Matheus Silveira,matheus-silveira-1,17,7
6,2019,austin-peay,Austin Peay,Jashaun Garrison,jashaun-garrison-1,0,1
1058,2019,ball-state,Ball State,Tayler Persons,tayler-persons-1,551,33
932,2019,ball-state,Ball State,Tahjai Teague,tahjai-teague-1,442,33
849,2019,ball-state,Ball State,K.J. Walton,kj-walton-1,415,32
892,2019,ball-state,Ball State,Trey Moses,trey-moses-1,272,32
975,2019,ball-state,Ball State,Kyle Mallers,kyle-mallers-1,238,33
387,2019,ball-state,Ball State,Zach Gunn,zach-gunn-1,145,27
419,2019,ball-state,Ball State,Ishmael El-Amin,ishmael-el-amin-1,131,19
306,2019,ball-state,Ball State,Brachen Hazen,brachen-hazen-1,97,17
422,2019,ball-state,Ball State,Josh Thompson,josh-thompson-1,89,33
373,2019,ball-state,Ball State,Austin Nehls,austin-nehls-1,72,29
84,2019,ball-state,Ball State,Blake Huggins,blake-huggins-1,26,12
899,2019,baylor,Baylor,Makai Mason,makai-mason-1,418,28
910,2019,baylor,Baylor,Jared Butler,jared-butler-1,348,34
791,2019,baylor,Baylor,Mario Kegler,mario-kegler-1,293,28
717,2019,baylor,Baylor,Devonte Bandoo,devonte-bandoo-1,286,34
808,2019,baylor,Baylor,King McClure,king-mcclure-1,260,29
943,2019,baylor,Baylor,Mark Vital,mark-vital-1,246,34
417,2019,baylor,Baylor,Tristan Clark,tristan-clark-1,205,14
388,2019,baylor,Baylor,Matthew Mayer,matthew-mayer-1,153,33
476,2019,baylor,Baylor,Freddie Gillespie,freddie-gillespie-1,137,26
331,2019,baylor,Baylor,Flo Thamba,flo-thamba-1,58,33
113,2019,baylor,Baylor,Darius Allen,darius-allen-1,28,14
32,2019,baylor,Baylor,Obim Okeke,obim-okeke-1,10,9
1097,2019,belmont,Belmont,Dylan Windler,dylan-windler-1,702,33
1101,2019,belmont,Belmont,Kevin McClain,kevin-mcclain-1,553,33
797,2019,belmont,Belmont,Nick Muszynski,nick-muszynski-1,471,32
984,2019,belmont,Belmont,Grayson Murphy,grayson-murphy-1,318,33
555,2019,belmont,Belmont,Nick Hopkins,nick-hopkins-1,217,33
432,2019,belmont,Belmont,Caleb Hollander,caleb-hollander-1,182,26
413,2019,belmont,Belmont,Seth Adelsperger,seth-adelsperger-1,158,33
722,2019,belmont,Belmont,Michael Benkert,michael-benkert-1,141,32
232,2019,belmont,Belmont,Adam Kunkel,adam-kunkel-1,58,25
82,2019,belmont,Belmont,Derek Sabin,derek-sabin-1,33,18
161,2019,belmont,Belmont,Tate Pierson,tate-pierson-1,29,28
45,2019,belmont,Belmont,Garrett Suedekum,garrett-suedekum-1,4,16
29,2019,belmont,Belmont,Michael Mayernick,michael-mayernick-1,2,11
927,2019,bethune-cookman,Bethune-Cookman,Cletrell Pope,cletrell-pope-1,437,31
865,2019,bethune-cookman,Bethune-Cookman,Malik Maitland,malik-maitland-1,396,29
591,2019,bethune-cookman,Bethune-Cookman,Mark Gordon,mark-gordon-1,262,27
632,2019,bethune-cookman,Bethune-Cookman,Shawntrez Davis,shawntrez-davis-1,238,26
671,2019,bethune-cookman,Bethune-Cookman,Dondre Duffus,dondre-duffus-1,227,30
391,2019,bethune-cookman,Bethune-Cookman,Soufiyane Diakite,soufiyane-diakite-1,162,21
697,2019,bethune-cookman,Bethune-Cookman,Houston Smith,houston-smith-1,147,31
557,2019,bethune-cookman,Bethune-Cookman,Wali Parks,wali-parks-1,127,30
345,2019,bethune-cookman,Bethune-Cookman,Armani Collins,armani-collins-1,105,26
286,2019,bethune-cookman,Bethune-Cookman,Leon Redd,leon-redd-1,97,13
69,2019,bethune-cookman,Bethune-Cookman,Isaiah Bailey,isaiah-bailey-1,44,3
182,2019,bethune-cookman,Bethune-Cookman,Davis Francis,davis-francis-1,33,21
12,2019,bethune-cookman,Bethune-Cookman,Danny Harris,danny-harris-1,9,5
13,2019,bethune-cookman,Bethune-Cookman,Jeremiah Gilyard,jeremiah-gilyard-1,3,5
12,2019,bethune-cookman,Bethune-Cookman,Ulmer Manzie,ulmer-manzie-1,3,4
1132,2019,binghamton,Binghamton,Sam Sessoms,sam-sessoms-1,588,33
1041,2019,binghamton,Binghamton,Caleb Stewart,caleb-stewart-1,388,33
1096,2019,binghamton,Binghamton,J.C. Show,jc-show-1,376,33
1002,2019,binghamton,Binghamton,Chancellor Barnard,chancellor-barnard-1,242,33
714,2019,binghamton,Binghamton,Everson Davis,everson-davis-1,153,33
506,2019,binghamton,Binghamton,Richard Caldwell,richard-caldwell-1,135,32
475,2019,binghamton,Binghamton,Timmy Rose,timmy-rose-1,105,31
