mp,season,url_school,school,player,player_id,pts,g
980,2017,central-connecticut-state,Central Connecticut State,Khalen Cumberlander,khalen-cumberlander-1,383,29
811,2017,central-connecticut-state,Central Connecticut State,Mustafa Jones,mustafa-jones-1,288,27
734,2017,central-connecticut-state,Central Connecticut State,Tidell Pierre,tidell-pierre-1,234,29
686,2017,central-connecticut-state,Central Connecticut State,Tyson Batiste,tyson-batiste-1,140,27
409,2017,central-connecticut-state,Central Connecticut State,Tafari Whittingham,tafari-whittingham-1,136,22
508,2017,central-connecticut-state,Central Connecticut State,Eric Bowles,eric-bowles-1,87,22
205,2017,central-connecticut-state,Central Connecticut State,Chris Williams,chris-williams-14,59,22
243,2017,central-connecticut-state,Central Connecticut State,Kevin Seymour,kevin-seymour-1,58,23
175,2017,central-connecticut-state,Central Connecticut State,Harrison Kay,harrison-kay-1,35,20
32,2017,central-connecticut-state,Central Connecticut State,Donyell Marshall Jr.,donyell-marshalljr-1,12,12
19,2017,central-connecticut-state,Central Connecticut State,Antwann Anderson,antwann-anderson-1,5,12
0,2017,central-connecticut-state,Central Connecticut State,Kashaun Hicks,kashaun-hicks-1,0,1
0,2017,central-connecticut-state,Central Connecticut State,Shakaris Laney,sharkaris-laney-1,0,1
1315,2017,central-florida,Central Florida,Matt Williams,matt-williams-4,542,36
1056,2017,central-florida,Central Florida,B.J. Taylor,bj-taylor-1,504,29
947,2017,central-florida,Central Florida,Tacko Fall,tacko-fall-1,391,36
842,2017,central-florida,Central Florida,Tanksley Efianayi,tanksley-efianayi-1,278,34
1012,2017,central-florida,Central Florida,A.J. Davis,aj-davis-2,257,31
1021,2017,central-florida,Central Florida,Nick Banyard,nick-banyard-1,224,36
466,2017,central-florida,Central Florida,Chad Brown,chad-brown-1,153,36
193,2017,central-florida,Central Florida,Djordjije Mumin,djordjije-mumin-1,38,26
346,2017,central-florida,Central Florida,Nathan Laing,nathan-laing-1,25,32
6,2017,central-florida,Central Florida,Anthony Catotti,anthony-catotti-1,2,4
4,2017,central-florida,Central Florida,Tate Morse,tate-morse-1,0,2
17,2017,central-florida,Central Florida,Brock Stephenson,brock-stephenson-1,0,11
1179,2017,central-michigan,Central Michigan,Marcus Keene,marcus-keene-1,959,32
1191,2017,central-michigan,Central Michigan,Braylon Rayson,braylon-rayson-1,679,32
784,2017,central-michigan,Central Michigan,David DiLeo,david-dileo-1,273,32
782,2017,central-michigan,Central Michigan,Cecil Williams,cecil-williams-1,257,32
968,2017,central-michigan,Central Michigan,Josh Kozinski,josh-kozinski-1,229,32
600,2017,central-michigan,Central Michigan,Luke Meyer,luke-meyer-2,186,32
449,2017,central-michigan,Central Michigan,DaRohn Scott,darohn-scott-1,99,32
208,2017,central-michigan,Central Michigan,Blake Hibbitts,blake-hibbitts-1,52,31
118,2017,central-michigan,Central Michigan,Kevin McKay,kevin-mckay-1,48,28
130,2017,central-michigan,Central Michigan,Matty Smith,matty-smith-1,20,32
31,2017,central-michigan,Central Michigan,Janeau Joubert,janeau-joubert-1,12,12
18,2017,central-michigan,Central Michigan,Cole Israelson,cole-israelson-1,7,10
17,2017,central-michigan,Central Michigan,John McCarty,john-mccarty-1,5,6
968,2017,charleston-southern,Charleston Southern,Christian Keeling,christian-keeling-1,537,31
983,2017,charleston-southern,Charleston Southern,Armel Potter,armel-potter-1,394,31
749,2017,charleston-southern,Charleston Southern,Cortez Mitchell,cortez-mitchell-1,344,31
900,2017,charleston-southern,Charleston Southern,Javis Howard,javis-howard-1,243,31
575,2017,charleston-southern,Charleston Southern,Raemond Robinson,raemond-robinson-1,176,31
499,2017,charleston-southern,Charleston Southern,Patrick Wallace,patrick-wallace-1,157,31
439,2017,charleston-southern,Charleston Southern,Antwan Maxwell,antwan-maxwell-1,137,28
342,2017,charleston-southern,Charleston Southern,Jamal Thomas,jamal-thomas-1,119,24
288,2017,charleston-southern,Charleston Southern,Jamar Martin,jamar-martin-1,88,21
263,2017,charleston-southern,Charleston Southern,Jordan Jones,jordan-jones-2,45,30
226,2017,charleston-southern,Charleston Southern,Ugo Mmonu,ugo-mmonu-1,39,24
20,2017,charleston-southern,Charleston Southern,Zach Durkee,zach-durkee-1,15,5
16,2017,charleston-southern,Charleston Southern,TayVaughn Major,tayvaughn-major-1,6,4
8,2017,charleston-southern,Charleston Southern,Brock Johnson,brock-johnson-1,4,3
1056,2017,charlotte,Charlotte,Jon Davis,jon-davis-1,588,30
692,2017,charlotte,Charlotte,Andrien White,adrien-white-1,329,29
927,2017,charlotte,Charlotte,Braxton Ogbueze,braxton-ogbueze-1,304,30
653,2017,charlotte,Charlotte,Anthony Vanhook,anthony-vanhook-1,245,27
567,2017,charlotte,Charlotte,Austin Ajukwa,austin-ajukwa-1,239,21
512,2017,charlotte,Charlotte,Quentin Jackson,quentin-jackson-1,166,30
482,2017,charlotte,Charlotte,Najee Garvin,najee-garvin-1,152,29
597,2017,charlotte,Charlotte,Hudson Price,hudson-price-1,146,28
190,2017,charlotte,Charlotte,Benas Griciunas,benas-griciunas-1,60,20
157,2017,charlotte,Charlotte,JC Washington,jc-washington-2,42,9
158,2017,charlotte,Charlotte,Reid Aube,reid-aube-1,18,22
30,2017,charlotte,Charlotte,Lukas Bergang,lukas-bergang-1,4,9
4,2017,charlotte,Charlotte,Corey Bias,corey-bias-1,2,3
896,2017,chattanooga,Chattanooga,Justin Tuoyo,justin-tuoyo-1,422,31
975,2017,chattanooga,Chattanooga,Tre' McLean,tre-mclean-1,412,30
833,2017,chattanooga,Chattanooga,Greg Pryor,greg-pryor-1,337,28
753,2017,chattanooga,Chattanooga,Johnathan Burroughs-Cook,johnathan-burroughs-cook-1,287,31
646,2017,chattanooga,Chattanooga,Casey Jones,casey-jones-1,267,28
460,2017,chattanooga,Chattanooga,Makinde London,makinde-london-1,180,30
623,2017,chattanooga,Chattanooga,Rodney Chatman,rodney-chatman-1,163,31
319,2017,chattanooga,Chattanooga,Makale Foreman,makale-foreman-1,88,28
474,2017,chattanooga,Chattanooga,Nat Dixon,nat-dixon-1,76,30
132,2017,chattanooga,Chattanooga,Peyton Woods,peyton-woods-1,47,12
81,2017,chattanooga,Chattanooga,Trayvond Massenburg,trayvond-massenburg-1,20,17
33,2017,chattanooga,Chattanooga,Dylan Brewster,dylan-brewster-1,15,7
1069,2017,chicago-state,Chicago State,Fred Sims Jr.,fred-simsjr-1,583,31
1151,2017,chicago-state,Chicago State,Trayvon Palmer,trayvon-palmer-1,483,32
722,2017,chicago-state,Chicago State,Clemmye Owens,clemmye-owens-1,247,28
479,2017,chicago-state,Chicago State,Deionte Simmons,deionte-simmons-1,164,32
551,2017,chicago-state,Chicago State,Delundre Dixon,delundre-dixon-1,114,25
393,2017,chicago-state,Chicago State,Anthony Eaves,anthony-eaves-1,112,26
498,2017,chicago-state,Chicago State,Patrick Szpir,patrick-szpir-1,95,28
408,2017,chicago-state,Chicago State,Brian Greene,brian-greene-3,79,25
521,2017,chicago-state,Chicago State,Joshua Batson,joshua-batson-1,72,30
266,2017,chicago-state,Chicago State,Glen Burns,glen-burns-1,61,12
185,2017,chicago-state,Chicago State,Montana Byrd,montana-byrd-1,35,14
185,2017,chicago-state,Chicago State,Alex Dubovitskiy,alex-dubovitskiy-1,23,22
72,2017,chicago-state,Chicago State,Gentry Hunt,gentry-hunt-1,21,19
1138,2017,cincinnati,Cincinnati,Jacob Evans,jacob-evans-1,487,36
889,2017,cincinnati,Cincinnati,Kyle Washington,kyle-washington-2,464,36
1031,2017,cincinnati,Cincinnati,Gary Clark,gary-clark-2,389,36
1162,2017,cincinnati,Cincinnati,Troy Caupain,troy-caupain-1,377,36
669,2017,cincinnati,Cincinnati,Jarron Cumberland,jarron-cumberland-1,292,35
1017,2017,cincinnati,Cincinnati,Kevin Johnson,kevin-johnson-6,286,36
356,2017,cincinnati,Cincinnati,Tre Scott,tre-scott-1,107,34
445,2017,cincinnati,Cincinnati,Justin Jenifer,justin-jenifer-1,98,35
279,2017,cincinnati,Cincinnati,Nysier Brooks,nysier-brooks-1,79,33
215,2017,cincinnati,Cincinnati,Quadri Moore,quadri-moore-1,78,28
28,2017,cincinnati,Cincinnati,Zack Tobler,zack-tobler-1,17,13
11,2017,cincinnati,Cincinnati,Jackson Bart,jackson-bart-1,0,8
10,2017,cincinnati,Cincinnati,John Koz,john-koz-1,0,6
841,2017,citadel,Citadel,Preston Parks,preston-parks-1,543,31
791,2017,citadel,Citadel,Zane Najdawi,zane-najdawi-1,496,33
571,2017,citadel,Citadel,Quayson Williams,quayson-williams-1,261,33
809,2017,citadel,Citadel,Frankie Johnson,frankie-johnson-1,257,33
955,2017,citadel,Citadel,Warren Sledge,warren-sledge-1,253,33
561,2017,citadel,Citadel,Matt Frierson,matt-frierson-1,208,33
345,2017,citadel,Citadel,Ezekiel Balogun,ezekiel-balogun-1,197,32
560,2017,citadel,Citadel,Leandro Allende,leandro-allende-1,196,33
406,2017,citadel,Citadel,Kaelon Harris,kaelon-harris-1,196,21
390,2017,citadel,Citadel,Brian White,brian-white-1,190,32
263,2017,citadel,Citadel,Tom Koopman,tom-koopman-1,71,32
97,2017,citadel,Citadel,Tyler Burgess,tyler-burgess-1,59,12
20,2017,citadel,Citadel,Aaron Washington,aaron-washington-3,12,4
51,2017,citadel,Citadel,Bobby Duncan,bobby-duncan-1,9,13
7,2017,citadel,Citadel,Griffin Peevey,griffin-peevey-1,8,2
8,2017,citadel,Citadel,Chris Ross,chris-ross-2,8,2
1133,2017,clemson,Clemson,Jaron Blossomgame,jaron-blossomgame-1,584,33
886,2017,clemson,Clemson,Avry Holmes,avry-holmes-1,341,33
711,2017,clemson,Clemson,Marcquise Reed,marcquise-reed-1,329,33
783,2017,clemson,Clemson,Shelton Mitchell,shelton-mitchell-1,314,29
915,2017,clemson,Clemson,Donte Grantham,donte-grantham-1,241,33
792,2017,clemson,Clemson,Gabe DeVoe,gabe-devoe-1,233,33
752,2017,clemson,Clemson,Sidy Djitte,sidy-djitte-1,209,32
405,2017,clemson,Clemson,Elijah Thomas,elijah-thomas-1,179,24
97,2017,clemson,Clemson,Legend Robertin,legend-robertin-1,14,15
93,2017,clemson,Clemson,Ty Hudson,ty-hudson-1,10,18
29,2017,clemson,Clemson,Scott Spencer,scott-spencer-1,8,7
8,2017,clemson,Clemson,Lyles Davis,lyles-davis-1,2,4
6,2017,clemson,Clemson,Isaac Fields,isaac-fields-1,2,3
15,2017,clemson,Clemson,Riley McGillan,riley-mcgillan-1,2,6
964,2017,cleveland-state,Cleveland State,Rob Edwards,rob-edwards-1,511,31
958,2017,cleveland-state,Cleveland State,Bobby Word,bobby-word-1,345,31
690,2017,cleveland-state,Cleveland State,Demonte Flannigan,demonte-flannigan-1,299,27
876,2017,cleveland-state,Cleveland State,Kasheem Thomas,kasheem-thomas-1,238,31
527,2017,cleveland-state,Cleveland State,Kenny Carpenter,kenny-carpenter-1,167,31
449,2017,cleveland-state,Cleveland State,Jibri Blount,jibri-blount-1,113,30
364,2017,cleveland-state,Cleveland State,Anthony Wright,anthony-wright-2,95,28
373,2017,cleveland-state,Cleveland State,Derek Sloan,derek-sloan-1,93,31
254,2017,cleveland-state,Cleveland State,Jamarcus Hairston,jamarcus-hairston-1,68,30
136,2017,cleveland-state,Cleveland State,Daniel Levitt,daniel-levitt-1,50,21
184,2017,cleveland-state,Cleveland State,Nelson Maxwell,nelson-maxwell-1,47,26
257,2017,cleveland-state,Cleveland State,Evan Clayborne,evan-clayborne-1,32,24
46,2017,cleveland-state,Cleveland State,Tim Hasbargen,tim-hasbargen-1,13,14
222,2017,cleveland-state,Cleveland State,Terrell Hales,terrell-hales-1,12,25
1194,2017,coastal-carolina,Coastal Carolina,Jaylen Shaw,jaylen-shaw-1,559,39
1182,2017,coastal-carolina,Coastal Carolina,Elijah Wilson,elijah-wilson-1,510,39
1024,2017,coastal-carolina,Coastal Carolina,Demario Beck,demario-beck-1,390,39
997,2017,coastal-carolina,Coastal Carolina,Colton Ray-St Cyr,colton-ray-st-cyr-1,349,37
858,2017,coastal-carolina,Coastal Carolina,Artur Labinowicz,artur-labinowicz-1,253,39
536,2017,coastal-carolina,Coastal Carolina,Shivaughn Wiggins,shivaughn-wiggins-1,188,19
596,2017,coastal-carolina,Coastal Carolina,Amidou Bamba,amidou-bamba-1,172,37
409,2017,coastal-carolina,Coastal Carolina,Joseph Williams-Powell,joseph-williams-powell-1,153,32
356,2017,coastal-carolina,Coastal Carolina,Jaylan Robertson,jaylan-robertson-1,94,26
329,2017,coastal-carolina,Coastal Carolina,Josh Coleman,josh-coleman-1,81,29
141,2017,coastal-carolina,Coastal Carolina,Michel Enanga,michel-enanga-1,54,14
124,2017,coastal-carolina,Coastal Carolina,Kevin Holmes Jr.,kevin-holmesjr-1,16,17
89,2017,coastal-carolina,Coastal Carolina,Christian Adams,christian-adams-1,14,13
15,2017,coastal-carolina,Coastal Carolina,Josh Peterson,josh-peterson-1,2,4
941,2017,colgate,Colgate,Will Rayman,will-rayman-1,467,32
1159,2017,colgate,Colgate,Sean O'Brien,sean-obrien-2,400,32
828,2017,colgate,Colgate,Jordan Swopshire,jordan-swopshire-1,330,32
806,2017,colgate,Colgate,Malcolm Regisford,malcolm-regisford-1,252,32
635,2017,colgate,Colgate,Tom Rivard,tom-rivard-1,224,32
866,2017,colgate,Colgate,Francisco Amiel,francisco-amiel-1,147,32
418,2017,colgate,Colgate,Nathan Harries,nathan-harries-1,113,22
352,2017,colgate,Colgate,Jordan Robertson,jordan-robertson-2,93,28
264,2017,colgate,Colgate,Dana Batt,dana-batt-1,55,30
182,2017,colgate,Colgate,Andrew Bargmann,andrew-bargmann-1,37,22
34,2017,colgate,Colgate,Dave Krmpotich,dave-krmpotich-1,17,7
17,2017,colgate,Colgate,Sam Lindgren,sam-lindgren-1,7,6
14,2017,colgate,Colgate,David Favorite,david-favorite-1,3,7
1,2017,colgate,Colgate,Jack Buckmelter,jack-buckmelter-1,0,1
5,2017,colgate,Colgate,Ryan Diew,ryan-diew-1,0,4
1,2017,colgate,Colgate,Dylan Whitbread,dylan-whitbread-1,0,1
2,2017,colgate,Colgate,Milan Williams,milan-williams-1,0,2
1184,2017,college-of-charleston,College of Charleston,Joe Chealey,joe-chealey-1,623,35
1120,2017,college-of-charleston,College of Charleston,Jarrell Brantley,jarrell-brantley-1,496,35
944,2017,college-of-charleston,College of Charleston,Grant Riller,grant-riller-1,459,35
1095,2017,college-of-charleston,College of Charleston,Cameron Johnson,cameron-johnson-3,247,35
833,2017,college-of-charleston,College of Charleston,Nick Harris,nick-harris-1,200,34
773,2017,college-of-charleston,College of Charleston,Marquise Pointer,marquise-pointer-1,163,35
342,2017,college-of-charleston,College of Charleston,Chevez Goodwin,chevez-goodwin-1,79,35
305,2017,college-of-charleston,College of Charleston,Evan Bailey,evan-bailey-1,71,32
176,2017,college-of-charleston,College of Charleston,Jaylen McManus,jaylen-mcmanus-1,38,28
133,2017,college-of-charleston,College of Charleston,Payton Hulsey,payton-hulsey-1,23,5
115,2017,college-of-charleston,College of Charleston,Terrance O'Donohue,terrance-odonohue-1,17,19
5,2017,college-of-charleston,College of Charleston,Erik Goldbach,erik-goldbach-1,0,3
987,2017,colorado-state,Colorado State,Gian Clavell,gian-clavell-1,552,27
1095,2017,colorado-state,Colorado State,Emmanuel Omogbo,emmanuel-omogbo-1,490,36
1153,2017,colorado-state,Colorado State,Prentiss Nixon,prentiss-nixon-1,476,36
1171,2017,colorado-state,Colorado State,Jeremiah Paige,jeremiah-paige-1,318,36
789,2017,colorado-state,Colorado State,Nico Carvacho,nico-carvacho-1,195,36
681,2017,colorado-state,Colorado State,Braden Koelliker,braden-koelliker-1,151,36
292,2017,colorado-state,Colorado State,Che Bob,che-bob-1,136,16
528,2017,colorado-state,Colorado State,Anthony Masinton-Bonner,anthony-masinton-bonner-1,130,36
309,2017,colorado-state,Colorado State,Devocio Butler,devocio-butler-1,100,17
187,2017,colorado-state,Colorado State,Kimani Jackson,kimani-jackson-1,63,15
8,2017,colorado-state,Colorado State,Juan Sabino II,juan-sabinoii-1,0,5
1116,2017,colorado,Colorado,Derrick White,derrick-white-1,615,34
895,2017,colorado,Colorado,Xavier Johnson,xavier-johnson-1,473,32
943,2017,colorado,Colorado,George King,george-king-1,378,34
786,2017,colorado,Colorado,Wesley Gordon,wesley-gordon-1,216,32
691,2017,colorado,Colorado,Josh Fortune,josh-fortune-1,205,34
506,2017,colorado,Colorado,Tory Stewart-Miller,tory-stewart-miller-1,180,32
463,2017,colorado,Colorado,Dominique Collier,dominique-collier-1,151,25
379,2017,colorado,Colorado,Bryce Peters,bryce-peters-2,113,24
371,2017,colorado,Colorado,Deleon Brown,deleon-brown-1,99,31
369,2017,colorado,Colorado,Lucas Siewert,lucas-siewert-1,86,32
313,2017,colorado,Colorado,Thomas Akyazili,thomas-akyazili-1,52,30
9,2017,colorado,Colorado,Mitch Lombard,mitch-lombard-1,0,6
9,2017,colorado,Colorado,Josh Repine,josh-repine-1,0,6
790,2017,columbia,Columbia,Luke Petrasek,luke-petrasek-1,408,27
849,2017,columbia,Columbia,Mike Smith,mike-smith-9,368,27
747,2017,columbia,Columbia,Nate Hickman,nate-hickman-1,318,27
410,2017,columbia,Columbia,Jeff Coby,jeff-coby-1,156,25
547,2017,columbia,Columbia,Quinton Adlesh,quinton-adlesh-1,154,27
360,2017,columbia,Columbia,Lukas Meisner,lukas-meisner-1,107,17
383,2017,columbia,Columbia,Jake Killingsworth,jake-killingsworth-1,103,24
261,2017,columbia,Columbia,C.J. Davis,cj-davis-1,82,24
176,2017,columbia,Columbia,Patrick Tape,patrick-tape-1,62,17
203,2017,columbia,Columbia,Conor Voss,conor-voss-1,54,26
327,2017,columbia,Columbia,Rodney Hunter,rodney-hunter-1,52,25
219,2017,columbia,Columbia,Chris McComber,chris-mccomber-1,46,22
82,2017,columbia,Columbia,Kendall Jackson,kendall-jackson-1,14,13
33,2017,columbia,Columbia,Andrew Panayiotou,andrew-panayiotou-1,11,7
31,2017,columbia,Columbia,Peter Barba,peter-barba-1,4,7
32,2017,columbia,Columbia,John Sica,john-sica-1,1,6
1137,2017,connecticut,Connecticut,Jalen Adams,jalen-adams-2,461,32
1217,2017,connecticut,Connecticut,Rodney Purvis,rodney-purvis-1,456,33
882,2017,connecticut,Connecticut,Christian Vital,christian-vital-1,282,31
941,2017,connecticut,Connecticut,Kentan Facey,kentan-facey-1,281,33
835,2017,connecticut,Connecticut,Vance Jackson,vance-jackson-1,258,32
814,2017,connecticut,Connecticut,Amida Brimah,amida-brimah-1,251,33
352,2017,connecticut,Connecticut,Steven Enoch,steven-enoch-1,98,29
106,2017,connecticut,Connecticut,Terry Larrier,terry-larrier-1,54,4
232,2017,connecticut,Connecticut,Juwan Durham,juwan-durham-1,45,28
87,2017,connecticut,Connecticut,Alterique Gilbert,alterique-gilbert-1,31,3
19,2017,connecticut,Connecticut,Mike Noyes,mike-noyes-1,3,10
8,2017,connecticut,Connecticut,Omotayo Aiyegbusi,omotayo-aiyegbusi-1,0,6
11,2017,connecticut,Connecticut,Christian Foxen,christian-foxen-1,0,9
9,2017,connecticut,Connecticut,Restinel Lomotey,restinel-lomotey-1,0,7
1037,2017,coppin-state,Coppin State,Dejuan Clayton,dejuan-clayton-1,398,32
829,2017,coppin-state,Coppin State,Tre' Thomas,tre-thomas-1,312,32
650,2017,coppin-state,Coppin State,Joshua Treadwell,joshua-treadwell-1,275,32
769,2017,coppin-state,Coppin State,Terry Harris Jr,terry-harrisjr-1,265,29
859,2017,coppin-state,Coppin State,Keith Shivers,keith-shivers-1,260,32
481,2017,coppin-state,Coppin State,Chas Brown,chas-brown-1,227,18
337,2017,coppin-state,Coppin State,Lucian Brownlee,lucian-brownlee-1,135,31
376,2017,coppin-state,Coppin State,Joseph Gripper,joseph-gripper-1,82,31
527,2017,coppin-state,Coppin State,Blake Simpson,blake-simpson-1,53,31
280,2017,coppin-state,Coppin State,Izais Hicks,izais-hicks-1,48,25
172,2017,coppin-state,Coppin State,Juwan Davenport,juwan-davenport-1,39,12
88,2017,coppin-state,Coppin State,Rasool Hinson,rasool-hinson-1,19,13
45,2017,coppin-state,Coppin State,Mufaro Murinda,mufaro-murinda-1,6,11
906,2017,cornell,Cornell,Matt Morgan,matt-morgan-1,506,28
742,2017,cornell,Cornell,Stone Gettings,stone-gettings-1,361,29
761,2017,cornell,Cornell,Robert Hatter,robert-hatter-1,336,28
683,2017,cornell,Cornell,Troy Whiteside,troy-whiteside-1,192,29
621,2017,cornell,Cornell,Wil Bathurst,wil-bathurst-1,186,29
518,2017,cornell,Cornell,Josh Warren,josh-warren-3,161,29
630,2017,cornell,Cornell,JoJo Fallas,jojo-fallas-1,108,29
296,2017,cornell,Cornell,Darryl Smith,darryl-smith-1,73,18
313,2017,cornell,Cornell,Jack Gordon,jack-gordon-2,66,24
179,2017,cornell,Cornell,Donovon Wright,donovon-wright-1,51,10
36,2017,cornell,Cornell,Joel Davis,joel-davis-1,14,8
86,2017,cornell,Cornell,Desmond Fleming,desmond-fleming-1,7,22
20,2017,cornell,Cornell,Joseph Bayless,joseph-bayless-1,6,13
20,2017,cornell,Cornell,David Onuorah,david-onuorah-1,4,1
15,2017,cornell,Cornell,Kyle Brown,kyle-brown-1,3,12
1081,2017,creighton,Creighton,Marcus Foster,marcus-foster-1,638,35
885,2017,creighton,Creighton,Justin Patton,justin-patton-1,453,35
1093,2017,creighton,Creighton,Khyri Thomas,khyri-thomas-1,431,35
805,2017,creighton,Creighton,Cole Huff,cole-huff-1,319,35
568,2017,creighton,Creighton,Maurice Watson Jr.,mo-watsonjr-1,245,19
585,2017,creighton,Creighton,Toby Hegner,toby-hegner-1,175,35
699,2017,creighton,Creighton,Isaiah Zierden,isaiah-zierden-1,172,35
204,2017,creighton,Creighton,Zach Hanson,zach-hanson-1,108,20
354,2017,creighton,Creighton,Davion Mintz,davion-mintz-1,95,29
172,2017,creighton,Creighton,Martin Krampelj,martin-krampelj-1,80,28
189,2017,creighton,Creighton,Ronnie Harrell,ronnie-harrell-1,67,26
264,2017,creighton,Creighton,Tyler Clement,tyler-clement-1,45,28
70,2017,creighton,Creighton,Kobe Paras,kobe-paras-1,20,15
31,2017,creighton,Creighton,Jordan Scurry,jordan-scurry-1,16,11
903,2017,dartmouth,Dartmouth,Evan Boudreaux,evan-boudreaux-1,472,27
778,2017,dartmouth,Dartmouth,Guilien Smith,guilien-smith-1,324,27
779,2017,dartmouth,Dartmouth,Miles Wright,miles-wright-1,258,27
437,2017,dartmouth,Dartmouth,Brendan Barry,brendan-barry-1,134,24
354,2017,dartmouth,Dartmouth,Taylor Johnson,taylor-johnson-2,132,25
689,2017,dartmouth,Dartmouth,Mike Fleming,mike-fleming-2,127,27
461,2017,dartmouth,Dartmouth,Wesley Dickinson,wesley-dickinson-1,113,27
422,2017,dartmouth,Dartmouth,Ian Sistare,ian-sistare-1,106,27
317,2017,dartmouth,Dartmouth,Ike Ngwudo,ikemefuna-ngwudo-1,64,27
142,2017,dartmouth,Dartmouth,Ian Carter,ian-carter-2,40,19
70,2017,dartmouth,Dartmouth,Will Emery,will-emery-1,20,12
39,2017,dartmouth,Dartmouth,Cameron Smith,cameron-smith-1,8,11
11,2017,dartmouth,Dartmouth,Jonas Stakeliunas,jonas-stakeliunas-1,8,5
23,2017,dartmouth,Dartmouth,James Foye,james-foye-1,6,8
1122,2017,davidson,Davidson,Jack Gibbs,jack-gibbs-1,685,31
1180,2017,davidson,Davidson,Peyton Aldridge,peyton-aldridge-1,656,32
985,2017,davidson,Davidson,Jon Axel Gudmundsson,jonaxel-gudmundsson-1,254,31
707,2017,davidson,Davidson,Will Magarity,will-magarity-1,244,29
789,2017,davidson,Davidson,Rusty Reigel,rusty-reigel-1,145,31
505,2017,davidson,Davidson,KiShawn Pritchett,kishawn-pritchett-1,109,28
410,2017,davidson,Davidson,Jordan Watkins,jordan-watkins-1,77,29
220,2017,davidson,Davidson,Nathan Ekwu,nathan-ekwu-1,67,21
222,2017,davidson,Davidson,Andrew McAuliffe,andrew-mcauliffe-1,55,25
146,2017,davidson,Davidson,Dusan Kovacevic,dusan-kovacevic-1,41,17
141,2017,davidson,Davidson,Oskar Michelsen,oskar-michelson-1,29,22
1,2017,davidson,Davidson,Michael Brown,michael-brown-3,0,1
9,2017,davidson,Davidson,Kamau Faines,kamau-faines-1,0,7
2,2017,davidson,Davidson,Cal Freundlich,cal-freundlich-1,0,2
7,2017,davidson,Davidson,Manu Giamoukis,manu-giamoukis-1,0,7
1,2017,davidson,Davidson,Connor Perkey,connor-perkey-1,0,2
3,2017,davidson,Davidson,Malcolm Wynter,malcolm-wynter-1,0,3
915,2017,dayton,Dayton,Charles Cooke,charles-cooke-1,457,29
1000,2017,dayton,Dayton,Scoochie Smith,scoochie-smith-1,442,32
674,2017,dayton,Dayton,Kendall Pollard,kendall-pollard-1,365,26
728,2017,dayton,Dayton,Xeyrius Williams,xeryius-williams-1,262,32
832,2017,dayton,Dayton,Kyle Davis,kyle-davis-3,242,30
665,2017,dayton,Dayton,Ryan Mikesell,ryan-mikesell-1,183,32
644,2017,dayton,Dayton,Darrell Davis,darrell-davis-2,172,31
316,2017,dayton,Dayton,Sam Miller,sam-miller-1,118,26
424,2017,dayton,Dayton,John Crosby,john-crosby-1,89,32
162,2017,dayton,Dayton,Josh Cunningham,josh-cunningham-1,69,11
52,2017,dayton,Dayton,Trey Landers,trey-landers-1,27,9
7,2017,dayton,Dayton,Joey Gruden,joey-gruden-1,2,6
1,2017,dayton,Dayton,Jeremiah Bonsu,jeremiah-bonsu-1,0,2
2,2017,dayton,Dayton,Jack Parsley,jack-parsley-1,0,2
3,2017,dayton,Dayton,Jack Westerfield,jack-westerfield-1,0,3
1148,2017,delaware-state,Delaware State,Devin Morgan Jr.,devin-morganjr-1,460,32
905,2017,delaware-state,Delaware State,DeAndre Haywood,deandre-haywood-1,355,32
986,2017,delaware-state,Delaware State,Kavon Waller,kavon-waller-1,319,32
612,2017,delaware-state,Delaware State,DeVaughn Mallory,devaughn-mallory-1,260,25
475,2017,delaware-state,Delaware State,Artem Tavakalyan,artem-tavakalyan-1,193,32
472,2017,delaware-state,Delaware State,Dana Raysor,dana-raysor-1,181,28
502,2017,delaware-state,Delaware State,Kobe Gantz,kobe-gantz-1,126,27
344,2017,delaware-state,Delaware State,Mrdjan Gasevic,mrdjan-gasevic-1,111,30
381,2017,delaware-state,Delaware State,Joseph Lewis,joseph-lewis-1,91,29
469,2017,delaware-state,Delaware State,Demola Onifade,demola-onifade-1,40,30
46,2017,delaware-state,Delaware State,Mahir Johnson,mahir-johnson-1,27,6
81,2017,delaware-state,Delaware State,Jamelle Christian,jamelle-christian-1,11,11
18,2017,delaware-state,Delaware State,Johnathan Walker,johnathan-walker-1,7,6
24,2017,delaware-state,Delaware State,Quincy Tillinghast,quincy-tillinghast-1,5,5
7,2017,delaware-state,Delaware State,Jordan Bushrod,jordan-bushrod-1,0,3
5,2017,delaware-state,Delaware State,Reginald Giles Jr.,reginald-gilesjr-1,0,2
1072,2017,delaware,Delaware,Ryan Daly,ryan-daly-1,511,32
979,2017,delaware,Delaware,Anthony Mosley,anthony-mosley-1,329,33
884,2017,delaware,Delaware,Cazmon Hayes,cazmon-hayes-1,285,33
880,2017,delaware,Delaware,Darian Bryant,darian-bryant-1,243,32
695,2017,delaware,Delaware,Eric Carter,eric-carter-1,219,33
662,2017,delaware,Delaware,Devonne Pinkard,devonne-pinkard-1,208,33
517,2017,delaware,Delaware,Chivarsky Corbett,chivarsky-corbett-1,180,28
258,2017,delaware,Delaware,Skye Johnson,skye-johnson-1,85,26
314,2017,delaware,Delaware,Jacob Cushing,jacob-cushing-1,48,27
